FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	FLR_95_GM12878_protection_mean	FLR_95_GM12878_protection_median	FLR_95_GM12878_protection_std	FLR_95_K562_protection_mean	FLR_95_K562_protection_median	FLR_95_K562_protection_std	FLR_95_protection_ks_stat	FLR_95_protection_ks_pvalue	FLR_95_GM12878_tc_mean	FLR_95_GM12878_tc_median	FLR_95_GM12878_tc_std	FLR_95_K562_tc_mean	FLR_95_K562_tc_median	FLR_95_K562_tc_std	FLR_95_tc_ks_stat	FLR_95_tc_ks_pvalue	FLR_95_GM12878_fos_mean	FLR_95_GM12878_fos_median	FLR_95_GM12878_fos_std	FLR_95_K562_fos_mean	FLR_95_K562_fos_median	FLR_95_K562_fos_std	FLR_95_fos_ks_stat	FLR_95_fos_ks_pvalue	FLR_95_GM12878_flr_mean	FLR_95_GM12878_flr_median	FLR_95_GM12878_flr_std	FLR_95_K562_flr_mean	FLR_95_K562_flr_median	FLR_95_K562_flr_std	FLR_95_flr_ks_stat	FLR_95_flr_ks_pvalue
USF1	-0.3023841979	7.3838312667	7.0814470688	0.0217220709619	0.0181609233923	0.0139983402619	0.0156794502166	0.0129762515492	0.00932946886803	-0.0754253766187	-300.0	0.739726574892	0.761716275552	0.0757418325408	0.71203270832	0.722345812713	0.0439845206416	-0.110826877935	-300.0	0.41565338504	0.411604142927	0.0340415289263	0.424729231759	0.417428712453	0.0615685536481	0.0448886382486	-108.299982925	0.351542719096	0.33928529088	0.111460099055	0.334383310252	0.332655671496	0.0516783680252	-0.0287878227075	-81.2959300421
YY1	-0.2742424783	9.2492416	8.9749991217	0.0195249252451	0.0153721115618	0.0150331118823	0.0140684279416	0.0113510200116	0.01041187797	-0.0940780875332	-300.0	0.832748844274	0.838747351642	0.0531891008815	0.755549762724	0.766737038768	0.0322579161938	-0.334978110703	-300.0	0.465733401987	0.463667482894	0.0272867699207	0.471075937887	0.469329200577	0.0500329107552	0.0412799887919	-102.588490448	0.345582433808	0.345490322471	0.04122992735	0.355617340269	0.350487952121	0.0908191734531	0.017421043399	-38.6272114273
RELA	-0.2724742439	8.8449193444	8.5724451005	0.0638672799394	0.0558103278094	0.0249891324259	0.0517378545438	0.0463258849186	0.0171443268599	-0.0281883912133	-300.0	0.827502649887	0.83282142511	0.0504887346849	0.769193204383	0.781074372989	0.0306838349409	-0.246944105928	-300.0	0.526453634713	0.524329137274	0.0285817352219	0.534685001152	0.532116534173	0.0488332709924	0.0187129888013	-148.397424227	0.316744085331	0.313831043714	0.071615919233	0.309556700402	0.309527140949	0.0272920224411	-0.0181542458772	-65.0407385947
NR2F1	-0.269684032	5.6412763389	5.3715923069	0.0180381303464	0.0133917870585	0.0158616381197	0.0117134544056	0.00877416522642	0.0109914569508	-0.10141362603	-300.0	0.753727525721	0.760993515285	0.0365778654075	0.763594085101	0.774904772221	0.0509802129183	0.0612843955401	-72.1692351897	0.3511498682	0.350561806087	0.0266882388236	0.35401223245	0.354684381189	0.0430946582434	0.0693603811086	-29.239035756	0.332854926079	0.330910348755	0.0617786146474	0.325931911093	0.324511517916	0.0410234408974	-0.0119448881153	-23.0095823193
SOX10	-0.2637979979	5.3629255111	5.0991275132	0.0279976485374	0.0235793758189	0.0157222910231	0.0198075768864	0.0164882657953	0.0105200536316	-0.0567786989435	-300.0	0.763218032757	0.774851852957	0.0319554036509	0.778762262723	0.784457294392	0.0508957582768	0.188667403349	-76.9589869668	0.514989668253	0.512993701891	0.0418833636777	0.506468860726	0.505245308219	0.0243542898816	-0.00924633299696	-300.0	0.338221318249	0.333793181047	0.0772820413394	0.329169399863	0.328894144552	0.035644880482	-0.00834092760437	-73.6687592959
NFYA	-0.2394532122	8.3065107889	8.0670575767	0.152032395241	0.133232673331	0.0698829532973	0.103927402597	0.0930173496053	0.0456505988737	-0.0744081838484	-300.0	0.799507229867	0.808782261981	0.0894102705279	0.717902204544	0.742190323713	0.0512306878388	-0.0316047856789	-300.0	0.501353329773	0.482299334794	0.0859418388124	0.469213926205	0.463159231897	0.0427848296299	-0.058976721572	-300.0	0.343714692378	0.337732257117	0.0885594595612	0.373811610302	0.342873519385	0.166215924584	0.038275115659	-35.0341794032
FOXP2	-0.217106004	2.4335675278	2.2164615238	0.0180161191957	0.0137557221051	0.0134011723832	0.0123237342138	0.00957069767384	0.00924246696263	-0.0101118545924	-300.0	0.745475098827	0.760124675816	0.0627828949714	0.689033573134	0.696234833447	0.0372603943018	-0.311314312357	-300.0	0.538644667123	0.541131807556	0.0245219618884	0.540431377666	0.544148344612	0.0447264410889	0.0428325424832	-171.599840252	0.324275178966	0.323897808197	0.0312493274081	0.328488597749	0.325674463422	0.0677720264934	0.0365517538891	-24.1101082668
TCF7L1	-0.2158135534	8.4069930667	8.1911795132	0.0280072494661	0.0232395404644	0.0139627402875	0.0207102323158	0.0174587830749	0.00920880044062	-0.00607199553761	-300.0	0.764441559754	0.775253901037	0.0294542628391	0.779286836492	0.783673545882	0.0477485499054	0.193996464698	-123.393961876	0.482305395022	0.480723126822	0.0347708644477	0.476004986466	0.474672090331	0.021251892159	-0.0083815883938	-300.0	0.317672152281	0.31740585362	0.028312174953	0.322489492282	0.320160030992	0.070939460889	0.0224867731706	-78.4132782746
SP2	-0.1813165365	6.2019310444	6.0206145079	0.00569256749319	0.00486452505725	0.00478909885386	0.00786771476225	0.00674024407756	0.00687131096339	0.105544217447	-300.0	0.739995812642	0.745828347932	0.0332185408703	0.749865241709	0.763217727469	0.0575342976424	0.0470128446595	-300.0	0.497178381842	0.49506867568	0.027134797448	0.499211180063	0.500414155093	0.0430473408362	0.0841078656296	-161.437393996	0.329963064134	0.325049901156	0.0839195829049	0.31870948626	0.318446898756	0.033968125258	-0.0440386188137	-171.166308028
INSM1	-0.1721305868	6.3427609889	6.1706304021	0.0224469756777	0.0190220460008	0.0131616640056	0.0306968291766	0.0257918986068	0.0189136098571	0.0234674297318	-300.0	0.757093454504	0.767080071226	0.0364728795949	0.760744545304	0.771252547785	0.0568055339014	0.211367316008	-76.0164160258	0.497502732607	0.493245793578	0.0505527666876	0.485290564134	0.482674714913	0.0283330438104	-0.0460863772547	-300.0	0.295049096432	0.293821678731	0.0364135590866	0.306125536104	0.299028412912	0.0827618871582	0.00683291467763	-64.153652187
MAX	-0.1670527532	6.8057894833	6.6387367302	0.0237280307597	0.0189101284125	0.0143409457292	0.0168436015682	0.0136480255303	0.0100304648417	-0.0774221467184	-300.0	0.741118246374	0.756279139442	0.0649861473365	0.695737397398	0.702977634025	0.0368407752181	-0.2459684065	-300.0	0.386102732619	0.387055551445	0.0214368058584	0.386393274763	0.388284161163	0.0362085481921	0.0831599650129	-73.0047548401	0.319310413712	0.315076801346	0.0707725284315	0.313435601548	0.311396456531	0.0440350412964	-0.00593576351442	-40.9914104879
MAFK	-0.1667808765	5.9367657389	5.7699848624	0.0185711538233	0.0148334249946	0.0133742930157	0.0117903791005	0.00930592387477	0.00875151548427	-0.111273610169	-300.0	0.768975363805	0.779168738228	0.0298832323729	0.801399254185	0.807214132954	0.0469052245182	0.0221876736748	-274.786671042	0.401985867618	0.395459521595	0.0487837833592	0.389045343869	0.387476940923	0.0222729433972	-0.0175925261764	-209.832103389	0.276159736196	0.272781773762	0.0649174805459	0.265595149229	0.265821613136	0.030517854422	-0.0572574329939	-88.8414842476
PAX2	-0.1591111566	5.4571127333	5.2980015767	0.0153720505909	0.0125046454962	0.0136180673501	0.0223506275938	0.0175778774773	0.0199710013617	0.0781093547045	-224.993919498	0.718774258904	0.741125059725	0.0911385802206	0.662869436652	0.670447114204	0.051067631789	-0.173795049591	-206.480213151	0.483898817369	0.476144395972	0.0429110586984	0.497941052551	0.485831701623	0.0685759679116	0.0262997911422	-40.1930129904	0.316785896318	0.300891361972	0.12395517209	0.296919304862	0.293895526234	0.0568157697506	-0.00893894868916	-19.8598174892
ZNF354C	-0.1560589466	2.5165529889	2.3604940423	0.0117420354661	0.00941489637826	0.00916577155766	0.0161308015762	0.0128618220948	0.0132433818514	0.0647551149195	-300.0	0.755093019792	0.766836805534	0.0503787025224	0.709205006	0.716047306587	0.0343234564398	-0.272949121609	-300.0	0.40190265498	0.401424965315	0.0354141922429	0.395839376835	0.395023544009	0.0206918110597	-0.0343078792696	-267.497694813	0.294346306932	0.292735553811	0.0351847825462	0.300420264945	0.295616511983	0.0670779538104	0.0449096424735	-16.2034940591
CTCF	-0.1501554426	8.7064197389	8.5562642963	0.00778981170874	0.00672336484316	0.00540331964939	0.0101307775857	0.00837741237082	0.00759144190084	0.12289660122	-300.0	0.756731737354	0.768755060839	0.0335065577043	0.790491203484	0.796000304785	0.0537309240764	0.059203316577	-300.0	0.516794718979	0.514130063586	0.0360020065377	0.505583105805	0.504336982719	0.0199020631498	-0.110828160831	-300.0	0.324389210441	0.323839021429	0.0399131759109	0.334427288547	0.329571779434	0.0782235513828	0.00511614257617	-240.05338235
HNF1A	-0.1420992513	4.9258633889	4.7837641376	0.0428522370457	0.032263872115	0.028830695208	0.0286077239983	0.0213664199728	0.019946098676	-0.0864612933069	-300.0	0.752010076703	0.764707276499	0.062518407831	0.690162191088	0.697299176212	0.0342714435593	-0.357252363151	-300.0	0.495319828345	0.497500643068	0.0307038887187	0.4909579297	0.492168546331	0.0175319065059	-0.0275184988242	-134.958384275	0.354186655624	0.351044199612	0.0596792676617	0.345279034719	0.343727214223	0.0409977430922	-0.0510680497221	-37.1820065276
FEV	-0.1396182302	6.8418069444	6.7021887143	0.0149629190345	0.0122725437954	0.00932269004216	0.0202377482605	0.0164462000332	0.0135660660535	0.0315128159301	-300.0	0.737764991738	0.755067778658	0.0706654715707	0.716250372735	0.724373020768	0.041877065821	-0.0319900290184	-300.0	0.486663264454	0.481805899527	0.0312143541938	0.497677225579	0.490621454075	0.0512511306542	0.0138042819082	-227.81813659	0.350521592564	0.344744817421	0.0823215211577	0.337811918255	0.337972282805	0.0380238883726	-0.0434774277112	-110.141184171
FOXL1	-0.1054099931	6.8846849667	6.7792749735	0.0098800413316	0.00801076259358	0.00934168134366	0.0145940250197	0.011901298871	0.0135844239813	0.0551791242141	-300.0	0.761683148318	0.775688852771	0.0562398324365	0.751355917714	0.758010833189	0.0321922070159	-0.00990899927954	-108.730923264	0.344936352464	0.344939710261	0.0245746688259	0.345502574003	0.347985030703	0.0435555258058	0.0800549230204	-23.7797162075	0.629990078653	0.629990078653	0.428943499557	0.226814821534	0.138538617217	0.203934392803	-0.542307692308	-0.747829806554
FOXF2	-0.1000125386	5.8514796444	5.7514671058	0.0411209012929	0.0316536555524	0.0264074765218	0.0272511424535	0.0211918028424	0.0179175369957	-0.0854679620213	-300.0	0.744867402846	0.760184756104	0.0654514276397	0.673263099868	0.681904739479	0.0399497393369	-0.387171460018	-300.0	0.410309447667	0.412027855101	0.0198204823344	0.412741044076	0.415226354702	0.0341091985665	0.0231821820171	-121.184880742	0.314973899508	0.3112085295	0.0696143326074	0.306174552674	0.305796575975	0.0417510570718	-0.022300700307	-30.4963626001
FOXC1	-0.0984576794	6.9359443778	6.8374866984	0.0700277105692	0.0480766551806	0.0631549288323	0.0439959339684	0.0292656432594	0.0422337573976	-0.017982388876	-259.324087708	0.746648522003	0.7580676158	0.0603040642909	0.63792333819	0.643624335814	0.0382679713059	-0.505074437071	-263.335643688	0.488580572507	0.491862474867	0.0467702860732	0.489563714422	0.495684104415	0.0758566447712	0.10008501973	-6.33982330353	0.240375834251	0.237754104837	0.0663700736443	0.232816827037	0.233248258776	0.0242424432633	-0.00156981743053	-7.2270309815
CDX2	-0.0860509947	6.1550031111	6.0689521164	0.019966210809	0.015366583085	0.0151273522205	0.0133943380352	0.0103804796656	0.0107784394734	-0.0364403215552	-300.0	0.752129117315	0.759118452566	0.0344450361455	0.758684245256	0.772216547981	0.0553441043667	0.0477093845896	-97.4629882843	0.54942868004	0.551252445301	0.026496857729	0.553673272255	0.55673454333	0.0499833224177	0.0235506282739	-90.7421144615	0.305067706302	0.304489441895	0.0329236788762	0.309907617	0.308565959474	0.0647916142298	0.0173039982033	-17.7680412966
PPARG	-0.0787696799	2.7470595	2.6682898201	0.0201345611704	0.017340447385	0.0128821837238	0.012925291533	0.0107944761524	0.0083970881377	-0.0287226582822	-300.0	0.840881852857	0.845858600429	0.0438220731993	0.779676750125	0.789861856044	0.0284026620171	-0.351277936308	-300.0	0.560264026343	0.558294133125	0.0345728894519	0.550050420544	0.548922863937	0.0204065260421	-0.0892263555064	-300.0	0.256905086623	0.256896859996	0.0344528459903	0.263223888799	0.261636763933	0.0612140495515	0.000647237248983	-38.7713410133
GATA4	-0.075628319	6.0066849222	5.9310566032	0.022650595608	0.0189220924784	0.0165258093779	0.0128240635742	0.00928045424734	0.0101324062091	-0.059253016089	-300.0	0.735065350257	0.751424275421	0.0667703963291	0.693992730281	0.70058675747	0.0340644699014	-0.212278899146	-300.0	0.419879880041	0.410581584151	0.0622444120185	0.39352430085	0.392527001309	0.0252784914814	-0.122179744761	-300.0	0.305055816204	0.304751841853	0.0293283829706	0.311883598206	0.309092499896	0.061345904065	0.00272887358955	-36.4605424978
HOXA9	-0.0604689519	2.9673686556	2.9068997037	0.025197153707	0.0203198616655	0.0149807908056	0.0179024036018	0.0146386650241	0.0101427387873	-0.102901427071	-300.0	0.738479392807	0.756244823862	0.0710950958759	0.652693942631	0.660978472877	0.0412521291341	-0.422595817871	-300.0	0.415871417646	0.416281282073	0.0232940590142	0.421247665666	0.422245759875	0.0447848694619	0.0252658516354	-74.9563423693	0.296650275614	0.295525411362	0.0410992821889	0.302972322655	0.299726723645	0.0618487970808	0.0190769577973	-13.7442543197
ZBTB33	-0.0601326492	7.7412005222	7.681067873	0.0359312121256	0.0309207996741	0.0196096074409	0.027338576813	0.0235073493871	0.0140690867036	-0.0154708669169	-300.0	0.792231683753	0.797208744188	0.063461308103	0.734242268467	0.744797720852	0.0388553277489	-0.0698806861402	-245.25401269	0.479253830059	0.471900029171	0.0564541574983	0.464265867386	0.458496347393	0.037190996775	-0.0307859124968	-126.656335591	0.312821901506	0.310537783386	0.0540138589462	0.331655656415	0.315902378856	0.127699048161	0.0413578427408	-18.9285453665
FOXQ1	-0.0558904127	6.4711133333	6.4152229206	0.015382352123	0.0118817482951	0.0130368121581	0.0101312692568	0.00792111117889	0.00881162021397	-0.0121287351186	-300.0	0.750644352354	0.764384159689	0.059964064525	0.675068800549	0.682380556172	0.0359954216571	-0.420412263283	-300.0	0.550502915938	0.553527413858	0.0296409321059	0.551811643595	0.556778285994	0.0517411330866	0.0574417429531	-73.9514661053	0.337265024893	0.336490466793	0.0589338873702	0.329820514324	0.329200570014	0.029043093352	-0.0484533408046	-36.7585666442
ATOH1	-0.0433124675	4.6328258167	4.5895133492	0.0260822100137	0.0213641520778	0.0149736038521	0.0181214278673	0.0147566381939	0.00970034685355	-0.0206629564494	-300.0	0.750047073536	0.755731015505	0.0317121588518	0.76017480635	0.770031694575	0.0483174119853	0.0761334529977	-248.500782116	0.552408243336	0.545242352829	0.0726252314892	0.533341029344	0.53132275557	0.0333560113232	-0.0332294174274	-300.0	0.289185226858	0.287922314683	0.0502591578269	0.282711191566	0.28277140846	0.0215460574483	-0.0405059666	-136.486150046
MYOG	-0.0219246632	5.1665229278	5.1445982646	0.0276300363168	0.0243017537856	0.014419502242	0.0191638225305	0.0171935078744	0.00970913908431	-0.0556548956661	-300.0	0.796092618696	0.803592729638	0.0903682961341	0.716494635806	0.739251193038	0.0512454199947	-0.0103390393388	-300.0	0.588377879031	0.572306948895	0.0745980859161	0.555680417471	0.550450259601	0.0373827930245	-0.11459870036	-300.0	0.390507840674	0.356174351341	0.173564620744	0.35130842961	0.345608920625	0.089340131683	-0.0187360773002	-80.9920041893
NKX3-1	-0.0187725392	4.7804244333	4.7616518942	0.0290419234408	0.0198557122907	0.0258199714987	0.0189041645254	0.0130258852211	0.0174418936539	-0.0569227635856	-300.0	0.748664319282	0.763968484911	0.0588067736877	0.651024470325	0.657964239556	0.0350809843492	-0.481062722336	-300.0	0.458475216094	0.460077036288	0.038113285503	0.462594171983	0.466533152092	0.0626287151254	0.066981567203	-35.895542771	0.29884944145	0.295181930289	0.0641179601994	0.287692996135	0.287536162172	0.0237506089832	-0.0680043545693	-41.3680549521
NKX3-2	-0.0082280677	5.8686394222	5.8604113545	0.119659475694	0.0972421826136	0.0685318366628	0.0869630371042	0.0722106998063	0.04495464498	-0.0185842256719	-300.0	0.753098832673	0.767852977965	0.0643070729433	0.682340626917	0.690354215973	0.0373883068778	-0.370303792174	-300.0	0.436963040508	0.435267684363	0.0398267773444	0.42887027705	0.427901431836	0.0218038976285	-0.0318360360756	-134.520643017	0.337718887367	0.33417490915	0.0625669872979	0.32814540371	0.327886600465	0.0284269655604	-0.0405950541799	-36.3247686374
PAX4	-0.0037464452	5.1896305722	5.185884127	0.0262460664805	0.0262991090269	0.0157930248147	0.0176205324911	0.0183049955465	0.0109565529845	-0.0477079369671	-300.0	0.743858842599	0.750754907935	0.0341358255794	0.748295845075	0.761218982559	0.0543338109762	0.095597051221	-274.265306971	0.467370266337	0.462548984289	0.0440995375341	0.455619740582	0.453818977963	0.022958427332	-0.041785701981	-300.0	0.586901295663	0.586901295663	0.473024345578	0.256634403297	0.17366662483	0.274941954228	-0.35	-0.205800883118
FOSL2	0.0101847878	5.5744170111	5.5846017989	0.0172858188034	0.0140857374899	0.00958364649517	0.0254603449713	0.0208935462049	0.0149964630333	0.0224884838274	300.0	0.775096817818	0.783153364996	0.0261416489097	0.838719820161	0.842886467965	0.0401702552493	0.373394231704	300.0	0.399931322017	0.398384367423	0.0303770868101	0.417743353431	0.411015586875	0.0659396192348	0.0331522993953	300.0	0.260589509602	0.260111672312	0.0263690114519	0.265877364206	0.264654019194	0.0516408754333	0.00931105094905	110.10536948
SOX3	0.0110805013	6.2065415833	6.2176220847	0.0137548718482	0.0113540750862	0.0100581207789	0.0185900357881	0.0147466441445	0.0142017570838	0.0496807679164	300.0	0.692747280407	0.699886701829	0.0369030381365	0.752610931744	0.766627563833	0.061860870559	0.318968620339	300.0	0.385192445144	0.38640965484	0.0194408140533	0.389157524003	0.391981271699	0.0345653895285	0.0128266812958	230.007894075	0.335397598289	0.335278904278	0.0270184761895	0.342728492921	0.341063858718	0.0589906815885	0.022215146884	50.5855660507
ZNF263	0.013611772	6.7028140111	6.7164257831	0.0109156747435	0.00948238787101	0.00633259224735	0.00857284005309	0.0077736633014	0.00442025000704	-0.11774797982	300.0	0.757440352236	0.769694419639	0.0319431850802	0.819651122255	0.825041167255	0.0525634293896	0.23822933618	300.0	0.490242528807	0.488900338123	0.0186383873094	0.503128487316	0.500344772425	0.0353263802117	0.161351670585	300.0	0.333743190017	0.332880067647	0.0400089555671	0.345979624407	0.340019186651	0.0831425722486	0.0124183535975	300.0
EN1	0.0206112087	5.9012505056	5.9218617143	0.0525282414928	0.045498147511	0.0233820741044	0.0693477349283	0.0583185087592	0.0348414356433	0.0196858604366	300.0	0.667736639157	0.674406291098	0.0373706995275	0.753378760862	0.768877831163	0.0606715960742	0.427618741573	300.0	0.53427675865	0.533209868282	0.0228856836242	0.542071259834	0.543633020772	0.041901311131	0.0421190928733	138.475961715	0.305415355457	0.303684518897	0.0417698863326	0.31208652023	0.309820353058	0.0654737350495	0.0235596501195	29.8298979154
HLF	0.0461707656	3.1964068111	3.2425775767	0.0122807199883	0.00917363318014	0.0124450210263	0.0191552196975	0.0140253745457	0.0180219268831	0.0907463626566	300.0	0.662094430014	0.67168067664	0.0453510731617	0.726246527732	0.749585263957	0.0855320727963	0.302703168525	227.497501154	0.438776754543	0.434143119626	0.0360936849629	0.455372429033	0.442011305737	0.0741546129049	0.00843647044785	44.0166372387	0.274897189482	0.27375563934	0.0424259455261	0.292845283527	0.281471544942	0.105325786021	0.038897172463	21.9263546239
MAFB	0.0472703894	4.6418463778	4.6891167672	0.0190862392434	0.0156249470138	0.0140494573596	0.0131523248217	0.0108325534972	0.00953396607713	-0.00251198937045	300.0	0.781560027033	0.787798881702	0.0575900365734	0.758162898633	0.773204829243	0.034508842125	-0.16236188179	69.076832235	0.482587606176	0.479472816709	0.0282949713343	0.50870030335	0.496019580637	0.0649037754027	0.0977256020046	300.0	0.319534951063	0.319421192423	0.0403695867482	0.33106301624	0.326308834895	0.0771318803532	0.0454596937424	84.0170335429
FOXO3	0.0481398669	5.88673935	5.9348792169	0.0157122683789	0.0127037356934	0.01238595373	0.0106596544439	0.00866572712986	0.00841368046778	-0.0604399279738	300.0	0.75313366815	0.759531478812	0.0517332001762	0.747709116887	0.759071467297	0.033546781801	-0.206715907394	36.8695471565	0.533118093692	0.535123479111	0.024876955099	0.539707650383	0.542440450919	0.0458418338281	0.0270426752712	267.796648401	0.308961596142	0.307542060964	0.0636252803554	0.304873815527	0.30397780151	0.0320775578633	-0.0235676369728	26.7140528754
ELK1	0.0522137344	7.7926102444	7.8448239788	0.0572956598811	0.0490290350192	0.0280386694816	0.042778537002	0.03695019687	0.018595315639	-0.00311643084548	300.0	0.711395949362	0.720221043081	0.074719980477	0.702232111321	0.704909525352	0.0441036384991	-0.12245857625	102.839428732	0.473462452192	0.460844623704	0.0730888766621	0.454247037064	0.44456224245	0.0467397838727	-0.025930002911	99.9243493174	0.329191320526	0.319748610489	0.111988729908	0.316644386654	0.316224979956	0.0454349871786	-0.0339126554981	27.5989876156
E2F1	0.0598172259	7.0153392556	7.0751564815	0.0335799983336	0.028634792883	0.0194522942881	0.024861851972	0.0212979382043	0.0130913620566	-0.0416937025613	300.0	0.743522900934	0.756182099734	0.0362381312287	0.795705378964	0.801327483963	0.0601373107133	0.073044391035	300.0	0.492780185382	0.488851601826	0.0347444029497	0.512918495054	0.506018214849	0.0606417921895	0.0766288431932	300.0	0.354375168164	0.34623975914	0.0976150990462	0.341260048251	0.339989007609	0.0462397544355	-0.0177391440054	64.0850026421
LHX3	0.0647025619	6.0044417556	6.0691443175	0.0270854273725	0.021615626371	0.0185160016958	0.0408175673379	0.0323406264305	0.0272834340006	0.0544122367912	300.0	0.646377544245	0.654160901708	0.0394903398725	0.742440802957	0.761808287501	0.0696391664591	0.467518210623	300.0	0.313191221423	0.315007477341	0.0352532395083	0.311517572484	0.31322296553	0.021828028641	-0.0443147166344	58.4425829178	0.291731764691	0.28881274041	0.0453205179389	0.298778370486	0.293882682329	0.0789778702206	0.023039787585	23.7989627842
BHLHE40	0.0733820275	9.5293585333	9.6027405608	0.0126888994921	0.00977716439099	0.00966601179032	0.0186214512835	0.0145668121636	0.0145792994945	0.0471830199198	300.0	0.690014284922	0.699179638589	0.0429876181196	0.733506195898	0.755918958062	0.0770713852969	0.213156968627	300.0	0.390014331892	0.38410198593	0.0563792851996	0.380841578826	0.377717150996	0.0314164229683	-0.0319262098703	118.459738842	0.293849186918	0.291375464581	0.0609881095261	0.315451526825	0.301041851478	0.115778424781	0.0547046768941	74.2925277183
ERG	0.0897659651	3.3495138444	3.4392798095	0.00895543221846	0.00714634070147	0.00759403751709	0.00667486982363	0.00542545457647	0.005246381423	-0.050459154832	300.0	0.760930536577	0.766676619621	0.0561038180372	0.751783914029	0.764554681113	0.0334843654877	-0.235647409012	94.9016531166	0.499067315333	0.497056238804	0.0238234313783	0.509843263732	0.507305715026	0.0398507071267	0.065263438159	300.0	0.304220320024	0.303516378428	0.0323800715813	0.315396812334	0.310552258748	0.0746788942618	0.0457469324302	264.586419857
E2F4	0.0988134026	8.1986014333	8.297414836	0.0357168043361	0.0308003528798	0.0196936320819	0.0267015830324	0.0232806807066	0.013222167643	-0.0263737715262	300.0	0.745865620739	0.758463677014	0.0353977611889	0.795753932707	0.801207001828	0.0591378593803	0.0627377235734	300.0	0.455991366915	0.452470092525	0.029816168993	0.476223966398	0.470094542479	0.0535446327965	0.109602934419	300.0	0.350476463943	0.341395219821	0.1000605783	0.336297990874	0.335100585313	0.0434576863018	-0.0182432800687	73.3072941081
SRY	0.1099202765	2.0370843056	2.147004582	0.0153358386426	0.0120581525554	0.0131558967309	0.0100753625321	0.00796378357476	0.00888135857397	-0.0281830963352	300.0	0.749878989799	0.756522802673	0.0341041086084	0.763903955244	0.776746705164	0.0549997581616	0.0236228030282	137.185550737	0.454041026001	0.456618445747	0.0247777826482	0.458552607061	0.462406429843	0.0406824699053	0.0105767460879	164.631783341	0.312319773518	0.311932116064	0.0327673294379	0.319739362304	0.317864842891	0.0696259616435	0.0178614839884	27.85185317
ESR1	0.1130897902	4.0138700722	4.1269598624	0.0157933486393	0.01251364233	0.013855886468	0.0109519744653	0.00866342623603	0.00961409184651	-2.79808000178e-05	300.0	0.777367779536	0.783600751977	0.0532711675757	0.764322965355	0.777708248509	0.0334092675533	-0.193334237963	37.5138612269	0.382705905228	0.383858728141	0.0170702418475	0.388249972074	0.389990560834	0.0286078462952	0.0700886236219	300.0	0.33386238222	0.332492333159	0.0383575110225	0.338631884745	0.337388426936	0.0526914556556	0.011914332772	44.9677359612
FOXI1	0.1647713873	4.9353065333	5.1000779206	0.0323274888516	0.0260989944556	0.0185929642452	0.0453179705054	0.0365230180585	0.0270829494609	0.0250491188378	300.0	0.800106683934	0.806701273095	0.0483326280941	0.771895968458	0.782797204709	0.0315288291382	-0.0581721669034	123.77417898	0.354088753579	0.356626436642	0.034335492419	0.351661560886	0.352916717917	0.0212531920145	-0.0277054395624	155.513535785	0.313700257986	0.312508120434	0.0340635111967	0.322893867266	0.319679676237	0.0702057226322	0.0307324453471	49.5613064092
NR5A2	0.1681416079	3.2204742333	3.3886158413	0.0176840175355	0.0146035544668	0.0101390038188	0.0257783478029	0.0217444622551	0.0153881014488	0.0510837413523	300.0	0.738023622609	0.743889618129	0.0326750506116	0.756280175564	0.767894645202	0.0518079143228	0.0218439036362	300.0	0.463564978105	0.462658875942	0.0250786386044	0.472795230696	0.472998311844	0.0446226870659	0.0523968369947	300.0	0.325559781433	0.324954625181	0.0323583947489	0.335029278627	0.331032366593	0.0686060264825	0.0268310518883	66.9642755614
NR2E3	0.1698236063	3.9630647111	4.1328883175	0.0717642546372	0.0473591415149	0.042166775668	0.100586411713	0.0619735029849	0.0661956697312	0.184704619082	300.0	0.774712069595	0.784716379757	0.0329196022943	0.827450927137	0.832672213183	0.0450217718139	0.240025521216	189.866234108	0.39118601027	0.391435323231	0.0229704491406	0.399966875553	0.400195578057	0.0377323177032	0.0824101744241	88.7063377495	0.332301170627	0.331771481635	0.0247151089781	0.345738693613	0.339472080678	0.0728798991303	0.0603882040057	20.2933411403
AR	0.1778825566	3.4316552	3.6095377566	0.0402288309417	0.0322468791163	0.024157532267	0.058725933965	0.0461953037965	0.0369550667828	0.0510088568452	300.0	0.691233098139	0.699382533968	0.0399297088687	0.747475328681	0.762535783902	0.060076618965	0.304968677417	300.0	0.516768784174	0.518096294341	0.0279890720801	0.52668601991	0.528194355559	0.047945597264	0.03278848903	132.062127643	0.303890589904	0.302031672279	0.0415826783712	0.311294592952	0.308923812392	0.0662916292682	0.0306936693193	37.8886807526
ESRRA	0.1861202667	7.4537839556	7.6399042222	0.0241293649517	0.0213571899096	0.0105750522821	0.0325229109975	0.0287517777536	0.0159524221995	0.0177817542945	300.0	0.670629077383	0.676493257461	0.0352890201483	0.744531009097	0.757150381151	0.0574801043306	0.396247308717	300.0	0.607429952548	0.606527642696	0.0206666254042	0.620114076519	0.62028951306	0.0380507206149	0.139153328793	300.0	0.28073729785	0.280615143368	0.0313037670809	0.289291466715	0.28614605439	0.0657169739747	0.0166392059097	44.0648539487
