FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	FLR_80_GM12878_protection_mean	FLR_80_GM12878_protection_median	FLR_80_GM12878_protection_std	FLR_80_K562_protection_mean	FLR_80_K562_protection_median	FLR_80_K562_protection_std	FLR_80_protection_ks_stat	FLR_80_protection_ks_pvalue	FLR_80_GM12878_tc_mean	FLR_80_GM12878_tc_median	FLR_80_GM12878_tc_std	FLR_80_K562_tc_mean	FLR_80_K562_tc_median	FLR_80_K562_tc_std	FLR_80_tc_ks_stat	FLR_80_tc_ks_pvalue	FLR_80_GM12878_fos_mean	FLR_80_GM12878_fos_median	FLR_80_GM12878_fos_std	FLR_80_K562_fos_mean	FLR_80_K562_fos_median	FLR_80_K562_fos_std	FLR_80_fos_ks_stat	FLR_80_fos_ks_pvalue	FLR_80_GM12878_flr_mean	FLR_80_GM12878_flr_median	FLR_80_GM12878_flr_std	FLR_80_K562_flr_mean	FLR_80_K562_flr_median	FLR_80_K562_flr_std	FLR_80_flr_ks_stat	FLR_80_flr_ks_pvalue
REL	-2.0628250132	8.3178302778	6.2550052646	0.0970863726575	0.0810131333389	0.0417500377969	0.094801000526	0.0802282241356	0.0376652351725	-0.0180279109852	-180.221366999	0.803105080377	0.809273694743	0.0607064819693	0.740467347888	0.75577215174	0.0370438077403	-0.273677980672	-300.0	0.67352355823	0.634905142605	0.12471734665	0.565198612292	0.571772620926	0.123667741036	-0.320467836257	-3.91177459902	0.34146586524	0.339098840162	0.0269429871085	0.3456453567	0.345500655118	0.0605247850383	0.00231181051265	-247.850417477
FOXO1	-1.8556499325	8.4851884722	6.6295385397	0.0824791331691	0.0698910215135	0.0493527082791	0.066461202337	0.0529033528239	0.0390451302962	-0.146998614143	-300.0	0.726830518312	0.740795138322	0.0624942162717	0.693015917998	0.698723241704	0.0420708628539	-0.168611453623	-300.0	0.6672749991	0.661787750111	0.0625154705835	0.644241429757	0.644311195299	0.035026155294	-0.21423670669	-2.99326078999	0.3148009458	0.31474094335	0.0397621376476	0.311190465747	0.31013450712	0.018986634383	-0.0380471545679	-300.0
NR3C1	-1.8464264783	9.6750664889	7.8286400106	0.0758684164251	0.0622155519048	0.0393409956487	0.0672783905476	0.0498953554831	0.0354348805607	-0.157812948572	-300.0	0.784126875019	0.789267529207	0.0508548771087	0.741057184006	0.752181258323	0.0356415597444	-0.15054095027	-300.0	0.602778737614	0.591781284361	0.0803113821847	0.564237423311	0.561498277427	0.0501401540206	-0.23409046787	-2.53074524762	0.295826175496	0.296011412702	0.0419699097817	0.288306925333	0.288983515892	0.0248750318279	-0.0310127515528	-275.706342525
IRF1	-1.7207699439	8.2650849333	6.5443149894	0.0637265246122	0.0556827615573	0.0300254731219	0.048711978545	0.0426636140928	0.0234931109686	-0.0996176461968	-300.0	0.783775711808	0.788561165163	0.0560044239721	0.740000613716	0.753299221578	0.0342226086909	-0.105563832907	-300.0	0.650184174783	0.648086677387	0.0366821312245	0.635477775048	0.635619997546	0.0213385395817	-0.256379609766	-15.6690111097	0.526247305703	0.518093456801	0.283869518411	0.597804454076	0.647817512078	0.305373747153	0.0901689620365	-299.9999969
SOX9	-1.6463590651	7.5684512556	5.9220921905	0.0560034556101	0.0406808772466	0.0414818678309	0.0498680111317	0.0386298063598	0.0392115400594	-0.0166318628823	-86.0287636373	0.740197262398	0.754362970857	0.0446263003238	0.759568984955	0.766667632613	0.0597864046119	0.110516465985	-17.6120944871	0.788191994635	0.776496208921	0.115441737793	0.700521769249	0.719480398577	0.0877381935647	-0.203743315508	-1.28282735464	0.312092418405	0.313603228438	0.0267428583864	0.316421229246	0.318110842862	0.0371805924297	0.0281254625475	-83.0472748012
RFX5	-1.5997156902	8.0311831611	6.4314674709	0.10784244257	0.0897864378809	0.0527700825625	0.114912724286	0.0969747639703	0.0559830328303	0.0134311323133	-193.868809098	0.806270341177	0.811737700617	0.0609088322236	0.741718519303	0.757153187518	0.0347309410645	-0.25612663835	-300.0	0.439663004164	0.431292551908	0.0617846231359	0.416631405472	0.41528750505	0.0615621291997	-0.0939447785675	-1.99724578187	0.303462399503	0.301836456556	0.0320212584285	0.307139001624	0.306962825033	0.0643679297851	0.0667818614006	-156.04171663
ELF1	-1.3094928196	9.8966036556	8.587110836	0.0875701658487	0.0764077223286	0.0390870605202	0.0926082783815	0.0782347043668	0.0408375207051	0.0599306804357	-290.626499628	0.722723454746	0.737897413493	0.0368998310671	0.759766853638	0.765522724699	0.0660203656376	0.0291910786184	-300.0	0.498385426748	0.495109393705	0.0597757804267	0.482682592674	0.482760295525	0.0364549528208	-0.0518518518519	-1.1822861624	0.327775193326	0.326108302336	0.0282653567413	0.329416309487	0.32785978014	0.0653182095439	0.170030499355	-61.5699241405
GATA3	-1.2686822069	5.6419831222	4.3733009153	0.0796609950455	0.0648977575526	0.0478890843996	0.0540298396362	0.0402572559534	0.0421193866527	-0.185872193738	-300.0	0.735711221489	0.748267905068	0.0396019856105	0.752850076642	0.759094584377	0.0578122629369	0.101803174522	-43.549260494	0.627389076405	0.640444571637	0.117641183367	0.608706078892	0.609344746828	0.0956554848545	-0.031684981685	-0.0907874032602	0.324490281973	0.32322925157	0.016365472534	0.326101872272	0.325676581025	0.0509755036807	0.0478573582196	-141.768061051
T	-1.1067090704	6.8493768111	5.7426677407	0.0752770694011	0.0563973808088	0.0487166825524	0.0674171630412	0.051884473178	0.041695639758	-0.0382005383517	-104.59199083	0.735518403299	0.749240236975	0.0641571707198	0.690537670274	0.696382037222	0.0373229163677	-0.237933947884	-300.0	0.68616821439	0.684098155052	0.104273308329	0.627774781198	0.631902520343	0.0912301716469	-0.235897435897	-2.28478777099	0.272832171373	0.274579862033	0.0314726905058	0.276313013518	0.276076688124	0.0392320291946	0.178515375416	-7.49628182761
TCF7L2	-1.0379809175	8.1292303778	7.0912494603	0.106298196527	0.0853223199105	0.0538616920043	0.0956386316302	0.0749497009095	0.0513807832309	-0.0882480893684	-300.0	0.791257117287	0.796923982646	0.0509489735854	0.755112934561	0.765802417823	0.0402106873415	-0.0604741586728	-227.472730877	0.565303872746	0.560983126676	0.0860406813317	0.531543474784	0.535564833659	0.0565098614464	-0.118306010929	-1.5146960021	0.321412336477	0.320706414449	0.024975806362	0.326117894553	0.322502278192	0.0427710660713	0.164363808041	-25.0947395321
CREB1	-0.9881595307	9.1957632556	8.2076037249	0.111754388976	0.0746803593713	0.091815079336	0.100043559774	0.0572046321391	0.0846330439752	-0.10389456274	-78.6433781542	0.71827597822	0.738122036423	0.0775902371422	0.686392148846	0.693181693396	0.0430077480881	-0.131925346414	-82.8928884254	0.437166729304	0.452179323031	0.0987394271555	0.42023133273	0.413398043084	0.053766607668	-0.179432624113	-0.16568084081	0.243479486788	0.243453562447	0.0295054395923	0.257466840791	0.247847183985	0.0778516056497	0.0666785943766	-28.1784130049
STAT3	-0.8814597069	10.6886940667	9.8072343598	0.0787591518809	0.0711478026364	0.0397777314623	0.0510186587491	0.0402264255578	0.0379743547174	-0.219777995	-300.0	0.729275448932	0.742738532434	0.0399209958112	0.744460010156	0.751135754846	0.0592599366945	0.134950687364	-56.4837908224	0.311057640348	0.312829384383	0.0848735329007	0.302978873111	0.305297071669	0.0375972988847	-0.0334004024145	-0.358714129217	0.281414441638	0.281442223334	0.0266936457693	0.286184025257	0.282177059319	0.067845619509	0.0905880807928	-67.5020268576
ELK4	-0.795803281	8.3372889	7.541485619	0.109953231166	0.0928254026056	0.0547125230417	0.117083119476	0.0975378841763	0.0561075966125	0.0911823169838	-173.879797	0.781176328209	0.785648394185	0.0669428414854	0.723521799755	0.735951751691	0.036316817003	-0.0819418100913	-300.0	0.410508679268	0.380755666051	0.0746497437088	0.364011549761	0.354833040456	0.0643330579123	-0.20771637122	-0.810801575567	0.314398012598	0.314103501731	0.0336826299198	0.319925053008	0.314931670954	0.0818052469126	0.165349568219	-45.2471319244
GFI1	-0.5620815095	5.9600981444	5.3980166349	0.0561774637854	0.0416042343174	0.0433240292681	0.0696790407526	0.0572721565611	0.0439370672444	0.0349756723969	-132.787487023	0.730005513975	0.742572048923	0.0486886865851	0.731740889954	0.758875452312	0.0886175735557	0.0590622650314	-109.475534383	0.383133835163	0.382702086419	0.0897264293387	0.37641239516	0.367168488051	0.0553372551762	-0.130357142857	-1.21167011826	0.344642023002	0.344281466237	0.0425494572047	0.354918681841	0.348165645751	0.0816724667753	0.0874021074166	-71.5181224836
HOXA5	-0.5275261365	3.8746430889	3.3471169524	0.0679386605618	0.0597310204239	0.0298986717797	0.071252714772	0.0617131303165	0.0327035215979	0.0781137068108	-123.436163787	0.801693545554	0.805914259054	0.0534264743647	0.753801034779	0.76718687502	0.0320292715101	-0.120761112049	-300.0	0.403019661954	0.398782558523	0.086524759084	0.412237572363	0.399710385341	0.0949508672574	0.073989091593	-0.0937346925658	0.325309778952	0.325010883749	0.0261967517475	0.325966994222	0.32596681281	0.052317171952	0.192746725972	-12.3566812533
SREBF2	-0.459857972	9.3969251889	8.9370672169	0.0916863367765	0.0753100886159	0.0398238466947	0.0820252631808	0.0675423568534	0.0393258943214	-0.0959379961699	-300.0	0.761119328497	0.774915777932	0.0357481074051	0.797562059777	0.802628946121	0.0567809666068	0.00796566040024	-168.374121051	0.631573712562	0.626999169445	0.0783560698546	0.61416984602	0.610611168669	0.0479768274083	-0.0683445586671	-1.32262975939	0.312756689746	0.309055156777	0.051594210829	0.303747178483	0.303545719348	0.0224040781544	-0.0119310014341	-210.016164171
ZFX	-0.433919887	8.1387332944	7.7048134074	0.0958454244188	0.0845299463853	0.0378730752883	0.103094681968	0.088819325192	0.0379878660378	0.0063063557275	-300.0	0.734697644041	0.750632690533	0.0395290390155	0.771546469638	0.778367288591	0.0675738244823	0.0639779120194	-300.0	0.527582924593	0.524119779615	0.0316386463699	0.52910850392	0.525647355433	0.0467061812147	0.100513645646	-0.188624104462	0.320510478762	0.319949505137	0.0328619004637	0.333821907472	0.325715710286	0.0810048165658	0.0375606870299	-300.0
SPI1	-0.4202474275	7.6557025333	7.2354551058	0.0693517755111	0.0619722608974	0.0304068262009	0.0725956432635	0.0633050436396	0.0317747671425	0.172438251072	-299.999462278	0.807750147174	0.813820699382	0.0691894362462	0.735011927829	0.751753030286	0.0374850875296	-0.170214451796	-300.0	0.571622080554	0.573102966772	0.0366640318273	0.573283023245	0.573662369648	0.0567067259755	0.117153746787	-0.197453741298	0.330754445046	0.329868036513	0.0374764105867	0.341181053556	0.333806838379	0.090472225753	0.106924400932	-300.0
NFATC2	-0.4050990344	7.8968279444	7.4917289101	0.0654723803324	0.0513323667432	0.041366928962	0.0551944386509	0.0462113409438	0.0394782607509	-0.0898411197324	-300.0	0.765914773824	0.778225814917	0.0466562776931	0.795092332498	0.802817274436	0.0527905501441	0.0345899485317	-65.7967483011	0.579870610055	0.547335022498	0.10351443798	0.524319325795	0.532154389686	0.0890051727431	-0.0214076246334	-0.616355895171	0.290686470203	0.287069790216	0.0393653691097	0.282461924282	0.282011778414	0.0311018988748	-0.0492986759167	-260.548340986
SRF	-0.368290577	8.5141720056	8.1458814286	0.104133828543	0.0833745602819	0.0568900479427	0.117137495756	0.101155962728	0.0578876638538	0.0123795555289	-165.771588201	0.817618217013	0.822530034904	0.0548857813386	0.76066644495	0.773257911312	0.035201760361	-0.214066923043	-300.0	0.520193928824	0.5052345151	0.0767427246291	0.487508964192	0.490313265753	0.0471980783616	-0.207328605201	-2.28469323278	0.311072147723	0.310424671015	0.0256384425001	0.319541766608	0.315956899118	0.0536036487842	0.0129065699175	-167.750891241
NKX2-5	-0.3477572392	6.1980671333	5.8503098942	0.110460866227	0.0904762555342	0.0510346800675	0.102322123004	0.0831349028706	0.0454889668587	-0.088048040433	-300.0	0.758473472741	0.771707666721	0.0352661567525	0.786816345324	0.792056346222	0.0574667568701	0.0827610797493	-128.889321003	0.699017532345	0.698816805455	0.0544310053274	0.710434336629	0.708616877376	0.0712671040792	0.00807961142045	-0.437536721523	0.298597956548	0.293944862112	0.0530955428533	0.28713024909	0.286914927975	0.0280113433115	-0.0189256799801	-235.827566826
SOX17	-0.315282727	6.6900928222	6.3748100952	0.0657208909115	0.0553461021542	0.0429736164637	0.0702103018469	0.0574543137815	0.0475291824864	0.166085968588	-68.6812803919	0.7279027983	0.732683108298	0.0372537695925	0.740009422854	0.754660750995	0.0642722935188	0.0445736502208	-267.190693434	0.650833356677	0.655543046874	0.032050933672	0.65705263081	0.656516086117	0.0661100595527	0.0285714285714	-0.245194293611	0.276798636921	0.27692357419	0.0239410230107	0.286292718016	0.282213351559	0.0564053402592	0.0240965181237	-290.592244408
REST	-0.3104942741	7.8934747556	7.5829804815	0.0976814529644	0.082285147273	0.0371404985153	0.103417832296	0.0975105678051	0.0406123127851	0.023339338914	-287.918583331	0.74506452151	0.754960712224	0.0369285705196	0.748789017426	0.758733745547	0.061170959395	0.175431385806	-101.115137763	0.340460543887	0.331594418558	0.0570807779582	0.331366193816	0.328056733255	0.0359223426487	-0.00757739770513	-0.870933730969	0.327633220482	0.327537690717	0.0269465763453	0.329051392009	0.328875911287	0.0583542054601	0.178073600673	-25.9482456699
RXRA	-0.3028018288	7.0916307389	6.7888289101	0.0971074312723	0.0799646448711	0.0446268090221	0.0903020768833	0.0751104480761	0.0439912605293	-0.0031387292511	-300.0	0.814688691195	0.819883706085	0.0521151509018	0.761988178654	0.774134139484	0.0330860008643	-0.190744072227	-300.0	0.410147149911	0.407718746007	0.04533272973	0.412610960053	0.41398404145	0.0656235107171	0.0273095962307	-0.866998666897	0.31410686286	0.309838510132	0.0565749511814	0.303676481186	0.303277000175	0.0302345383907	-0.00109075236707	-300.0
USF1	-0.3023841979	7.3838312667	7.0814470688	0.0598641881548	0.0476265905097	0.0361341220797	0.0670155369996	0.0529310171546	0.036324795188	0.0252864010504	-181.739409805	0.723342945285	0.746042224047	0.0799846445945	0.692717668366	0.70090727067	0.0457099453112	-0.09336117347	-300.0	0.274556382774	0.271343395287	0.058976841155	0.268510570023	0.267364080039	0.0208376976875	-0.0266778056252	-0.892316650142	0.334069767463	0.332940925178	0.0425697137857	0.3494571066	0.338876663362	0.100316632284	0.057334041178	-136.122591528
YY1	-0.2742424783	9.2492416	8.9749991217	0.115780780756	0.0937714160285	0.0565747811087	0.10376492394	0.0818623447723	0.0534232594284	-0.0722474318733	-300.0	0.806060227027	0.810799815903	0.0568323598475	0.74615480184	0.757595555312	0.0343943510768	-0.169381965658	-300.0	0.449269987281	0.437235273526	0.072693299547	0.424054468343	0.424316571922	0.047387443516	-0.056326987682	-1.80024832639	0.343691044958	0.345402731731	0.0327770340386	0.345551488298	0.346661360817	0.0606769142401	0.178319879066	-17.6382153344
RELA	-0.2724742439	8.8449193444	8.5724451005	0.165270759773	0.126982332658	0.0910704130394	0.154042657793	0.122249725504	0.0886425008889	-0.00914368264273	-291.480256069	0.848820429301	0.853375793899	0.0512770978847	0.769856827323	0.782156066264	0.0299911280851	-0.45861707479	-300.0	0.369427730139	0.35314532962	0.0884921697279	0.326136206238	0.329072652909	0.0718210283968	-0.145014245014	-2.29673670926	0.309556410775	0.309725603638	0.0214308810795	0.313423928008	0.312841257889	0.0512780419014	0.115090480855	-85.1440767379
NR2F1	-0.269684032	5.6412763389	5.3715923069	0.166510862583	0.127780555768	0.0978948335518	0.140207883129	0.101229490003	0.0942335533083	-0.122210056249	-180.73720981	0.765441549712	0.777229371995	0.0409137106557	0.793665024828	0.800029756118	0.0537718807672	0.0636630324611	-61.0506976056	0.517418861485	0.504517478967	0.0852047441482	0.486380543193	0.485800519972	0.0710955283819	-0.102794583693	-0.773069890399	0.288233008555	0.287184593021	0.0328732438472	0.295981469873	0.293067392673	0.0483902114391	0.00575647180216	-80.2545024087
SOX10	-0.2637979979	5.3629255111	5.0991275132	0.139633621338	0.114616135613	0.0650693893927	0.121645342148	0.0914067509109	0.0643248803607	-0.107504321443	-300.0	0.749386206888	0.76355975995	0.0343810711256	0.785040216101	0.789794122164	0.0584919044528	0.0523161104344	-268.271684412	0.509119832233	0.507166077785	0.059901994167	0.509765329926	0.507394392223	0.0753767664959	0.0763213530655	-0.104160309712	0.342529928245	0.336788063442	0.0645623516447	0.328842828644	0.328824472929	0.0234848937303	-0.0716776860776	-300.0
NFYA	-0.2394532122	8.3065107889	8.0670575767	0.147640901102	0.135803837643	0.0583238866161	0.120460231838	0.103527700961	0.058009563249	-0.0638710537385	-300.0	0.708070691241	0.734258070337	0.052738687545	0.759054316476	0.765061867238	0.0964411933485	0.0549700434387	-274.315077768	0.532979057568	0.517068979111	0.0828833785909	0.543474219533	0.525562825582	0.105459915166	0.00611455108359	-0.247440836755	0.34214853891	0.336878633639	0.0789470029606	0.365883957239	0.341406620903	0.146495746804	0.146583244168	-38.2974465058
FOXP2	-0.217106004	2.4335675278	2.2164615238	0.0696350846968	0.056883713412	0.0407313725772	0.0504226397685	0.0407527933884	0.0281157054905	-0.235982878799	-300.0	0.740028922501	0.754946697255	0.0647731477149	0.683075698449	0.689521576221	0.0417573234762	-0.26986816601	-300.0	0.374333153531	0.372416727997	0.0477160581276	0.373476337181	0.370256713585	0.0160161182071	-0.00307965172525	-0.695515917347	0.328870237673	0.328295291412	0.0357201172023	0.323738709476	0.323491637789	0.0137711088366	-0.0829717012867	-300.0
TCF7L1	-0.2158135534	8.4069930667	8.1911795132	0.10222092751	0.0798118572006	0.0547537219212	0.113149593576	0.0949009089985	0.0576599784158	0.0114496473902	-300.0	0.755847198963	0.767855548736	0.0301279343854	0.790751716304	0.794494313451	0.0532120517224	0.0253347443499	-300.0	0.393094720518	0.392994180843	0.0540575558615	0.399204773163	0.39445083436	0.0580240167622	0.0735199138859	-0.437909677933	0.329935796554	0.331202453888	0.0225757597461	0.3312871521	0.332258913387	0.0514509338626	0.168333227824	-58.444466729
SP2	-0.1813165365	6.2019310444	6.0206145079	0.0890695771564	0.0760004105036	0.0505964802531	0.0669550669187	0.0558284915661	0.0389888523806	-0.0227051958946	-300.0	0.750701543227	0.763503554802	0.032167043179	0.771607910983	0.775561833882	0.0559248154135	0.153645570007	-154.327472468	0.724199514068	0.723232438279	0.0442407003047	0.722425580487	0.717309834323	0.0235754850127	-0.133823529412	-4.49232477763	0.325834237975	0.32352787603	0.0466942943922	0.318026283464	0.318086104746	0.0217824960007	-0.0227734788344	-300.0
INSM1	-0.1721305868	6.3427609889	6.1706304021	0.058793043381	0.0496841470779	0.0296955480829	0.0643333450904	0.0542069857544	0.0304543051998	0.0184105623714	-300.0	0.839896428311	0.845916288975	0.0560006087837	0.76164691772	0.775785002269	0.0349310518528	-0.385409441805	-300.0	0.547715561431	0.546077073979	0.0535565932048	0.560459441876	0.552980406521	0.078748953973	0.0669026847052	-0.221865800365	0.305550959485	0.299892729634	0.0650603084426	0.294179980815	0.293552896893	0.0258035600671	-0.018770488498	-300.0
