FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	FLR_85_GM12878_protection_mean	FLR_85_GM12878_protection_median	FLR_85_GM12878_protection_std	FLR_85_K562_protection_mean	FLR_85_K562_protection_median	FLR_85_K562_protection_std	FLR_85_protection_ks_stat	FLR_85_protection_ks_pvalue	FLR_85_GM12878_tc_mean	FLR_85_GM12878_tc_median	FLR_85_GM12878_tc_std	FLR_85_K562_tc_mean	FLR_85_K562_tc_median	FLR_85_K562_tc_std	FLR_85_tc_ks_stat	FLR_85_tc_ks_pvalue	FLR_85_GM12878_fos_mean	FLR_85_GM12878_fos_median	FLR_85_GM12878_fos_std	FLR_85_K562_fos_mean	FLR_85_K562_fos_median	FLR_85_K562_fos_std	FLR_85_fos_ks_stat	FLR_85_fos_ks_pvalue	FLR_85_GM12878_flr_mean	FLR_85_GM12878_flr_median	FLR_85_GM12878_flr_std	FLR_85_K562_flr_mean	FLR_85_K562_flr_median	FLR_85_K562_flr_std	FLR_85_flr_ks_stat	FLR_85_flr_ks_pvalue
TP63	-2.7040282939	7.2572711722	4.5532428783	0.0215779083795	0.0176621306451	0.0136818679074	0.0160755598531	0.0131766172239	0.00950430024673	-0.109999621653	-300.0	0.808289814162	0.816417225311	0.0565801998292	0.769278222254	0.784782678172	0.0313974191462	-0.124718222652	-300.0	0.459758118463	0.455832783356	0.063109706576	0.449723186141	0.442356199848	0.0385437162213	-0.0537856555511	-242.410341658	0.353081170574	0.336687746044	0.150627721397	0.339442822791	0.327916971919	0.0631119219529	-0.0248420133451	-58.8352236411
NFKB1	-2.6782338148	9.3209454444	6.6427116296	0.0345265561107	0.0299432816717	0.0140754975395	0.0289551862717	0.0258639924597	0.00992592014256	-0.0600939783408	-300.0	0.883400176818	0.889477622884	0.0400755826586	0.787213033641	0.796235335768	0.0248761899154	-0.621296321587	-300.0	0.540135542607	0.538426163079	0.0523794253381	0.524015010785	0.522522846604	0.0316654285311	-0.0840613331784	-300.0	0.33736390566	0.336946625519	0.0954578641153	0.332101364208	0.326851182316	0.034693740886	-0.0788919179652	-100.312303133
MEF2C	-2.312784923	10.5691021611	8.2563172381	0.0193152995586	0.0150051698677	0.0132579774508	0.0140399441353	0.0112477994756	0.0096831499338	-0.0832443103866	-300.0	0.790784624855	0.799703547039	0.0262560921187	0.795175858306	0.800526689877	0.0413226296495	0.174707314814	-300.0	0.39371435814	0.394580243569	0.0368814173727	0.378621842192	0.379853629151	0.0234135926308	-0.130858777165	-300.0	0.339083152523	0.337578034054	0.0687039443777	0.332200330048	0.328632648146	0.0404082687807	-0.0543988765575	-84.6150171187
ZEB1	-2.2585500701	7.4546499167	5.1960998466	0.0423230694731	0.0358263872363	0.022013522087	0.0300935758903	0.0258516826901	0.0142238932139	-0.0863400294237	-300.0	0.823783309988	0.830410768626	0.0513241880888	0.77335516981	0.785542441068	0.0281048582125	-0.196214507736	-300.0	0.49487348442	0.494204600726	0.0471946566886	0.48912713242	0.485978067265	0.0246556120376	-0.029153731342	-263.867291176	0.299788219934	0.299159911665	0.07324761153	0.29427562074	0.290875422123	0.0343266302763	-0.0625781933764	-111.42796462
HNF4G	-2.2212048127	4.5430166222	2.3218118095	0.0244155543463	0.0194376394358	0.0154459516134	0.0177857457931	0.0145623656118	0.0108548791971	-0.149112956168	-300.0	0.788601014895	0.798127409463	0.026292945078	0.797084528819	0.802103332482	0.0452662872521	0.194177975163	-194.148312806	0.345662547588	0.345868308697	0.0441252211436	0.336773612089	0.336763460458	0.0264323753692	-0.0310968640305	-102.903738902	0.329103097861	0.327034543997	0.0646848817016	0.313952485618	0.315267838136	0.0495232252767	-0.101087927185	-46.9183033813
REL	-2.0628250132	8.3178302778	6.2550052646	0.0346126929199	0.0300299054381	0.0144556766687	0.0286915025397	0.025548616977	0.0101270017982	-0.0447301487771	-300.0	0.849242597375	0.856331619427	0.0461604131262	0.788424333892	0.799723499969	0.0280432424732	-0.446447788762	-300.0	0.676519417113	0.674476484931	0.0479445708648	0.66461087004	0.661539451323	0.0285990804566	-0.075696468435	-238.283174161	0.347128059212	0.345085672918	0.1121611545	0.345833700216	0.338216020669	0.0398498089512	-0.0413535577723	-53.9215129461
FOXO1	-1.8556499325	8.4851884722	6.6295385397	0.0213608665168	0.0167801460235	0.0152027974986	0.0146889294671	0.0119601699225	0.010747648731	-0.0024978325858	-300.0	0.787124160429	0.796910919911	0.0474034139859	0.764853106862	0.770643001295	0.0276226533632	-0.094327785664	-300.0	0.572593288761	0.574162382198	0.0515306992484	0.558032630171	0.560933500874	0.0297725662478	-0.0501280586837	-300.0	0.315790746433	0.3145176579	0.0716920096825	0.311546467125	0.308406395643	0.0388765665408	-0.000117628215826	-43.3793187206
NR3C1	-1.8464264783	9.6750664889	7.8286400106	0.0254125794501	0.0198818575867	0.0154332139085	0.0184033692022	0.0148647964314	0.0108836447336	-0.129496991995	-300.0	0.818704018204	0.824374960122	0.0430650930506	0.788035194387	0.796866641231	0.0258765511775	-0.0727373732486	-300.0	0.539206774901	0.538147616201	0.0561784334309	0.525376927764	0.528140318884	0.0346194618086	-0.02277824783	-145.083752698	0.296108467434	0.291391930124	0.0383749253347	0.296344087227	0.295429016407	0.0737046336703	0.0125410522119	-30.9412225913
IRF1	-1.7207699439	8.2650849333	6.5443149894	0.00674940335772	0.00602017143236	0.0050118756154	0.00872887556469	0.00767026012841	0.00690358376083	0.109200344216	-300.0	0.847767971658	0.853495865119	0.0375254544285	0.796027450416	0.804477143467	0.0245367051795	-0.443081841093	-300.0	0.668789259973	0.667466463946	0.0288516641312	0.658166442445	0.657656849145	0.0180139803144	-0.135759349078	-300.0	0.336007127907	0.306772136099	0.216209497887	0.406619409614	0.406159934622	0.280728014045	0.0155481727575	-0.147745265506
SOX9	-1.6463590651	7.5684512556	5.9220921905	0.0339972868355	0.023372953541	0.0286048935713	0.0219038366969	0.0146891726874	0.0194151329059	-0.102680624376	-300.0	0.792680510902	0.801754554734	0.0261052447216	0.807833516889	0.813207497741	0.0446133184169	0.165243035907	-247.694001815	0.527143060335	0.528051729704	0.0421994055462	0.51674615369	0.519624627468	0.0249871502961	-0.0539605957124	-116.256495658	0.313110284829	0.31334641525	0.0495447947793	0.31355195273	0.315251081208	0.0644239760641	0.076843135105	-3.94962557044
RFX5	-1.5997156902	8.0311831611	6.4314674709	0.0631506448529	0.0533402755756	0.0325487475687	0.0452856279118	0.037890864072	0.0216706612219	-0.0457740959183	-300.0	0.838479023513	0.845897484471	0.0495622603857	0.785573043167	0.798641772359	0.0283932562362	-0.312531232288	-300.0	0.47366951379	0.471344572776	0.025985010447	0.477951930565	0.475865180915	0.0420596239529	0.0234767777847	-155.833395102	0.307498720837	0.306194908269	0.0461515712751	0.320284754702	0.306580109278	0.120946577003	0.039481472332	-29.2122980332
ELF1	-1.3094928196	9.8966036556	8.587110836	0.00898686251578	0.00717872973034	0.00801578695564	0.00674072117725	0.0053303777728	0.00569732166643	-0.00999324726835	-300.0	0.782456809061	0.792665443502	0.0328498257155	0.783555593396	0.798107490583	0.0573602136847	0.187733643905	-300.0	0.518947008327	0.513549876586	0.0353420459525	0.520455266169	0.515990553349	0.0563312388058	0.07856630049	-144.261301064	0.312899524182	0.312458028268	0.0378295029921	0.321540005528	0.312692778727	0.10317749029	0.0590358863767	-53.9845164695
GATA3	-1.2686822069	5.6419831222	4.3733009153	0.0187847241749	0.0152777922816	0.0154639910401	0.0103912188735	0.00797097531919	0.0101493494569	-0.100199479385	-300.0	0.759525733209	0.771669178082	0.0661793922264	0.720011472649	0.724494007967	0.0279392524494	-0.220779928108	-300.0	0.405540927389	0.395918492686	0.0679038760308	0.385373849867	0.384526284231	0.030649905187	-0.0490923535657	-221.01185368	0.324739034912	0.322835311554	0.027393322991	0.326454195932	0.325562743003	0.0648339033331	0.0283456554073	-22.264369682
T	-1.1067090704	6.8493768111	5.7426677407	0.014164509773	0.0114648189057	0.012720878898	0.0202370343951	0.0159382965733	0.0173913736332	0.0431048122313	-300.0	0.785234345749	0.796658903729	0.0532655467792	0.742291906412	0.749938632021	0.0312584449718	-0.214149968779	-300.0	0.541742629279	0.537082117583	0.0345897697376	0.543538720545	0.541840867045	0.0606246593642	0.0863936951774	-20.317193639	0.279070419761	0.276352720745	0.0391884268661	0.282982020649	0.276895587999	0.0767868432567	0.0406199061925	-10.5780452569
TCF7L2	-1.0379809175	8.1292303778	7.0912494603	0.0177069116184	0.0127973379306	0.0154927711147	0.0121290643916	0.00906577809368	0.0111312911434	-0.112178346152	-300.0	0.79545281102	0.804114723287	0.0263638016612	0.819440145212	0.824867598748	0.0419755285524	0.0571316962553	-300.0	0.479210158843	0.48116853488	0.0239482777794	0.483210910652	0.48283666933	0.0377396325246	0.0625447344293	-61.001364133	0.321818155742	0.319753557753	0.0344389781407	0.323215105165	0.320767885069	0.0665813590648	0.0630083965954	-16.0201232018
CREB1	-0.9881595307	9.1957632556	8.2076037249	0.0110663293818	0.00850614254957	0.0146439975957	0.0152999625068	0.011419166003	0.0188412211995	0.144784647983	-89.6029069496	0.767084076334	0.788763850368	0.0695650256641	0.720549083251	0.732034548094	0.0399119285393	-0.23284255657	-300.0	0.463860085117	0.4633093278	0.0352293890251	0.465038445264	0.463552081772	0.0596794205279	0.101915787927	-6.37064057444	0.262124510457	0.260480624717	0.0424336462879	0.273026910572	0.263994166855	0.127489793179	0.0255871731908	-5.7518338044
STAT3	-0.8814597069	10.6886940667	9.8072343598	0.14990246841	0.130663997808	0.0832531927569	0.0852904499974	0.0764708531535	0.0453935584047	-0.12353507425	-300.0	0.768097706997	0.780416510981	0.026692518946	0.78725850554	0.791896863121	0.0609642137732	0.16934576657	-300.0	0.406394574654	0.396615956009	0.065657031467	0.385912297824	0.384054903994	0.0292812653723	-0.0770252018067	-224.713988139	0.283349554546	0.282302098405	0.0401108777256	0.289148906826	0.28294379248	0.082180222487	0.0404767694148	-21.2693978882
ELK4	-0.795803281	8.3372889	7.541485619	0.0595870717877	0.0511585426208	0.0267521282725	0.046918196564	0.0405290051811	0.0180681902693	-0.00251270780799	-300.0	0.755298042538	0.767951447767	0.0402914491575	0.768589218231	0.793080768713	0.0729745054916	0.0172238708292	-300.0	0.503511748441	0.496349084671	0.043674246195	0.510532649907	0.501250625163	0.069320503055	0.104477888379	-58.4449752443	0.290673871037	0.28991766147	0.0468666179978	0.301515574004	0.290214138132	0.120816694403	0.0426157576815	-50.8026006313
GFI1	-0.5620815095	5.9600981444	5.3980166349	0.0488907983914	0.0371594565233	0.032603188606	0.0316092754132	0.024510173967	0.0207879466415	-0.0294788684773	-300.0	0.792730673581	0.806988805423	0.0305133424893	0.803943952812	0.811489019929	0.0579531485803	0.217516032715	-300.0	0.40038232886	0.397930702006	0.0324100764338	0.412203593843	0.401338819404	0.0659579069497	0.04742497102	-60.3165569996	0.345648400854	0.343540324606	0.062828438453	0.368514991828	0.348116556584	0.138057338838	0.0244763213994	-19.5318949364
HOXA5	-0.5275261365	3.8746430889	3.3471169524	0.0315996139548	0.0266176001978	0.0205498474872	0.0228031100549	0.0192836533042	0.0143940492759	-0.0117691872874	-300.0	0.835020814255	0.840687229728	0.0433713926999	0.795588225975	0.805551361234	0.0247727267399	-0.143105235091	-300.0	0.517409286027	0.51627998511	0.0312235671099	0.522694878394	0.520729237872	0.0560635145922	0.0524845602683	-94.9355617897	0.326005196981	0.324209726734	0.0401165774256	0.336382816601	0.327854848703	0.101295011959	0.018659839322	-28.5523146802
SREBF2	-0.459857972	9.3969251889	8.9370672169	0.0522569263756	0.0434905939455	0.0298334686892	0.0366475118327	0.0312188157064	0.0188295561232	-0.00758586175127	-300.0	0.859732728558	0.864846406048	0.0420000248152	0.800916207566	0.810230077879	0.0230931136492	-0.408416477287	-300.0	0.485306434217	0.484306086489	0.025495087154	0.490596656024	0.489261591206	0.0460761998263	0.0317429923273	-77.0310715822	0.291503470318	0.290543488331	0.0336934443413	0.300235308382	0.293424333849	0.088332253829	0.0293795157645	-18.5420135941
ZFX	-0.433919887	8.1387332944	7.7048134074	0.027334041486	0.024090362238	0.0133112525987	0.0205462393878	0.0182441841104	0.00910828034713	-0.00672306819813	-300.0	0.781919150523	0.800706989686	0.0318509847656	0.808667272493	0.817578255688	0.0583231210281	0.144766543904	-300.0	0.45994167104	0.457158698399	0.0317333074855	0.470011508365	0.465004403354	0.0542899292422	0.0153467941098	-300.0	0.314358766049	0.313001077722	0.0527367724609	0.336972249781	0.317023556817	0.148211776433	9.73766278424e-05	-95.3308586493
SPI1	-0.4202474275	7.6557025333	7.2354551058	0.00817189179113	0.00711860743626	0.00481942779339	0.0109285520649	0.00942970066632	0.00684149087291	0.111855451885	-300.0	0.851030791701	0.8609020436	0.0615676684974	0.780246743482	0.801382466651	0.031742530932	-0.312069617794	-300.0	0.50650341473	0.497502775141	0.0567490845163	0.491117032772	0.485323432357	0.0332782847713	-0.0267249414733	-300.0	0.332201676063	0.32955879678	0.0542712756601	0.35862904874	0.334741014144	0.155347055162	0.00948171937053	-300.0
NFATC2	-0.4050990344	7.8968279444	7.4917289101	0.0500244392515	0.0444041488006	0.0190912074983	0.0609937190169	0.0521299810927	0.0280674670152	0.0055982444982	-300.0	0.798586588786	0.80350686672	0.0258650581156	0.799857364399	0.808740248945	0.0436441419855	0.197388717555	-300.0	0.506946333678	0.506622756936	0.0256259861441	0.512611677014	0.512284037704	0.0474443883843	0.0275398161575	-72.8382533981	0.314403792787	0.311657767632	0.0589295811622	0.322009250152	0.316747786369	0.0726891601986	0.0305995203837	-14.5307839292
SRF	-0.368290577	8.5141720056	8.1458814286	0.0202411380545	0.016717765812	0.014783812615	0.0131473278416	0.0113085913155	0.0102678126418	-0.0864641340888	-300.0	0.846251175396	0.851528140849	0.0418383000623	0.804178160923	0.813093365697	0.023637682846	-0.226026584202	-300.0	0.480077860744	0.479232253953	0.0281603310789	0.486165524056	0.484270149492	0.0496542474527	0.0530951510316	-60.3214007069	0.311546963673	0.309901167968	0.0383316995274	0.318605715784	0.313907039041	0.0790858463521	0.0357780456869	-23.2107375397
NKX2-5	-0.3477572392	6.1980671333	5.8503098942	0.055005332722	0.0448743514071	0.0301826370033	0.0398428548139	0.0336446307142	0.0195158772664	-0.0200979451625	-300.0	0.792679478414	0.799137916853	0.0274589640333	0.794597738039	0.805094405295	0.0470956235468	0.209885045592	-300.0	0.514541736733	0.513832173006	0.0255637895785	0.519697324654	0.519311489936	0.0445192350618	0.0356262787387	-94.6289223251	0.288228359005	0.287244591363	0.0420348512603	0.297910995957	0.290893385274	0.0915271643726	0.00132999632789	-31.793294967
SOX17	-0.315282727	6.6900928222	6.3748100952	0.00581263550733	0.00468741491901	0.00647333039933	0.00790664286262	0.00611398040369	0.00901184523667	0.135220443413	-300.0	0.796627180568	0.808190566584	0.0270571595211	0.822264578223	0.829169265407	0.0473516326429	0.0958753460742	-300.0	0.572048902588	0.570097388107	0.028874530569	0.581338015436	0.578568282651	0.0480043611735	0.0133300274523	-184.338308238	0.304609590046	0.30409545566	0.028833273698	0.315966113084	0.309127421053	0.087908545933	0.0149276139958	-51.771382091
REST	-0.3104942741	7.8934747556	7.5829804815	0.0486308225821	0.0423211284309	0.0196103880661	0.0665219474094	0.0587449211851	0.0306073530572	0.0437023416363	-300.0	0.783076313516	0.797917312733	0.0561970733296	0.743702784161	0.751305258617	0.0312345460845	-0.216284103335	-300.0	0.642798969654	0.641391637482	0.0277841921429	0.651948891338	0.649679436881	0.0488878422601	0.000984026483727	-222.418081691	0.342359081294	0.332200377333	0.109634333437	0.327285887158	0.327200287114	0.0398556766647	-0.0172755057102	-57.9066312557
RXRA	-0.3028018288	7.0916307389	6.7888289101	0.0293938665941	0.0251459605337	0.0144351886478	0.023084998333	0.0201793380382	0.00981392375372	-0.052973301333	-300.0	0.847079475521	0.852522745075	0.0427337535196	0.800149712615	0.809948344832	0.0241897180338	-0.240360044488	-300.0	0.710775247118	0.710198287808	0.0370970501622	0.702507384314	0.701556301113	0.0219598739391	-0.0510339553312	-300.0	0.304835925367	0.302866529505	0.0419988481024	0.314007447281	0.306225852626	0.0958121496753	0.0128860793779	-40.9479235224
USF1	-0.3023841979	7.3838312667	7.0814470688	0.0223636957835	0.0182753807656	0.014537412384	0.0158068628812	0.0129317144275	0.00965050826679	-0.0551475689155	-300.0	0.776116834704	0.795638235385	0.0680424192459	0.72864489356	0.738204207024	0.0357783140106	-0.255542586438	-300.0	0.418097876804	0.41404136704	0.0383494375667	0.427909315009	0.41997135167	0.0670299977717	0.0444452322638	-83.2579029396	0.365531539123	0.339727848019	0.154884577454	0.335392980355	0.332787323817	0.0605359382343	-0.00721432135149	-48.7299324671
YY1	-0.2742424783	9.2492416	8.9749991217	0.0200813694922	0.0160317134409	0.0157908895604	0.0142687954487	0.0115763702459	0.0110813253955	-0.0664801787381	-300.0	0.843765248185	0.851434860461	0.0505889721098	0.795678675895	0.809433367517	0.0282856248382	-0.177807626608	-300.0	0.466976732411	0.465146700503	0.0301523885783	0.471627923638	0.469329200577	0.0542314941099	0.0642025496563	-58.5818880626	0.34570866981	0.345449494916	0.04619450562	0.358619364746	0.350076538997	0.112224958468	0.0314703683993	-30.1515646758
RELA	-0.2724742439	8.8449193444	8.5724451005	0.0624611929894	0.0542047712558	0.0242824319249	0.0501473725178	0.04480079288	0.0162200207338	-0.0155590193188	-300.0	0.863686000936	0.869704516097	0.0417578075673	0.805286828635	0.815104814682	0.0245423245371	-0.396039557867	-300.0	0.527968295196	0.526073992971	0.0315772148252	0.535856566039	0.533738391164	0.0540117459862	0.0474178530475	-78.8196986186	0.309743875206	0.303862910474	0.0975345879934	0.299307565445	0.299155565993	0.0309227765722	-0.0095394774468	-43.6555012284
NR2F1	-0.269684032	5.6412763389	5.3715923069	0.0175154564482	0.0132794308747	0.0156082824051	0.0110548224725	0.00824655456939	0.0111288822681	-0.0729348919019	-300.0	0.837316840319	0.843074697334	0.0445017417383	0.801445640205	0.811464619762	0.0258271198004	-0.0746643993732	-300.0	0.351828100712	0.351755095139	0.0298879380447	0.35378043994	0.354684381189	0.0469045281033	0.0831197969455	-17.8120144735	0.325422839007	0.323730893848	0.0494193704591	0.332961784918	0.328693835104	0.0812255636546	0.00253493623194	-14.9251482748
SOX10	-0.2637979979	5.3629255111	5.0991275132	0.02764710512	0.0228675811918	0.0155324021706	0.0193131610501	0.0156550509987	0.0100127769127	-0.0439387903344	-300.0	0.792531062753	0.805942576606	0.027406186312	0.814053957392	0.82100743351	0.050105236342	0.166494561591	-300.0	0.506989118333	0.506288963894	0.0275387088293	0.515665146537	0.514169753478	0.0464997011808	0.0110342084704	-201.357089971	0.343748921621	0.333809839226	0.11368503607	0.329372952396	0.328311177115	0.0370126863664	-0.00723688138512	-50.40285253
NFYA	-0.2394532122	8.3065107889	8.0670575767	0.21429639657	0.187930731459	0.0963885468822	0.146134746984	0.131685528534	0.0626826287087	-0.0487865413087	-300.0	0.858673342219	0.875099496197	0.079967347552	0.767840934491	0.79668427827	0.0424755988156	-0.304084518945	-300.0	0.505282451438	0.486800635206	0.0892807342429	0.471934168986	0.465998522207	0.0470507803899	-0.0486632947342	-257.843003957	0.345400649452	0.337800718568	0.096804970303	0.41584841905	0.348462517669	0.239286082714	0.00382545256944	-45.9783397703
FOXP2	-0.217106004	2.4335675278	2.2164615238	0.0121900926279	0.00962022218915	0.00956081162811	0.0182023077557	0.0141222286398	0.0137781902753	0.00433692453489	-300.0	0.802288489161	0.812164666204	0.0470657298369	0.754868375559	0.760180099906	0.0263604252426	-0.264662452781	-300.0	0.538733844295	0.540973905074	0.0266564925434	0.539810787065	0.543026389261	0.0482548227954	0.0737982289797	-86.9780814976	0.32421497149	0.323773781649	0.0333537874922	0.330421001869	0.327363185709	0.0735309285955	0.0463687137994	-22.4752094864
TCF7L1	-0.2158135534	8.4069930667	8.1911795132	0.0272968038849	0.0225113114974	0.0134310672033	0.0197883915365	0.0169874901905	0.00868388392861	-0.00681928814549	-300.0	0.796680704436	0.80334860172	0.0268429689697	0.796804173628	0.808159878852	0.0473240673612	0.245037927016	-300.0	0.476868118507	0.475870207127	0.0239522691363	0.482888111557	0.481718183893	0.038615616964	0.0352624711736	-247.188981445	0.332145685732	0.331224965208	0.0351492064619	0.339195097997	0.332768057771	0.101075178563	0.029023434889	-54.7128445933
SP2	-0.1813165365	6.2019310444	6.0206145079	0.00546903679957	0.00473919376928	0.00485079056312	0.00774116962419	0.00668253360195	0.00690826842637	0.130320261556	-300.0	0.805325097794	0.814401457439	0.0252429530103	0.818680379209	0.824761911374	0.0401591949662	0.261711248902	-300.0	0.498297777178	0.49627029868	0.0292058761919	0.499452559452	0.49995645922	0.0463903613202	0.12073661418	-60.8093045622	0.332077853555	0.325120237988	0.0908869639771	0.318723356915	0.318476231989	0.0347333083327	-0.00849200816621	-108.040231442
INSM1	-0.1721305868	6.3427609889	6.1706304021	0.0218795495319	0.0184393322131	0.0129787491824	0.0302757725439	0.0253091057449	0.0188153469566	0.0389096684033	-300.0	0.865398689938	0.871546296861	0.044334799342	0.799763451728	0.811320807302	0.0250090298191	-0.415158294403	-300.0	0.499277291029	0.494814334507	0.0565401818914	0.48667257365	0.484099935528	0.0325587370871	-0.0176463700297	-300.0	0.316669086869	0.297686089252	0.13709305275	0.291831534811	0.290412830733	0.0392470582266	-0.0362759057301	-85.2796462383
