FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	Centipede_95_GM12878_protection_mean	Centipede_95_GM12878_protection_median	Centipede_95_GM12878_protection_std	Centipede_95_K562_protection_mean	Centipede_95_K562_protection_median	Centipede_95_K562_protection_std	Centipede_95_protection_ks_stat	Centipede_95_protection_ks_pvalue	Centipede_95_GM12878_tc_mean	Centipede_95_GM12878_tc_median	Centipede_95_GM12878_tc_std	Centipede_95_K562_tc_mean	Centipede_95_K562_tc_median	Centipede_95_K562_tc_std	Centipede_95_tc_ks_stat	Centipede_95_tc_ks_pvalue	Centipede_95_GM12878_fos_mean	Centipede_95_GM12878_fos_median	Centipede_95_GM12878_fos_std	Centipede_95_K562_fos_mean	Centipede_95_K562_fos_median	Centipede_95_K562_fos_std	Centipede_95_fos_ks_stat	Centipede_95_fos_ks_pvalue	Centipede_95_GM12878_flr_mean	Centipede_95_GM12878_flr_median	Centipede_95_GM12878_flr_std	Centipede_95_K562_flr_mean	Centipede_95_K562_flr_median	Centipede_95_K562_flr_std	Centipede_95_flr_ks_stat	Centipede_95_flr_ks_pvalue
TP63	-2.7040282939	7.2572711722	4.5532428783	0.065613534323	0.052108901011	0.0362181290251	0.0608151504631	0.0478678790611	0.0343784762781	-0.0801568674946	-300.0	0.750389073532	0.754567330991	0.0752855640903	0.651848318321	0.66213046653	0.0439804691324	-0.372587852149	-300.0	0.498651960198	0.491585416951	0.0561234921128	0.503967302826	0.493868240323	0.0945534231706	0.0219979397301	-88.662832363	0.337711591691	0.336477903228	0.0857545738989	0.3351564839	0.327130819863	0.0392244409462	-0.0851797137154	-300.0
NFKB1	-2.6782338148	9.3209454444	6.6427116296	0.060868112203	0.0473274894602	0.0331715317628	0.0576136229552	0.0453231020566	0.0306356366703	-0.142288466089	-300.0	0.836669564739	0.841859737234	0.064380757904	0.698030429427	0.71075981075	0.0389311319265	-0.678911360224	-300.0	0.53697113833	0.536253927467	0.077163927348	0.512735590551	0.512181935959	0.0446289306493	-0.108169086449	-261.115053026	0.337516292393	0.337714798672	0.045586528534	0.326689251171	0.326556798783	0.0214683260681	-0.21946737947	-300.0
MEF2C	-2.312784923	10.5691021611	8.2563172381	0.0697770376688	0.0559148264187	0.0346034707042	0.0545479066239	0.041377201285	0.0296490627055	-0.211221959558	-300.0	0.752718049644	0.759383853742	0.076702871031	0.701609075733	0.716995329469	0.0456028728512	-0.150368593503	-300.0	0.426940236482	0.427262200052	0.0712942992651	0.402231177867	0.40192597382	0.0407905428915	-0.160357128582	-300.0	0.337493923265	0.337031938892	0.0347422828637	0.331793880003	0.329598998947	0.0195215488406	-0.199113040797	-300.0
ZEB1	-2.2585500701	7.4546499167	5.1960998466	0.15464649756	0.134014964828	0.0556403770585	0.13704754642	0.114970610076	0.0551750440273	-0.150631510169	-300.0	0.77335451209	0.776025003477	0.0526010389954	0.681358430292	0.68684265372	0.0318618223021	-0.525591934928	-300.0	0.566356938772	0.563063302173	0.0773940442585	0.553706749303	0.553319051983	0.0399162009309	-0.0725675664216	-299.99440964	0.300152352961	0.299848257691	0.0462532462993	0.293151604056	0.292378921947	0.022217834946	-0.0851105346619	-300.0
HNF4G	-2.2212048127	4.5430166222	2.3218118095	0.119961365355	0.0974012549325	0.0541749665434	0.101415213857	0.0820701856509	0.0483154792338	-0.162387980574	-300.0	0.714676779075	0.728535783956	0.0407721398272	0.73554856368	0.744020534252	0.0657463974807	0.0828469246426	-90.8510189692	0.438243081694	0.440167566384	0.0786650789559	0.420573367496	0.418351766724	0.0445910525526	-0.101489864714	-170.245482672	0.325858370593	0.325745480727	0.0354226451303	0.317250158314	0.318452036471	0.0236262002723	-0.141391424845	-300.0
REL	-2.0628250132	8.3178302778	6.2550052646	0.0784593973525	0.064673295042	0.033358444828	0.0757852969787	0.0642850000234	0.0305818740072	-0.0719162629004	-300.0	0.799450778141	0.80582420359	0.0707889319747	0.690105256324	0.703696340548	0.0420265161567	-0.517565922839	-300.0	0.546835542045	0.544410316028	0.0830934991652	0.530364505124	0.526644098497	0.0482721573978	-0.0653824354832	-164.628953242	0.345678941481	0.345591474309	0.0531995243135	0.340866961617	0.339077131005	0.0247772646244	-0.0517860689929	-300.0
FOXO1	-1.8556499325	8.4851884722	6.6295385397	0.0710681193329	0.0591644436378	0.0419734181014	0.0575036314516	0.0437646820245	0.0343683175864	-0.138386240336	-300.0	0.749146636035	0.755818043794	0.0663796596261	0.701282874264	0.713173050136	0.0419725061272	-0.103170120586	-300.0	0.55778394703	0.559140332209	0.0635465568893	0.536972539693	0.538336809238	0.0386930576499	-0.122073739691	-300.0	0.314810610188	0.314758199953	0.0363944767152	0.310881262199	0.31000475251	0.0176794640468	-0.0646752695542	-300.0
NR3C1	-1.8464264783	9.6750664889	7.8286400106	0.0617359971721	0.049933274806	0.0325732390534	0.0541874573751	0.0400374614961	0.0286271167663	-0.179436687117	-300.0	0.774556296837	0.778757774344	0.061445982117	0.706049478329	0.716776390873	0.0393834172913	-0.320761242764	-300.0	0.498671956696	0.499668616972	0.0874020641958	0.473953735315	0.475670188986	0.0509755423955	-0.0939421394368	-134.088751491	0.295908323765	0.296067783938	0.0372432541	0.288833543415	0.289713121266	0.0225091024369	-0.0568104222182	-300.0
IRF1	-1.7207699439	8.2650849333	6.5443149894	0.0653324967656	0.0561898465498	0.0316505666959	0.0508005655831	0.0437399896777	0.0241660857437	-0.0820916476337	-300.0	0.799404390294	0.803778807395	0.0763797675204	0.692556268592	0.704861043526	0.0435411810649	-0.479973611801	-300.0	0.583016901952	0.579153886736	0.0706062039924	0.567517417188	0.56285756562	0.0387029893306	-0.105252620382	-300.0	0.490327897701	0.469052982123	0.267749811775	0.555830400064	0.600537317143	0.288107604561	0.0956504498807	-300.0
SOX9	-1.6463590651	7.5684512556	5.9220921905	0.046164573247	0.0324148228602	0.031376863888	0.0388230452156	0.0312377165185	0.0312657391008	-0.0733493119257	-228.000342319	0.788521325641	0.795121861088	0.0623282870962	0.732465471625	0.743459842167	0.037281976852	-0.203041995333	-300.0	0.471038791194	0.473602400519	0.0639407328528	0.455061829123	0.458630647534	0.0369420308113	-0.0795861954501	-126.129362103	0.312663231201	0.314157369274	0.0237933576356	0.316852539972	0.318365904646	0.0338589535903	0.010157472425	-122.372375455
RFX5	-1.5997156902	8.0311831611	6.4314674709	0.110043178042	0.0912314523232	0.0561323650031	0.102214052065	0.0835895214407	0.0521732147903	-0.00945268308063	-300.0	0.78475293529	0.788510398797	0.0706677564047	0.680293215663	0.692154596491	0.0386623423155	-0.435199493306	-300.0	0.530413501594	0.522970436866	0.0535358981483	0.533376864859	0.524879150708	0.0947180767488	0.0113300822528	-69.2551479504	0.303658113352	0.302738979769	0.029301215963	0.307151399521	0.307104499296	0.055553690192	0.0504530081116	-236.458332635
ELF1	-1.3094928196	9.8966036556	8.587110836	0.0790278674901	0.0690115803714	0.0358333365892	0.0843058241678	0.069891514638	0.0381943974395	0.0371166720417	-300.0	0.714216787854	0.716088711816	0.0730880823134	0.645909636198	0.654485570583	0.0401565517913	-0.225638864183	-300.0	0.498660508151	0.492413631314	0.0546984677002	0.504812617649	0.498268402637	0.0902189975724	0.0361076984692	-124.017250406	0.327774251666	0.326142261116	0.0260642966223	0.328803491252	0.32787715052	0.0588253510142	0.165215422113	-84.2491580426
GATA3	-1.2686822069	5.6419831222	4.3733009153	0.0625745500125	0.0490655138591	0.0403200619505	0.0412549452312	0.0305751752271	0.0325687893086	-0.156387245336	-300.0	0.765392465777	0.771850154391	0.0612995757332	0.678336668962	0.684478744798	0.0379561981902	-0.400289216532	-300.0	0.472640338749	0.466454969807	0.0730041972688	0.428407167094	0.429825309725	0.0283590431605	-0.312974729244	-300.0	0.324335691554	0.323369699654	0.0143476933847	0.325950245026	0.325553826532	0.0468112692649	0.0540432799856	-172.939208083
T	-1.1067090704	6.8493768111	5.7426677407	0.0675544348401	0.0509971151954	0.0383914440368	0.0555750859671	0.0400495049347	0.0383424573262	-0.173770144164	-300.0	0.712349028066	0.718374725627	0.0398804031522	0.717085874873	0.729334956436	0.07161746136	0.0693637620676	-93.9222527021	0.586896840778	0.5874760239	0.0683961330622	0.582565132381	0.581152035299	0.0370295167944	-0.00780530277497	-40.7303767475	0.273636704108	0.275217499529	0.0267976326471	0.276408091528	0.276235348742	0.0351414266354	0.181531815606	-9.24189701555
TCF7L2	-1.0379809175	8.1292303778	7.0912494603	0.10734061881	0.0849336289501	0.0549070453872	0.094046751109	0.0747137191188	0.050269995969	-0.0973825214237	-300.0	0.780068534416	0.786450118173	0.0669285437553	0.716048156925	0.728397588177	0.0451604132545	-0.281290908494	-300.0	0.499871281933	0.501151949284	0.0876557961543	0.488237899862	0.484708545688	0.0489621627888	-0.0440498308183	-85.2718007382	0.321256927992	0.320665912243	0.0223190457993	0.32509171102	0.321927154096	0.0389145316447	0.176210787941	-23.2738704974
CREB1	-0.9881595307	9.1957632556	8.2076037249	0.108166766859	0.0714865296062	0.0855707810961	0.0949138213633	0.0552510925892	0.0831973057471	-0.139390159535	-157.129409121	0.704073503218	0.72645454362	0.0919987324278	0.675048658518	0.685829265201	0.0504045119424	-0.101348867662	-243.848053195	0.493896147503	0.495530124049	0.0307217574262	0.495271937941	0.496517765857	0.0555886602501	0.0403917428111	-16.7883651694	0.243468871013	0.243514244625	0.0273849641608	0.254822287442	0.247069926368	0.0687641676812	0.084956143686	-28.3221751072
STAT3	-0.8814597069	10.6886940667	9.8072343598	0.0649963515588	0.0570988253728	0.0315376025436	0.0400772801012	0.0329880297475	0.0287409370629	-0.282122145983	-300.0	0.766730426766	0.774656948063	0.0649795326963	0.679493964624	0.685995044732	0.0417900256711	-0.359275000085	-300.0	0.447082645627	0.436261311541	0.0925992321834	0.39896154153	0.398521658118	0.0390409222736	-0.25604204059	-300.0	0.281440179632	0.281388019394	0.0244712805105	0.285694159405	0.282346435254	0.0631449547087	0.0807593824191	-101.633813256
ELK4	-0.795803281	8.3372889	7.541485619	0.066975293129	0.0565637390948	0.0338955357122	0.0717618890353	0.0590203040572	0.0348120518776	0.081117600902	-282.641844112	0.679212956455	0.681377499124	0.0726055959261	0.631255737107	0.639439770171	0.0393482168361	-0.0709454172035	-300.0	0.554109009729	0.549883191575	0.0937963061451	0.535999736694	0.531898497791	0.0575648182162	-0.0164945327471	-236.963760441	0.314379110791	0.314119799478	0.0316941059655	0.319133038071	0.315055896945	0.0743822001733	0.185508249149	-30.7308734217
GFI1	-0.5620815095	5.9600981444	5.3980166349	0.0434445721663	0.0318088772088	0.0332024145522	0.0546659582494	0.0424689938642	0.0354719203821	0.00259003892345	-287.403592972	0.747020396442	0.758929661565	0.095191448087	0.67857196134	0.705965632958	0.0502504658711	-0.00297923782801	-300.0	0.520949816415	0.507340001201	0.087551108757	0.496105883448	0.493389428531	0.0444762601339	-0.0760067980056	-144.886136378	0.344651602118	0.344514301389	0.0379643379341	0.353647985652	0.348218853161	0.0736603192701	0.0611543138483	-120.70590558
HOXA5	-0.5275261365	3.8746430889	3.3471169524	0.0496989567714	0.0409890972606	0.0304609081049	0.0535196871794	0.0433884874897	0.0327732822395	0.0542355167311	-284.331948821	0.772487812017	0.778041495977	0.0676846559146	0.700428584897	0.712581896153	0.0383417743856	-0.226941567274	-300.0	0.454566280778	0.452265447817	0.0481410727292	0.457985122608	0.452654132082	0.0880465895756	0.0223124858699	-43.2485293273	0.325255028806	0.325061038228	0.0237358615006	0.326499073774	0.326713541567	0.0452128562621	0.151908900715	-48.0544781515
SREBF2	-0.459857972	9.3969251889	8.9370672169	0.073300825688	0.0586215053402	0.0325850333334	0.0656426548938	0.0529364032802	0.0313927100029	-0.143419363172	-300.0	0.822476238809	0.827782672633	0.0620018657859	0.724217085779	0.73377325961	0.036693483608	-0.45209121587	-300.0	0.52781183706	0.525811838025	0.0632804885804	0.521030832853	0.520765380596	0.033948332358	-0.0276064251607	-85.0897695138	0.311098942979	0.308076104487	0.0440010470012	0.303724278895	0.303545719348	0.0202080630065	-0.0225813075375	-299.633101625
ZFX	-0.433919887	8.1387332944	7.7048134074	0.0961798656296	0.0825873669884	0.0351254257845	0.0896852062888	0.0786754259601	0.0341229748889	-0.0288198707379	-300.0	0.743139154803	0.74719717984	0.0823423264992	0.647596489701	0.657007223935	0.0451893054802	-0.253157778041	-300.0	0.628291016919	0.606849222925	0.0967342618004	0.603792119475	0.593375007289	0.0520568364102	-0.00541137990427	-127.988384127	0.320419732426	0.319949505137	0.0304021812935	0.33116791534	0.324691398706	0.0697989991712	0.0199823203673	-300.0
SPI1	-0.4202474275	7.6557025333	7.2354551058	0.0694320226954	0.0606127463593	0.0309991734478	0.0707871918648	0.0616929459508	0.0310616574721	0.132478584296	-300.0	0.775260699892	0.779286112118	0.0808823872396	0.64772263459	0.655113387096	0.0450563959722	-0.415784494805	-300.0	0.605600758969	0.590626199684	0.103782517829	0.578098983786	0.570787112666	0.0577669650634	-0.0364826821647	-300.0	0.330631622555	0.329928229552	0.0350328684715	0.339197286671	0.333758977421	0.0777475569964	0.0624099193861	-300.0
NFATC2	-0.4050990344	7.8968279444	7.4917289101	0.0543099190305	0.0431843418314	0.0350500480318	0.0446096100522	0.037462711095	0.0318508776224	-0.0950739047117	-300.0	0.719325805944	0.733859061776	0.0484190365634	0.759373342515	0.768563671645	0.0691043334294	0.0063529072655	-189.299978508	0.527450793433	0.528004561876	0.0768634124196	0.521640607176	0.522225797981	0.0438344676885	-0.040175411546	-63.2606391514	0.289848824147	0.286723856539	0.0360104244601	0.282338470418	0.282037538463	0.0276863574131	-0.0699660464941	-300.0
SRF	-0.368290577	8.5141720056	8.1458814286	0.102913077251	0.083006835334	0.0569429629528	0.119336621773	0.102014915142	0.0601515559495	0.000111855093897	-299.996204287	0.807129564205	0.812841952969	0.0644622446242	0.724443430057	0.736539138363	0.0385800931039	-0.372412259194	-300.0	0.446682982932	0.442957491504	0.082823236344	0.441728123783	0.441830613115	0.0424445901021	-0.00857489021259	-56.5546380894	0.318661164194	0.315574601466	0.0488318748074	0.310948601643	0.310424671015	0.0228610387623	-0.00970638690201	-250.565389092
NKX2-5	-0.3477572392	6.1980671333	5.8503098942	0.111356473388	0.0912232847151	0.0497402545883	0.101942128143	0.083328408609	0.0454156861116	-0.115572489312	-300.0	0.757207055688	0.763662747248	0.0725975931443	0.705990474124	0.720198925955	0.040273363645	-0.0502681087993	-300.0	0.415605050953	0.416826069142	0.0411596024107	0.41773505287	0.417155572141	0.0756935105488	0.0122506946513	-40.6386186319	0.296924925952	0.292907625167	0.0466988302134	0.287069853872	0.286914927975	0.0254619504501	-0.0383880387209	-300.0
SOX17	-0.315282727	6.6900928222	6.3748100952	0.0596985020479	0.0511974795103	0.039055054241	0.0644610684585	0.0523203052923	0.0439786340508	0.161358653016	-122.166391077	0.763402450901	0.765304519621	0.0683092718858	0.680209111144	0.687536858809	0.0383304999557	-0.312047182555	-300.0	0.493587600263	0.485987846186	0.062418314152	0.504368853655	0.495776467748	0.10395746101	0.0109742811379	-64.9905188976	0.276826507449	0.27696669019	0.0218672212566	0.285227274925	0.281795512695	0.0507538782921	0.00548591269593	-300.0
REST	-0.3104942741	7.8934747556	7.5829804815	0.0779018626154	0.0649644431095	0.0304065894328	0.0830301774062	0.0786282901705	0.0336048318759	0.0235075146702	-300.0	0.673375214365	0.686154538833	0.0434155146707	0.698905740388	0.70500836229	0.0759694047527	0.141442449935	-115.687965043	0.514369302986	0.501617745108	0.102059844515	0.498411197188	0.493271217305	0.0550625144192	-0.00287144664251	-69.6052645596	0.327640841915	0.327598131873	0.024556422425	0.329774534266	0.33015469882	0.0505584738009	0.121951239753	-106.843214677
RXRA	-0.3028018288	7.0916307389	6.7888289101	0.075194545594	0.061546917481	0.0349647209638	0.0687829402019	0.0566871597796	0.0347105392114	-0.0363035149136	-300.0	0.798079951716	0.803392548404	0.0654151102127	0.70540787722	0.714987077006	0.0397576004593	-0.390643729002	-300.0	0.439657006397	0.437699411805	0.049352754882	0.445527251735	0.438316663985	0.0914781505806	0.00307795070809	-58.7787573753	0.312530007287	0.308933961026	0.049467113085	0.303597915224	0.30335213934	0.0273891346063	-0.0180838694159	-300.0
USF1	-0.3023841979	7.3838312667	7.0814470688	0.0676389867216	0.0534359371242	0.0358127249655	0.059486030716	0.0469848137581	0.0345756976764	-0.026359925358	-300.0	0.642342365064	0.654124241834	0.0470296287043	0.664642705429	0.668417839419	0.085393845733	0.130236457744	-233.929529549	0.58499610571	0.573775046817	0.108750037683	0.553585601057	0.546071062902	0.0617855682046	-0.0636676160111	-245.86320215	0.333904646381	0.332940925178	0.0388525606974	0.347215786936	0.338461443965	0.0903821589183	0.0321704816676	-212.414709372
YY1	-0.2742424783	9.2492416	8.9749991217	0.0945579284496	0.0753493307423	0.046055940618	0.0830314871876	0.0644752231636	0.0445022585784	-0.113978895354	-300.0	0.794597371798	0.797814933576	0.062217036985	0.7035840674	0.710626110943	0.0367427557291	-0.382255439097	-300.0	0.47681292295	0.473690518727	0.0514012552795	0.480684934488	0.477127349257	0.088644581531	0.0232389098311	-33.6960528459	0.344712761992	0.345402731731	0.0298476826149	0.345540450835	0.347690752938	0.0552957001831	0.12504393214	-65.8863922079
RELA	-0.2724742439	8.8449193444	8.5724451005	0.11216614354	0.085771924454	0.061217337232	0.102567744316	0.0804083340013	0.0600508484746	-0.059821053508	-300.0	0.818279901393	0.823228419415	0.0651371360185	0.714901857607	0.727782461791	0.0374913136209	-0.481202437138	-300.0	0.552096327085	0.551667541734	0.0437427123369	0.552242290685	0.551964140816	0.0811580457678	0.0341515467862	-46.6148533678	0.309611366681	0.309729367474	0.0197048487863	0.313492124693	0.313244305022	0.0448536274674	0.0751999314891	-181.06690474
NR2F1	-0.269684032	5.6412763389	5.3715923069	0.0622623641808	0.0465536074857	0.0368087797663	0.0481452743723	0.0331649915984	0.0339402902552	-0.232321985529	-300.0	0.810169616832	0.817694792513	0.0642832628418	0.745342935797	0.757284110788	0.0406938461879	-0.236696911511	-300.0	0.530261398353	0.53213304042	0.0439637980076	0.532688357416	0.532315321195	0.0756247591962	0.0274725289985	-23.6332860521	0.295108212465	0.292350537378	0.0433420845358	0.288042304927	0.287022648894	0.0283472118269	-0.0243918528467	-133.817346126
SOX10	-0.2637979979	5.3629255111	5.0991275132	0.123723295639	0.101206467836	0.0579194071728	0.108872171946	0.0809947825527	0.0547673058532	-0.14780086349	-300.0	0.763028658995	0.767139791031	0.0686423761519	0.684856901303	0.693950830537	0.0391586829194	-0.258231128708	-300.0	0.583448086839	0.578147670021	0.0888717834451	0.571078025817	0.567725673756	0.0496001169247	-0.0092752035402	-67.1920943669	0.340136440258	0.335524413591	0.0546703017808	0.328863808531	0.328855449101	0.0215571292077	-0.100819308702	-300.0
NFYA	-0.2394532122	8.3065107889	8.0670575767	0.142989461719	0.128687168831	0.0576256184855	0.112410697782	0.0963446948918	0.0547516830974	-0.0965408138887	-300.0	0.793982366137	0.793449070812	0.0827283615408	0.649774921708	0.644028301671	0.0442068270582	-0.404061766677	-300.0	0.512255386983	0.492273478535	0.120778893219	0.462630808933	0.454124779667	0.0690534306864	-0.0763348796738	-225.003805761	0.341282979085	0.336593898636	0.0727103264871	0.362393496055	0.341157112286	0.136140699116	0.118858153139	-72.6149600181
FOXP2	-0.217106004	2.4335675278	2.2164615238	0.05783553084	0.0458352883961	0.0335467036196	0.0428139686572	0.0326078635112	0.024919748843	-0.222407973632	-300.0	0.707498682985	0.717119023836	0.0424259962793	0.709899742192	0.721615323211	0.0717356234924	0.164445822151	-218.102148815	0.49194737677	0.495451380434	0.0329676329043	0.497111537896	0.499071101514	0.058560305588	0.00828301777725	-139.057424929	0.328687989886	0.328278353564	0.0331563296396	0.323709806569	0.323476778054	0.0131207936932	-0.0933261786421	-300.0
TCF7L1	-0.2158135534	8.4069930667	8.1911795132	0.0908177545211	0.0756583625255	0.0457459874907	0.0811886227139	0.0631039233892	0.0435780975958	-0.019565053762	-300.0	0.746990782848	0.74996156339	0.0698843708558	0.68181491601	0.691352875762	0.0383075503919	-0.198806624263	-300.0	0.468598280962	0.465996839948	0.0455472559931	0.470037636179	0.467468229181	0.089904838216	0.0176231039308	-88.0337581154	0.33128691361	0.331293476501	0.0207817689475	0.331304562832	0.33351506477	0.0441792180875	0.124132091932	-179.24147213
SP2	-0.1813165365	6.2019310444	6.0206145079	0.0554907131595	0.045850336798	0.0321325162724	0.0730674282959	0.06202399403	0.0426021792642	0.0308178186414	-300.0	0.771598483211	0.774463397529	0.071158920125	0.70031698049	0.711086409317	0.0396846587089	-0.219743247042	-300.0	0.605417043383	0.601164399059	0.0393033564272	0.607004458972	0.602574526271	0.0710348644126	0.00940508750713	-101.721033278	0.325505293797	0.323519020028	0.0434286691979	0.318016266843	0.318086104746	0.0201402335094	-0.0444806160439	-300.0
INSM1	-0.1721305868	6.3427609889	6.1706304021	0.0622948636045	0.0522952215247	0.0294446064226	0.0584979175874	0.0493566116482	0.0273330874371	-0.0335182165578	-300.0	0.808472282118	0.8134500711	0.0771580580958	0.691048076161	0.701997146437	0.0442294135485	-0.402022056915	-300.0	0.631481391639	0.613315761279	0.0840962074567	0.608018234072	0.599236948312	0.0448794183033	-0.0210999302289	-109.106411378	0.303110591262	0.299048674902	0.0530838251945	0.294064994358	0.29351483119	0.0235811145322	-0.0621088680306	-300.0
