FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	Centipede_85_GM12878_protection_mean	Centipede_85_GM12878_protection_median	Centipede_85_GM12878_protection_std	Centipede_85_K562_protection_mean	Centipede_85_K562_protection_median	Centipede_85_K562_protection_std	Centipede_85_protection_ks_stat	Centipede_85_protection_ks_pvalue	Centipede_85_GM12878_tc_mean	Centipede_85_GM12878_tc_median	Centipede_85_GM12878_tc_std	Centipede_85_K562_tc_mean	Centipede_85_K562_tc_median	Centipede_85_K562_tc_std	Centipede_85_tc_ks_stat	Centipede_85_tc_ks_pvalue	Centipede_85_GM12878_fos_mean	Centipede_85_GM12878_fos_median	Centipede_85_GM12878_fos_std	Centipede_85_K562_fos_mean	Centipede_85_K562_fos_median	Centipede_85_K562_fos_std	Centipede_85_fos_ks_stat	Centipede_85_fos_ks_pvalue	Centipede_85_GM12878_flr_mean	Centipede_85_GM12878_flr_median	Centipede_85_GM12878_flr_std	Centipede_85_K562_flr_mean	Centipede_85_K562_flr_median	Centipede_85_K562_flr_std	Centipede_85_flr_ks_stat	Centipede_85_flr_ks_pvalue
TP63	-2.7040282939	7.2572711722	4.5532428783	0.298559291773	0.287011402672	0.0801635443534	0.204673026401	0.195278498877	0.0589869139725	-0.152156713972	-300.0	0.756742890085	0.765276841972	0.0752635509696	0.68335463628	0.695580205069	0.0558547895061	-0.247827434508	-107.013815647	0.502258901838	0.495841086652	0.0644225717766	0.476801708961	0.47263480334	0.0361021103848	-0.297854652722	-8.97788937218	0.342660544938	0.340857096434	0.079719709281	0.339523144587	0.330457737059	0.0326844323295	-0.145405195741	-300.0
NFKB1	-2.6782338148	9.3209454444	6.6427116296	0.32688247945	0.305393241465	0.0932606606557	0.231853801195	0.214683759424	0.0699772013975	-0.232973761624	-300.0	0.829190615353	0.840137541416	0.0667479400208	0.714057256923	0.729085363253	0.0605091280281	-0.581728808226	-300.0	0.288381742549	0.283808415012	0.0570477287306	0.27557121957	0.268336014187	0.0517083520133	-0.155409269233	-2.68432123635	0.318876754457	0.317348166812	0.0480278468824	0.313035313023	0.307985816707	0.0185891224986	-0.201388941096	-300.0
MEF2C	-2.312784923	10.5691021611	8.2563172381	0.334208462071	0.347677852172	0.095858351811	0.232776245059	0.247322555264	0.0734391538669	-0.162857846985	-300.0	0.720635384323	0.73675428433	0.0704273019329	0.721276748976	0.738682186405	0.0708535100068	0.147340866122	-6.5179568622	0.403279525564	0.403199273904	0.0539409537362	0.400179804445	0.393632256236	0.0487189683883	-0.110933147632	-6.86549613152	0.343749636052	0.342178750817	0.038686959612	0.330563014366	0.330419221862	0.0208250089573	-0.247750703845	-300.0
ZEB1	-2.2585500701	7.4546499167	5.1960998466	0.397414648154	0.396392550515	0.111937975185	0.257472505171	0.28212868743	0.0785138970586	-0.0318536905362	-300.0	0.682704778909	0.693034634539	0.0482729461175	0.684258833989	0.693488527886	0.0739589536939	0.130702305145	-6.31196286605	0.250503773113	0.245114590399	0.0677161354545	0.234127228015	0.223939663865	0.0477131880303	-0.0736395474138	-1.5813656446	0.304474599524	0.304226923037	0.0459274029649	0.296110203674	0.296241975339	0.0191312260707	-0.0788020662577	-300.0
HNF4G	-2.2212048127	4.5430166222	2.3218118095	0.360766871465	0.368386771482	0.0734109042643	0.258115961335	0.265001921367	0.0558478000943	-0.267654390443	-300.0	0.697379633166	0.716123134424	0.0890174050528	0.652988996566	0.678222266798	0.0852435308298	-0.119767140724	-22.3860310943	0.299093837355	0.290204761493	0.0686815726488	0.282289495182	0.275430217065	0.0365753847591	-0.193779904306	-2.62823560137	0.333907486752	0.331820775368	0.0378051079966	0.318607472392	0.321149798471	0.0211358078256	-0.282350468247	-300.0
REL	-2.0628250132	8.3178302778	6.2550052646	0.283341012264	0.253491515329	0.0948770254196	0.182824029213	0.162013982108	0.0685531765298	-0.227420502695	-300.0	0.772672685451	0.783023298909	0.0708313681945	0.701203753582	0.715903413703	0.0642324695016	-0.250321721558	-103.977522828	0.240966641291	0.226509255415	0.0611609757806	0.220070924166	0.21373768125	0.0484229973848	-0.212239089184	-2.27717301171	0.341244602664	0.339505476312	0.0554841548156	0.338775415074	0.332927257747	0.0220751405999	-0.122412650249	-300.0
FOXO1	-1.8556499325	8.4851884722	6.6295385397	0.189536789529	0.178423105498	0.0797834083025	0.289998407258	0.274963932151	0.107945400488	0.00718223127901	-300.0	0.720292145047	0.733760826529	0.06984870767	0.735166270136	0.75394321192	0.0711537229202	0.090238237726	-12.5300473973	0.185104829795	0.186078988431	0.0391700945222	0.192872871732	0.18994401408	0.0581353413883	0.0378862516794	-0.452105357724	0.315003937901	0.313937968066	0.0186156355827	0.315245312392	0.314603953131	0.0405233142269	0.185133384348	-187.959721257
NR3C1	-1.8464264783	9.6750664889	7.8286400106	0.384003949816	0.407732145771	0.104449370421	0.256462222959	0.276255676945	0.0766733854436	-0.158297803565	-300.0	0.826409484686	0.837086771432	0.0583490731713	0.733086779255	0.743451148761	0.0580331860515	-0.524689730143	-158.170139979	0.426344836163	0.420820367863	0.0712165141113	0.41850606263	0.405423927144	0.0353971718899	-0.136884875847	-2.17053962246	0.302336928358	0.301277447303	0.0386216590547	0.301321002903	0.297166430697	0.0189242318082	-0.00331949881496	-300.0
IRF1	-1.7207699439	8.2650849333	6.5443149894	0.251131877141	0.243374684757	0.104845399516	0.365337098981	0.352878222913	0.146204430234	0.112671887386	-300.0	0.774169880122	0.782361003216	0.0626028994455	0.72837579835	0.741970490606	0.0512832457437	-0.105118892804	-235.61527191	0.470868007055	0.470823214851	0.0363548525431	0.467682924643	0.464737983726	0.0268960956886	-0.0793274001488	-8.66375477656	0.249209685674	0.241242529032	0.150283033121	0.264900476327	0.241965592416	0.173973103526	0.244928522881	-45.0577149201
SOX9	-1.6463590651	7.5684512556	5.9220921905	0.230369302122	0.211481369915	0.0902487377943	0.142429498895	0.126477273655	0.0669222408541	-0.154473334764	-300.0	0.719039629742	0.736421113792	0.0781496649646	0.723105106899	0.745813005024	0.0803904459249	0.168187799996	-1.43286276033	0.526882364912	0.524543635328	0.0619073955309	0.519222617667	0.509233934069	0.0267939184135	-0.159689922481	-1.70252763834	0.317479800045	0.317207610434	0.0212420286105	0.318068476067	0.319268838558	0.0376255111572	0.199199435484	-53.2652356052
RFX5	-1.5997156902	8.0311831611	6.4314674709	0.427851175526	0.427556860326	0.129704418816	0.283405851749	0.284918480315	0.0904175954099	-0.0171470978264	-300.0	0.787548960696	0.794329646426	0.0718209251914	0.705893036025	0.71893105627	0.0500680099408	-0.313107243235	-217.842438876	0.378265111649	0.367126010211	0.0511836693062	0.36232184115	0.357250266459	0.0394391516255	-0.018023255814	-1.44280649287	0.313095194337	0.309198780927	0.0238026363434	0.315980887426	0.311938670635	0.058299591496	0.0938791624141	-300.0
ELF1	-1.3094928196	9.8966036556	8.587110836	0.243097943922	0.231486018504	0.0953298530725	0.360821036309	0.348607123138	0.124583976816	0.12497564707	-300.0	0.80463479546	0.809988171538	0.063862559352	0.710914091766	0.720619889926	0.0413343615701	-0.403578212882	-300.0	0.28360559946	0.276251984543	0.061273656341	0.27527041053	0.266081744734	0.0382176437049	-0.046546745068	-1.8355317614	0.330481735139	0.328817640636	0.0235720535533	0.331869387964	0.331851510026	0.0573303831449	0.125839899138	-300.0
GATA3	-1.2686822069	5.6419831222	4.3733009153	0.318578549452	0.307374366112	0.115300665702	0.180102749433	0.171411790221	0.0713379898409	-0.0728890091303	-300.0	0.627492864659	0.651154261806	0.0702815330638	0.668758000838	0.676828857342	0.0810515723082	0.0053315058245	-15.468618984	0.40617967804	0.403806433882	0.0647199022031	0.39541311586	0.397498279312	0.0477833415111	-0.0757575757576	-1.01126121129	0.330735075884	0.329725766998	0.0469571144415	0.324718671178	0.322467383561	0.0105258528557	-0.0625410515024	-300.0
T	-1.1067090704	6.8493768111	5.7426677407	0.291591020453	0.267485760048	0.0866457172497	0.189577691155	0.170671578155	0.0677239477332	-0.224531615401	-300.0	0.709442131339	0.725370782824	0.0838357235405	0.682282629606	0.691221390436	0.0588748007097	-0.0418262654647	-21.0399198004	0.610612903068	0.596075002267	0.0812708313715	0.582370620746	0.572343181164	0.0621245102157	-0.205507439485	-2.38952555595	0.270448498633	0.268076540211	0.0236006542771	0.274341526551	0.268257593553	0.0413463997321	0.250842587141	-20.1255295071
TCF7L2	-1.0379809175	8.1292303778	7.0912494603	0.350560032713	0.359593121073	0.0958841918823	0.225608283649	0.238260608833	0.0761179760537	-0.148296506821	-300.0	0.730046956905	0.743939988529	0.072508134333	0.743375828138	0.764231643306	0.0876129141464	0.0942115134638	-14.370179282	0.437410795836	0.43169856816	0.092852203338	0.432452876837	0.420173066313	0.0453810121066	-0.0268463836587	-1.28217595746	0.328105931207	0.325866745624	0.0175816307747	0.329819749779	0.32609710095	0.0399811037904	0.233695663493	-56.0464033098
CREB1	-0.9881595307	9.1957632556	8.2076037249	0.218046343065	0.189474454898	0.0866238487171	0.129794221999	0.110259787614	0.0601306091736	-0.270758887693	-300.0	0.662614490945	0.672450016874	0.052421429727	0.674361435796	0.690560168161	0.0892436626556	0.0301755794209	-8.1461608587	0.441931798546	0.433233810886	0.0849093511636	0.429462433649	0.422572104602	0.0249952310108	-0.14880239521	-0.203394015482	0.250437698638	0.249046067752	0.0213289617486	0.258337942162	0.249337437163	0.0689492184349	0.266941824025	-7.96611299218
STAT3	-0.8814597069	10.6886940667	9.8072343598	0.261429536836	0.269352416617	0.0894348383603	0.381847455263	0.361263923775	0.140766465102	0.115402719426	-300.0	0.678623620302	0.685638258211	0.0824598198499	0.608718506433	0.633124255242	0.0758703873289	-0.127885078788	-36.7492376034	0.360414781746	0.351296806056	0.0731135254564	0.349395555366	0.346768261494	0.0251895852815	-0.0063844315466	-0.691249884671	0.288497928579	0.286946188496	0.0199385981548	0.295596515104	0.289002748112	0.0641956745834	0.132594850936	-173.499155327
ELK4	-0.795803281	8.3372889	7.541485619	0.230381251788	0.22108032695	0.0878458564332	0.351266911066	0.340630438919	0.116965627508	0.0834557947398	-300.0	0.796156679722	0.800669545265	0.0612363477636	0.702557414052	0.711011973629	0.0356606517639	-0.404471670755	-300.0	0.292220109314	0.286774898679	0.0715741594991	0.279254300859	0.267355443988	0.0480840396666	-0.115219386818	-0.88181111598	0.316287809936	0.316669576103	0.0296724729446	0.320986202532	0.317383460406	0.0723244502724	0.260951089297	-62.5735159082
GFI1	-0.5620815095	5.9600981444	5.3980166349	0.334831406441	0.28643167322	0.135581090713	0.210787390213	0.180425160167	0.0842236834897	-0.0618689349927	-300.0	0.684530096695	0.69911064313	0.0682503289424	0.718148737042	0.730484647266	0.0888363491923	0.0976518543948	-17.9215409762	0.310708331514	0.300247661864	0.0498512238199	0.311570874752	0.310400394615	0.0826225701926	0.0196517412935	-0.374771375504	0.310225235524	0.308444909262	0.0345157377634	0.325046019751	0.31222957253	0.0796566868586	0.0173892252887	-300.0
HOXA5	-0.5275261365	3.8746430889	3.3471169524	0.45605218419	0.487329604877	0.132258509109	0.304614702763	0.335304683905	0.0932465058466	-0.052822249439	-300.0	0.77973753715	0.792070885044	0.0656653123187	0.721945186351	0.734541558047	0.0586622577452	-0.152922499978	-75.1703959995	0.521067441637	0.513394926714	0.0474915360973	0.521921116861	0.522207100765	0.063552055012	0.0226119955572	-0.69565905224	0.331116830496	0.329645226736	0.0184654368232	0.331900454332	0.331724956661	0.0448011553345	0.148308162581	-241.074799519
SREBF2	-0.459857972	9.3969251889	8.9370672169	0.316179564067	0.275932816241	0.111938366555	0.197598289967	0.169748814909	0.076218000513	-0.176648311659	-300.0	0.714141554233	0.7287041879	0.0640362518366	0.752826601434	0.766155025081	0.0769405995239	0.0281919666589	-20.0594127066	0.622374297714	0.622447933791	0.0517941680371	0.615861712245	0.615990632761	0.0380195423958	-0.0272888621904	-1.99400001182	0.310319358883	0.308530164055	0.0162201854424	0.316909390239	0.311988598303	0.0468629906011	0.00774483904841	-300.0
ZFX	-0.433919887	8.1387332944	7.7048134074	0.371497704089	0.36681346403	0.11039419678	0.237135272986	0.239447343098	0.0686017593179	-0.0341680005523	-300.0	0.807940870577	0.814339929308	0.0663090913033	0.713519497954	0.724689394103	0.0454843677682	-0.343470656551	-300.0	0.519812286237	0.515005502377	0.0497661086226	0.512167765723	0.509417148681	0.0251865408334	-0.0510490134809	-4.64436501302	0.334152944786	0.327434911156	0.0661690334505	0.32247918746	0.323192457898	0.026263452489	-0.0086973959412	-300.0
SPI1	-0.4202474275	7.6557025333	7.2354551058	0.226664802867	0.214708520928	0.0789038446725	0.355325949533	0.334356078728	0.121256574877	0.0887369220359	-300.0	0.802187608526	0.807284860467	0.0671928901932	0.697503820444	0.706738847183	0.0422455156558	-0.395642385317	-300.0	0.514287495717	0.512902994145	0.0309579844249	0.519236657764	0.51507058732	0.0476487636953	0.0544221220105	-1.99205922992	0.335256439683	0.330906194083	0.02973450225	0.340819883383	0.33360488347	0.0821273988816	0.157298691967	-300.0
NFATC2	-0.4050990344	7.8968279444	7.4917289101	0.235050248844	0.161374287033	0.144627122924	0.13422719019	0.0850046515893	0.10051855916	-0.106157543941	-300.0	0.737883447796	0.75191032004	0.0647948027588	0.753915422346	0.773454680572	0.0721190382308	0.125550936632	-10.625172474	0.435416397956	0.431696992529	0.0428908009966	0.447867157186	0.433074177621	0.0610412817173	0.012030075188	-0.548214345493	0.285946086429	0.280798433931	0.0411372719259	0.2751455921	0.276048006462	0.0263930400009	-0.0816902251713	-300.0
SRF	-0.368290577	8.5141720056	8.1458814286	0.478667623413	0.519689069885	0.135413245052	0.325218937747	0.357250475996	0.0966623494109	-0.0462114949155	-300.0	0.790431226436	0.802547503157	0.0686361427156	0.742721790001	0.755874140945	0.0574386635638	-0.0675605884495	-42.9437844804	0.277294494865	0.269066960668	0.0713748844668	0.273493896572	0.264030902989	0.038583342492	-0.0625	-1.4301922341	0.324057355448	0.319549440145	0.0489180689498	0.313056460599	0.314335812191	0.0197518864086	-0.0531378490012	-300.0
NKX2-5	-0.3477572392	6.1980671333	5.8503098942	0.320643273678	0.299854449331	0.112128639628	0.203766958154	0.185736947683	0.0813454364963	-0.101475786883	-300.0	0.722235811901	0.74097123346	0.0592646295475	0.756131441418	0.764970617416	0.0786798781083	0.088773994841	-18.2876940039	0.476164950591	0.470140959774	0.047912703938	0.479725404772	0.472045228273	0.0601786383528	0.0549735302313	-0.369130843309	0.294604872288	0.29238102496	0.0195614415223	0.297990644589	0.295551383066	0.0456815593054	0.0433634866982	-300.0
SOX17	-0.315282727	6.6900928222	6.3748100952	0.220291261212	0.203164727561	0.117861943679	0.324396955732	0.298273182714	0.156134847585	0.216067570121	-300.0	0.71882680778	0.73054471096	0.0496831920563	0.75021690835	0.756854456281	0.0693057259469	0.0689538910459	-41.3400789	0.361368583209	0.357578459363	0.0331514896953	0.363059634075	0.359795399715	0.0593313189659	0.0143701162569	-0.670366178773	0.307976233659	0.306431292782	0.0172524270234	0.313348683092	0.309964735496	0.0489393291248	0.0601084395697	-300.0
REST	-0.3104942741	7.8934747556	7.5829804815	0.303928469024	0.287842846602	0.118758836331	0.457074496814	0.433665595801	0.172030620509	0.163130030588	-300.0	0.703486479085	0.717105930898	0.0546446145413	0.719406860707	0.730792433971	0.0728901241147	0.180499545009	-14.0368972377	0.310745920841	0.300289011686	0.05588192377	0.311650559288	0.303691211964	0.0752706298115	0.116625107676	-0.0417599139255	0.302369401948	0.296597242075	0.0525987344918	0.294017963579	0.292266416027	0.0192273471905	-0.035460361232	-300.0
RXRA	-0.3028018288	7.0916307389	6.7888289101	0.387064146754	0.384410645934	0.105146134601	0.261695045388	0.262392117847	0.0729050310413	-0.0592862999196	-300.0	0.780012099759	0.794371076918	0.0739827868064	0.729660700055	0.745156237736	0.063555417307	-0.0702441077446	-75.5598838631	0.349681826394	0.349575366305	0.026204701121	0.355027849509	0.350938593643	0.0501585755808	0.106314797361	-0.228560596468	0.282535538214	0.280691197006	0.0217672382524	0.289239286431	0.284469578807	0.0490787730749	0.00134030064524	-300.0
USF1	-0.3023841979	7.3838312667	7.0814470688	0.301616837197	0.290404917097	0.0818043657144	0.19527711506	0.187029262199	0.0572521032714	-0.0935641358847	-300.0	0.663494381714	0.670654327665	0.057130085149	0.672764881015	0.686224593678	0.0874680541954	0.117447825776	-19.9577464893	0.553097637199	0.547614167678	0.0284513539084	0.557103863563	0.550612035489	0.0706481621801	0.0508942457232	-0.461506396051	0.353166072483	0.34232608726	0.0852172072174	0.338877592026	0.337178100131	0.0313752778151	-0.0284163569065	-300.0
YY1	-0.2742424783	9.2492416	8.9749991217	0.379812627495	0.35928983421	0.104522219962	0.257275190753	0.243762027255	0.0723164006344	-0.122474121391	-300.0	0.781371776969	0.788998446469	0.0647828174255	0.71993947648	0.729614364253	0.0483427090893	-0.192559493873	-181.359855811	0.439131867895	0.435296534215	0.0283026402775	0.439822480185	0.435554449598	0.0557126556633	0.0129331749973	-1.42821726548	0.369034081562	0.356935635285	0.0641806035463	0.354341670885	0.35067570597	0.0224626642503	-0.110919408079	-300.0
RELA	-0.2724742439	8.8449193444	8.5724451005	0.315017063781	0.287658714612	0.0880891150297	0.20973313684	0.190970703928	0.0632053633736	-0.189833795881	-300.0	0.8093739523	0.819866823362	0.0661239365175	0.727419164828	0.742960487867	0.0577584239258	-0.307828182193	-153.060598842	0.234304949377	0.224969708844	0.0541230333557	0.235743623144	0.228121200248	0.0654808658337	0.0125790405531	-0.571674654401	0.31403053336	0.308768995846	0.0481503706167	0.306259526805	0.304561110196	0.0155487061737	-0.0158227530952	-300.0
NR2F1	-0.269684032	5.6412763389	5.3715923069	0.33036252878	0.319609675514	0.0780095518191	0.213947277848	0.206413323608	0.0541326843149	-0.259001091848	-300.0	0.771664914475	0.790284626669	0.075521129576	0.735816214256	0.748501026842	0.0672428273159	-0.0234952510279	-21.7751252226	0.375918718978	0.381533156722	0.056342255277	0.389363230688	0.382528106332	0.0581334688358	0.00519607843137	-0.495197631524	0.234571290021	0.23175198147	0.0270625052729	0.241448951923	0.235304237695	0.0482499409845	0.0558624522739	-148.432840562
SOX10	-0.2637979979	5.3629255111	5.0991275132	0.392132909548	0.400994722526	0.10632095061	0.251435795199	0.258990622511	0.0707410357181	-0.113583785028	-300.0	0.799280099272	0.806393545905	0.0653164072371	0.717945381931	0.731541536246	0.0458078819346	-0.290782976864	-197.028951208	0.358585697844	0.353129842266	0.0549913081722	0.361115771189	0.362292169887	0.0794475457965	0.027472899729	-0.747013379425	0.341567760668	0.338078036559	0.0535010477845	0.332217681093	0.332909396807	0.0199301624327	-0.0628497679862	-300.0
NFYA	-0.2394532122	8.3065107889	8.0670575767	0.271487592277	0.277997739558	0.0950880529387	0.410040902792	0.416683559191	0.160041105506	0.102622783753	-300.0	0.728918358408	0.730983613086	0.0857831182158	0.660869770828	0.662981154971	0.050159490182	-0.109190294803	-200.122335179	0.359689173225	0.343536776264	0.11340995314	0.352202887773	0.334012859178	0.0876099590883	-0.0813008130081	-0.920079449856	0.3816325277	0.344325809961	0.146589404043	0.336199165321	0.334649017145	0.0601281644519	-0.0890258079516	-300.0
FOXP2	-0.217106004	2.4335675278	2.2164615238	0.200686630562	0.188337720751	0.0806114496952	0.304641044395	0.287238588237	0.11089521286	0.0511190035744	-300.0	0.713313725094	0.729419452317	0.0756760479755	0.68007822888	0.694643095678	0.0626960986083	-0.0522094411004	-56.1241145525	0.3034421704	0.305417615426	0.0293333095316	0.313384919447	0.307678858792	0.0521563557128	0.00868838763576	-1.2117596696	0.332738803055	0.331972784589	0.0403661265529	0.325146384849	0.326631990213	0.0156069496991	-0.00295138243373	-300.0
TCF7L1	-0.2158135534	8.4069930667	8.1911795132	0.361654409232	0.331811009844	0.100226524896	0.241113308506	0.220826615082	0.0679319401553	-0.0819356932419	-300.0	0.809382520457	0.815699458221	0.0609286658571	0.731365056032	0.742153040525	0.0385847329595	-0.321226961254	-300.0	0.473779958956	0.467975332712	0.0431665268068	0.475396735491	0.471284977422	0.0612384450583	0.092025338054	-0.381210301612	0.31308114289	0.311073548635	0.0167635805854	0.31438158858	0.314334322998	0.0463143638026	0.0926954876268	-300.0
SP2	-0.1813165365	6.2019310444	6.0206145079	0.264645980917	0.263331473123	0.121703215609	0.401044373967	0.400234799351	0.162054787821	0.128564959352	-300.0	0.734529886336	0.747282878513	0.0464146303739	0.76290619585	0.769465374537	0.0627406036457	0.081305353313	-77.6721400873	0.643705032912	0.638321260147	0.0488997883558	0.634524665446	0.633165417838	0.0307886804031	-0.149600512922	-7.2952697266	0.326260728092	0.324537157141	0.0196232725046	0.329641473476	0.328570943664	0.0472146247626	0.092246635994	-300.0
INSM1	-0.1721305868	6.3427609889	6.1706304021	0.408572318953	0.381328361749	0.13785167273	0.264339866518	0.241866771943	0.088448526568	-0.0103494325953	-300.0	0.805802676464	0.816569602352	0.070861462214	0.717420135002	0.731625600839	0.0588766413488	-0.304466136274	-300.0	0.518553871015	0.516251696707	0.0410437656824	0.516080229907	0.512372756991	0.0242882265666	-0.065434192673	-2.39555761731	0.307069862634	0.302409782345	0.0562259374728	0.300000438136	0.298048122347	0.0195047049464	-0.00700507058042	-300.0
