FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	Centipede_80_GM12878_protection_mean	Centipede_80_GM12878_protection_median	Centipede_80_GM12878_protection_std	Centipede_80_K562_protection_mean	Centipede_80_K562_protection_median	Centipede_80_K562_protection_std	Centipede_80_protection_ks_stat	Centipede_80_protection_ks_pvalue	Centipede_80_GM12878_tc_mean	Centipede_80_GM12878_tc_median	Centipede_80_GM12878_tc_std	Centipede_80_K562_tc_mean	Centipede_80_K562_tc_median	Centipede_80_K562_tc_std	Centipede_80_tc_ks_stat	Centipede_80_tc_ks_pvalue	Centipede_80_GM12878_fos_mean	Centipede_80_GM12878_fos_median	Centipede_80_GM12878_fos_std	Centipede_80_K562_fos_mean	Centipede_80_K562_fos_median	Centipede_80_K562_fos_std	Centipede_80_fos_ks_stat	Centipede_80_fos_ks_pvalue	Centipede_80_GM12878_flr_mean	Centipede_80_GM12878_flr_median	Centipede_80_GM12878_flr_std	Centipede_80_K562_flr_mean	Centipede_80_K562_flr_median	Centipede_80_K562_flr_std	Centipede_80_flr_ks_stat	Centipede_80_flr_ks_pvalue
TP63	-2.7040282939	7.2572711722	4.5532428783	0.164224589081	0.132801449197	0.0789038803618	0.130555478673	0.1092499265	0.0523397171843	-0.0217442222975	-300.0	0.782308340116	0.790951472293	0.0664504432659	0.708799337787	0.728105839839	0.0363902574823	-0.261505781554	-300.0	0.546477769952	0.541542620323	0.0627472145232	0.535100803912	0.526996722202	0.0434497317833	-0.028098867575	-203.629489431	0.340126691064	0.33292652462	0.0635757071214	0.367566254673	0.337729371305	0.176408432723	0.0274751672233	-39.4282134788
NFKB1	-2.6782338148	9.3209454444	6.6427116296	0.145159977057	0.121731541714	0.0639117025077	0.114587386806	0.0958656290078	0.045015934275	-0.0575338617311	-300.0	0.856406055495	0.862591980669	0.0493696725479	0.741908132716	0.75519034288	0.0281122831079	-0.606044593928	-300.0	0.526046060808	0.523947775488	0.0499582250468	0.509534577217	0.508052224513	0.034043313951	-0.0633586416665	-300.0	0.33883225929	0.337597845432	0.129428879015	0.337180974937	0.329898124695	0.0288974796982	-0.0359688764678	-43.8693978707
MEF2C	-2.312784923	10.5691021611	8.2563172381	0.18684396969	0.159521751778	0.0773283774891	0.151892759204	0.1301128897	0.0582252513896	-0.0938683576458	-300.0	0.753469791709	0.763992649456	0.0359065078445	0.763380438748	0.764966183502	0.0476123257713	0.274477128733	-43.2745633615	0.3687033186	0.370304195587	0.031451397665	0.357121729789	0.358001938872	0.0211971974164	-0.141979941801	-300.0	0.349316595278	0.338348093252	0.128887064376	0.33928899687	0.331518204187	0.0352006692595	-0.0445910409049	-19.2293553351
ZEB1	-2.2585500701	7.4546499167	5.1960998466	0.168212464866	0.146691749726	0.0614208208364	0.13139230211	0.118393420069	0.0431669465553	-0.0902441673452	-300.0	0.789759093774	0.795241946835	0.052310319347	0.725119927028	0.736489047815	0.0294739901607	-0.285712854968	-300.0	0.515488249789	0.514235684721	0.0445708630582	0.509602303809	0.506258366382	0.0261737620478	-0.00946408818341	-252.145795863	0.300829542668	0.299807040458	0.0897754653273	0.295154316029	0.288389899876	0.0362563951646	-0.050199187728	-78.4273288754
HNF4G	-2.2212048127	4.5430166222	2.3218118095	0.156531592828	0.135958156522	0.0536219328236	0.188154104019	0.162015455235	0.0744727694957	0.0107989323542	-244.482393873	0.743155981664	0.755849194911	0.0368585214239	0.772380459223	0.77608718173	0.0516601764169	0.0695781433476	-147.968735545	0.346838450781	0.348182416119	0.0368204784268	0.337750161523	0.33799449743	0.0249428387191	-0.0447201017812	-149.677356058	0.320881252135	0.319682815661	0.112364582864	0.296937325857	0.30152047303	0.0536885897839	-0.101868919611	-15.4769928046
REL	-2.0628250132	8.3178302778	6.2550052646	0.199880447155	0.17714736975	0.0558767016664	0.238058183693	0.20993644705	0.0807315528266	0.00196308278953	-300.0	0.81861134892	0.825872742958	0.0559242643796	0.736091824258	0.751153949194	0.0313718525799	-0.435088438114	-300.0	0.675124862089	0.672424937205	0.0456209640131	0.660962680072	0.65881706675	0.0315567408695	-0.0654061917194	-299.999998037	0.355864204768	0.345453136559	0.146435093859	0.345208996706	0.338175066553	0.0324112486797	-0.0233145804032	-30.4350588995
FOXO1	-1.8556499325	8.4851884722	6.6295385397	0.164503017264	0.142087675465	0.0833339596432	0.108657077911	0.0921328036894	0.0526391564214	-0.0519616885652	-300.0	0.744169425244	0.754502044372	0.033423653123	0.771083144376	0.775459407208	0.0519064962158	0.125310996127	-300.0	0.636397497981	0.638684318475	0.0397499081972	0.622988137413	0.625142200754	0.0252843732634	-0.104279799801	-300.0	0.314220656471	0.314321217947	0.103333297721	0.308092636945	0.307102357429	0.027941614844	-0.033159305431	-25.6275693335
NR3C1	-1.8464264783	9.6750664889	7.8286400106	0.245777249415	0.208021561576	0.101964396415	0.189162654135	0.161402698373	0.0709899164769	-0.123323763007	-300.0	0.780164601125	0.784164643126	0.0505045478076	0.742929007047	0.755104237132	0.032978169522	-0.0205253755741	-300.0	0.462832268822	0.464124394994	0.0364567688176	0.472933958344	0.474677910676	0.0527007271393	0.0278182668906	-108.112779168	0.253388673062	0.24838741159	0.105616402224	0.24977536502	0.244267920422	0.0416957891604	-0.00301022612703	-21.8906057622
IRF1	-1.7207699439	8.2650849333	6.5443149894	0.129684071104	0.119047044692	0.0321296064292	0.15253926827	0.134156034772	0.0490147745553	0.0442111892118	-300.0	0.836663465763	0.83944910701	0.0431869584183	0.768244116802	0.777765548364	0.0296195219793	-0.374166526337	-300.0	0.58925643721	0.588779420742	0.0349514896304	0.577526507689	0.577880483352	0.0233795308669	-0.1018719029	-300.0	0.684567095724	0.750522148601	0.374092671203	0.684567095724	0.750522148601	0.374092671203	nan	nan
SOX9	-1.6463590651	7.5684512556	5.9220921905	0.188434276894	0.144454045239	0.100859417991	0.14209580848	0.111515753943	0.0693689060122	-0.128225937978	-300.0	0.791534765735	0.794753847095	0.0502028117681	0.750440730008	0.762630808724	0.0361131381141	-0.0754595287767	-285.429848273	0.511281596263	0.513666364817	0.0357213284745	0.520106928205	0.5229102235	0.0510004166337	0.0267641618211	-58.6215277916	0.289116904421	0.289202787099	0.123268937323	0.281982062943	0.277190716809	0.0466455037403	-0.0329931480409	-8.31710682221
RFX5	-1.5997156902	8.0311831611	6.4314674709	0.0986950779772	0.0823481978227	0.0454555460628	0.0733728324332	0.0622541199323	0.0290739906423	-0.0377005094164	-300.0	0.803518080414	0.811345310248	0.05994819896	0.732214139215	0.748598563944	0.0328564694504	-0.286559942931	-300.0	0.531554849817	0.527223594396	0.0399462592423	0.533869135985	0.531046683372	0.0604186870421	0.0997934004718	-53.7103917111	0.307405737719	0.307288372265	0.041728074147	0.327384759721	0.307600138046	0.145265541712	0.0629159906612	-27.7557780016
ELF1	-1.3094928196	9.8966036556	8.587110836	0.129895758656	0.111320984229	0.0494529579252	0.105041969069	0.0932289191517	0.0328155189316	-0.00281165160369	-300.0	0.719836735559	0.737658865723	0.0347411490299	0.747448901834	0.755255111993	0.0656717244743	0.182602467779	-300.0	0.559771194114	0.554103946462	0.0371710324687	0.560295234249	0.556076437676	0.0554161108592	0.117576148538	-72.5755013236	0.313146622239	0.313022481899	0.0332809953327	0.332463559043	0.313902788638	0.135245469103	0.0118193940692	-90.2171863678
GATA3	-1.2686822069	5.6419831222	4.3733009153	0.074097651957	0.0624726541324	0.044249502762	0.096541241512	0.0817946979376	0.0705326986042	0.205755358702	-137.66049375	0.72000842702	0.73363247148	0.0362054184552	0.748391752034	0.749608796169	0.0578343013526	0.144485456803	-172.451331622	0.39885323424	0.387642528303	0.0693623673943	0.369680491055	0.371556726951	0.0306981777969	-0.107778862098	-300.0	0.294557570198	0.290328246771	0.11949275207	0.290472203398	0.285981964504	0.0287463506241	-0.0471309706423	-29.708229161
T	-1.1067090704	6.8493768111	5.7426677407	0.167331130797	0.125925788807	0.0940043994791	0.120085927273	0.0911980621447	0.0618078588402	-0.0504797311827	-300.0	0.722706451155	0.738539112918	0.065885637588	0.665246820424	0.672096390634	0.0379216771828	-0.24319793257	-300.0	0.468093716261	0.465732996096	0.0355653681732	0.46901148751	0.46696627553	0.0568232297399	0.111561411626	-14.0391269881	0.279400728851	0.276617477393	0.0511158127505	0.282425897336	0.277731637509	0.0976437736117	0.0556739353594	-6.38261859603
TCF7L2	-1.0379809175	8.1292303778	7.0912494603	0.201343986886	0.16832622586	0.0857571808533	0.155296479145	0.13163233095	0.055208458843	-0.0745110360728	-300.0	0.756183953983	0.76717159922	0.0373892170223	0.785561137618	0.789662529291	0.0478979424994	0.0704101988361	-300.0	0.562232230121	0.563077836772	0.0292475560995	0.564912523404	0.566326565194	0.0382909324832	0.111195639864	-31.2947373178	0.271774837178	0.271369638345	0.0301366576429	0.283739500675	0.273057428058	0.134567656137	0.0120261988696	-12.2647773355
CREB1	-0.9881595307	9.1957632556	8.2076037249	0.128542843038	0.0897885551946	0.0888222808353	0.183314307489	0.133677020486	0.126563031215	0.00916326998678	-112.763815627	0.706605544498	0.729826944909	0.0874907836806	0.633234688635	0.643709263658	0.0444193981421	-0.252141434248	-259.192337078	0.479489124438	0.47852227783	0.0417232364146	0.481054404722	0.478995283232	0.0619876079412	0.142366629639	-2.40975303679	0.284648029135	0.269461890414	0.138061264621	0.261662727204	0.260026383949	0.0412640327939	-0.0283970856102	-12.1706874466
STAT3	-0.8814597069	10.6886940667	9.8072343598	0.0952595777536	0.0851613507848	0.0434171524524	0.134513658425	0.123812450024	0.0725492552739	0.0263138935589	-300.0	0.716569365639	0.730354159751	0.0400032232282	0.739127750202	0.742091847751	0.0603760686411	0.191034525098	-102.963474369	0.472691491939	0.460150533624	0.0758203222364	0.437587427416	0.437705450396	0.0335210093473	-0.139045511183	-300.0	0.293462541275	0.269100364126	0.161897004357	0.266526455055	0.264824393104	0.0412941609659	-0.0109566912295	-24.3111225744
ELK4	-0.795803281	8.3372889	7.541485619	0.102919647336	0.0882971057423	0.0457920960667	0.0765690044201	0.0667553041584	0.0304233903625	-0.0354990917781	-300.0	0.696975859982	0.712182485288	0.0376019093107	0.716825727843	0.725094938827	0.0745273402596	0.219352493271	-218.961215133	0.53084198639	0.523975292739	0.051650699731	0.541564106944	0.531489971134	0.0764836233739	0.0995432130639	-69.3851092602	0.291912165993	0.29005148652	0.041593373875	0.303643072302	0.291078646258	0.134016460485	0.04239395007	-61.4547106587
GFI1	-0.5620815095	5.9600981444	5.3980166349	0.135434045887	0.114773812736	0.0699078875717	0.203537767604	0.162568777982	0.11868298421	0.069363104367	-300.0	0.72595775068	0.750339832007	0.0418328835967	0.753489862828	0.76233707801	0.0773222783688	0.2441150027	-76.080573914	0.436329789008	0.433901845251	0.0338237059554	0.452364287133	0.440988174344	0.0610349034667	0.039813825759	-81.0291118643	0.399008034714	0.354273446146	0.208160080556	0.347925240325	0.34372777602	0.0680703228602	-0.0333685198217	-21.6779405462
HOXA5	-0.5275261365	3.8746430889	3.3471169524	0.0826743456355	0.0713053907653	0.0325591218746	0.105621203199	0.0922666911765	0.0490114988169	0.0304401103681	-300.0	0.743565275195	0.758168367639	0.0303201714315	0.783018749286	0.789357419744	0.0543239672774	0.0248236888033	-300.0	0.510808473594	0.510968989914	0.0394712962412	0.517917266475	0.515676348294	0.0607264125143	0.0849289248389	-59.2071008024	0.273245636108	0.270311335844	0.0452968424378	0.283701847545	0.271355421638	0.122444084081	0.0641549049989	-16.1457813796
SREBF2	-0.459857972	9.3969251889	8.9370672169	0.183195680411	0.163601507052	0.0575211502661	0.226201584073	0.19882130703	0.0857345116845	0.0271280173404	-300.0	0.78970389988	0.79522647789	0.0558543963257	0.74355179128	0.758820942267	0.0334645047427	-0.0351049064772	-300.0	0.518985724802	0.520254660105	0.0307745011143	0.524920959351	0.525250218762	0.0472568284914	0.0534614471389	-77.2217840261	0.252340936012	0.250292475933	0.0365956434407	0.274496968051	0.253719599328	0.117654196186	0.013777917758	-18.824064492
ZFX	-0.433919887	8.1387332944	7.7048134074	0.129962837525	0.11287165378	0.0454367507281	0.0985025741513	0.0902894276288	0.0251520167262	-0.137366776267	-300.0	0.720244258282	0.737265220758	0.0354831376988	0.775648203064	0.785153262808	0.0691545636407	0.00252736188469	-300.0	0.546785673079	0.543967867303	0.0329619969571	0.556621472832	0.551296471465	0.0544283190864	0.042846824737	-299.999999931	0.320264889999	0.319969452252	0.0451814391858	0.34429867085	0.325064892083	0.138521792699	0.0580281781268	-78.5631557944
SPI1	-0.4202474275	7.6557025333	7.2354551058	0.12329802368	0.116855371166	0.0370350478032	0.146036989573	0.130031201834	0.0569827584805	0.250755294292	-300.0	0.820445183456	0.829033537617	0.0660620905859	0.722703033887	0.738546447673	0.033594087763	-0.312580520887	-300.0	0.533563719149	0.526842382597	0.0393359257071	0.546583941213	0.537025019447	0.059958394416	0.0502144956093	-300.0	0.32910232462	0.326467287672	0.0499879064453	0.355355033098	0.3312527525	0.15392754847	0.0674803400247	-292.147530271
NFATC2	-0.4050990344	7.8968279444	7.4917289101	0.177233356752	0.148788741958	0.0997629636132	0.120829730088	0.0863361357262	0.06199445162	-0.0754982528934	-300.0	0.738475897615	0.742976595094	0.0389741087926	0.753700875247	0.766246755038	0.0515455537985	0.0604013379969	-300.0	0.540989156334	0.543060295969	0.0281391287562	0.548239142284	0.548810565343	0.0419698259673	0.00154602743404	-132.333535983	0.336282688032	0.328228002836	0.108420818232	0.312769116791	0.311130618219	0.0433661571768	-0.0835213946117	-17.3324668469
SRF	-0.368290577	8.5141720056	8.1458814286	0.0972800486412	0.086705226142	0.0461898148965	0.0624964803977	0.0610111952436	0.0228510925838	-0.151067672561	-300.0	0.823786139068	0.827126195603	0.0494192942598	0.76322466087	0.776112003419	0.0316095474974	-0.263957149096	-300.0	0.557394178347	0.558148250423	0.0277453784554	0.56559013839	0.563854851424	0.0453802185552	0.0217534467003	-99.3256956333	0.315886869696	0.300236699687	0.14737662901	0.290345614206	0.288612881179	0.0384577291608	-0.0441520467836	-22.145786076
NKX2-5	-0.3477572392	6.1980671333	5.8503098942	0.179695737344	0.154373680623	0.064171049105	0.153636462486	0.1307416685	0.0476898912943	-0.0212838944792	-300.0	0.744377221702	0.759452181841	0.0320037814173	0.758727406403	0.765222641615	0.0576989804441	0.279321785613	-65.0187340594	0.555115199292	0.555383285379	0.0321905345777	0.561510080736	0.56224164238	0.0481986332104	0.0658511408709	-67.7811805202	0.288539927912	0.287765575404	0.041121990037	0.299975935678	0.289323277042	0.111523325119	0.0390406395736	-16.8741697372
SOX17	-0.315282727	6.6900928222	6.3748100952	0.0825762180205	0.0730638167898	0.0382168721959	0.105592381835	0.0912854564208	0.057506431614	0.220637024682	-250.455960676	0.736938976656	0.746823612913	0.0336083983732	0.74106652821	0.752931828878	0.0603444839393	0.20955883987	-241.574536911	0.593683637175	0.591490928789	0.0332599561162	0.603274489451	0.600282918261	0.0488036984285	0.038290385274	-167.933208774	0.326104062788	0.312347970368	0.123888625096	0.304844810889	0.304530479252	0.025880731924	-0.037363125185	-60.859538686
REST	-0.3104942741	7.8934747556	7.5829804815	0.213173946758	0.20524491888	0.0654920117834	0.169795700485	0.165042826904	0.0431669931952	-0.0356354735029	-300.0	0.718599544658	0.726253024262	0.0334696395496	0.729253740547	0.745418185084	0.0635694323333	0.0358917393081	-300.0	0.527664058631	0.526816008476	0.0349565348341	0.536161766571	0.534076470427	0.0540492317726	0.0374192219144	-155.795505098	0.286685683239	0.286764269738	0.0350558849624	0.303896368018	0.290043370374	0.127428832141	0.0316260871704	-41.1449689997
RXRA	-0.3028018288	7.0916307389	6.7888289101	0.214105323385	0.187765534081	0.0669574070162	0.176969240086	0.159007638072	0.042234809872	-0.0185345003861	-300.0	0.815842456892	0.822090854856	0.0505142436484	0.75422105088	0.766941271077	0.0299026850964	-0.253632119219	-300.0	0.585898142499	0.586994262243	0.0368730666775	0.594959537375	0.594881731398	0.052163748011	0.0480357263278	-131.854141338	0.275403579679	0.273467566025	0.0428041358976	0.291559698475	0.277385355704	0.127028862296	0.0415605208852	-28.5560930073
USF1	-0.3023841979	7.3838312667	7.0814470688	0.149431797094	0.125219550033	0.0594820917677	0.198059260131	0.16058591535	0.0940425374652	0.0124470336846	-300.0	0.685686784422	0.696070541869	0.0411790566405	0.701829176731	0.724515729559	0.0794183957093	0.0111743610019	-300.0	0.535456309062	0.53018023742	0.043956433075	0.54805365579	0.539765044183	0.0657955455084	0.0569242824581	-72.7150568317	0.383432330361	0.34646649553	0.184027756883	0.33643647081	0.333695028795	0.0617344844468	-0.0212197479832	-58.2722284367
YY1	-0.2742424783	9.2492416	8.9749991217	0.112906201876	0.0942561547637	0.0447793322328	0.0896393573309	0.0766701425883	0.0282766539709	-0.032581984322	-300.0	0.814137220389	0.819582573258	0.0554605246473	0.751605811731	0.766056075838	0.0335440147775	-0.152780115066	-300.0	0.585318515363	0.581587084059	0.0430542297215	0.592144133939	0.589714871931	0.0623172074515	0.0614806794688	-75.4491445213	0.345471783816	0.345458370712	0.037495528966	0.363746767785	0.351442293839	0.13385835992	0.0167887138475	-29.8805218773
RELA	-0.2724742439	8.8449193444	8.5724451005	0.13981499447	0.115974187331	0.0589037812671	0.185535676915	0.154212691982	0.0868283230592	0.0261746171795	-300.0	0.836746262191	0.842685439491	0.0512441150884	0.75713354239	0.770525360024	0.0273574373963	-0.39942303578	-300.0	0.484616018197	0.482053748819	0.0359077492694	0.489820853374	0.488501863425	0.0548659846484	0.0930920231672	-52.7217980532	0.313606295893	0.304946961463	0.121791816176	0.299444153587	0.299343058883	0.030530185882	-0.00941619195752	-32.2197486259
NR2F1	-0.269684032	5.6412763389	5.3715923069	0.192294430037	0.15740742076	0.0805211263713	0.14782230257	0.12455956963	0.0537301354495	-0.0589692372036	-300.0	0.797257165937	0.803115281185	0.0498001393374	0.755422057729	0.767879836476	0.0374242758679	-0.0268887980853	-231.966227304	0.35222120333	0.353501591771	0.0301999558711	0.357801278425	0.358613513207	0.049378427831	0.0471603095064	-37.4111475865	0.286847579483	0.284552912348	0.0442661454802	0.299656230265	0.294030119778	0.106445323642	0.0100667408231	-9.11392712266
SOX10	-0.2637979979	5.3629255111	5.0991275132	0.21708014279	0.191376692517	0.0782443299426	0.163875006677	0.150241753958	0.0472839702437	-0.167317372255	-300.0	0.733780397801	0.749779259918	0.0319524944774	0.764055118234	0.771860832014	0.0606063684082	0.168978926234	-300.0	0.468701556401	0.468242629636	0.0315067426235	0.477076508712	0.474878593257	0.0496350247339	0.0537726388967	-134.581341305	0.288038281467	0.288195024363	0.0297689760784	0.308841062089	0.293041366517	0.13060008932	0.0188281329108	-42.215189065
NFYA	-0.2394532122	8.3065107889	8.0670575767	0.14063010558	0.130211763192	0.0592781952729	0.0881210912873	0.0839494220989	0.0297474164625	-0.16090600909	-300.0	0.698801266847	0.727452896551	0.0483143395351	0.774022660057	0.78205379918	0.0912979126031	0.0920972854471	-300.0	0.519214185372	0.503732376415	0.0849083986039	0.482589768766	0.475879242982	0.051948766659	-0.0550244344146	-274.077881245	0.345996966558	0.337514886964	0.102711319423	0.447607804273	0.359135862589	0.271520876136	0.00708961445804	-44.6066937579
FOXP2	-0.217106004	2.4335675278	2.2164615238	0.185877408353	0.162893625119	0.0828456941854	0.131150607401	0.119574868442	0.0528633680242	-0.0196714498048	-300.0	0.753621996838	0.765019298478	0.0588275391751	0.696763798804	0.703369867459	0.0331557144023	-0.246805122201	-300.0	0.455358955233	0.458052768509	0.023221451415	0.457076465181	0.460804900718	0.0395081813467	0.019295093555	-300.0	0.290722433886	0.289018259539	0.0312792667391	0.299962942983	0.292605058874	0.135833921432	0.00707536220498	-15.0871360544
TCF7L1	-0.2158135534	8.4069930667	8.1911795132	0.130085061281	0.114935679934	0.0436738402194	0.157316335542	0.134067522188	0.0621529240668	0.0738644443426	-300.0	0.742021714461	0.755537002305	0.0289180064809	0.771883062758	0.778160843557	0.0552030402157	0.154996871134	-300.0	0.453151126293	0.452052575503	0.0271647125708	0.46076819355	0.458652460445	0.0405543100259	0.0479050580236	-219.406603407	0.33207298827	0.331321577263	0.0281874318355	0.341927464167	0.332914348474	0.108235614795	0.0553739268463	-53.5775639535
SP2	-0.1813165365	6.2019310444	6.0206145079	0.0677336835331	0.0552282677635	0.0317584408959	0.0889480502542	0.0718420195337	0.046789769581	0.0435046793937	-300.0	0.768845147266	0.779769544497	0.0317831837645	0.778961838441	0.780585444126	0.0488002591594	0.339336438496	-115.362054859	0.581965077223	0.581168184029	0.0244069982078	0.5856294345	0.586074071081	0.0360146591051	0.0413344124226	-300.0	0.348986728934	0.326272286009	0.152288303712	0.316230819383	0.316175938197	0.0324652405085	-0.0516060018612	-55.3008328865
INSM1	-0.1721305868	6.3427609889	6.1706304021	0.090221546198	0.0783164155975	0.0335464929071	0.116585860989	0.0989263520781	0.0522384592786	0.0861638653803	-300.0	0.836409484	0.843885534402	0.0561423321455	0.750599922538	0.766098423664	0.0295682620856	-0.38414246842	-300.0	0.614551990226	0.610231551261	0.0486456230686	0.602759630751	0.600573340698	0.0312669956241	-0.0235263502897	-300.0	0.269995067821	0.268365848947	0.0385335820708	0.297547174305	0.276695280297	0.145772496997	0.0128975617131	-60.3717054382
