PWM_AUPR_ALL	TC_AUPR_ALL	FOS_AUPR_ALL	HINT_AUPR_ALL	HINT_BC_AUPR_ALL	HINT_BCN_AUPR_ALL
0.000262485315528	0.109730462295	0.00244178478431	0.42984225346	0.476317858	0.450169557653
0.048024096897	0.37092783814	0.118122984629	0.596277309037	0.623865093244	0.614907731868
0.495316922677	0.498272230702	0.268305184156	0.749577121313	0.76784970401	0.762971466694
0.0156072432209	0.138443885092	0.0165465793006	0.508016050301	0.5569662584	0.528549382643
0.00494898293674	0.102656309872	0.0039493298145	0.506143444737	0.519324640707	0.508286469708
0.0315940550155	0.583561935587	0.0756034197087	0.90256745882	0.923301354354	0.920574758489
0.0276711124331	0.403799486758	0.143424394996	0.802328344402	0.828058954864	0.82154966878
0.0908233673605	0.624249510792	0.100978640749	0.902593458165	0.918664224478	0.917277716322
0.00871530611787	0.204534053732	0.0690879439298	0.614683531711	0.642111737629	0.636145306631
0.120967060145	0.553566875655	0.237171173039	0.77934942812	0.798470382654	0.791294029977
0.0633516401003	0.0972280467723	0.025896247486	0.26607478337	0.280704882116	0.276361715389
0.00424068987848	0.513626562055	0.0368418179975	0.832408371762	0.84419311896	0.840198383273
0.00376800354821	0.483920832467	0.0162752004248	0.865550054961	0.876177177591	0.86949473682
0.0122737491144	0.550558602768	0.0278916404593	0.852655399566	0.862776042325	0.861223515294
0.0361138926997	0.398829817427	0.0300262029504	0.655007982425	0.667890460982	0.664993289401
0.284327007718	0.470772594638	0.423452964719	0.666852715535	0.809508021585	0.809340966867
0.00174341852894	0.0439420630633	0.00186783014189	0.290182193997	0.308670529217	0.30485210022
0.441805493883	0.452914507703	0.258981825552	0.714024223525	0.749319459134	0.742649106843
0.5028710327	0.0404961991511	0.0679854740443	0.169419227823	0.190249500696	0.185205663238
0.0232224390702	0.167344429374	0.0281648533547	0.445661972537	0.462033379389	0.455997592896
0.00272742928361	0.348893780919	0.0681605207961	0.751284086162	0.766229014109	0.769635323534
0.0392693809088	0.455668064894	0.118138420268	0.723824697633	0.734745447441	0.73191819161
0.0248206547122	0.349749766528	0.0409122118346	0.747331350855	0.77149133935	0.770732779985
