PWM_AUPR_ALL	TC_AUPR_ALL	FOS_AUPR_ALL	HINT_AUPR_ALL	HINT_BC_AUPR_ALL	HINT_BCN_AUPR_ALL
0.0281066986249	0.405963982633	0.0765562538005	0.777820162027	0.800045125877	0.796749371918
0.010850950904	0.0553075738048	0.0121194948878	0.243387085925	0.263608535847	0.258172706515
5.12393410751e-05	0.0226701718103	0.000312634410918	0.149947823641	0.157391704348	0.214480243375
0.02352547617	0.112994049945	0.0259209789855	0.320485048384	0.337855456488	0.332127254868
0.493881732269	0.427605124197	0.247459045629	0.683311272536	0.71133333154	0.706002295325
0.0265729777273	0.101469337318	0.0106017336342	0.410942340558	0.460438697368	0.4418733077
0.000374140224313	0.0371023960599	0.000647193707771	0.26343602294	0.269439586548	0.26722459519
0.0776687650588	0.342599690377	0.050803996069	0.800000328346	0.823380908566	0.82163409865
0.0023803925538	0.162463143771	0.0509916420034	0.558368138138	0.6039509569	0.604628845359
0.0243131330052	0.20946987389	0.0292302069716	0.56910029148	0.603382416314	0.59000506083
0.072014825353	0.0333938917203	0.0127362714105	0.142131893769	0.155208127517	0.151258626172
0.00517411117266	0.163852671837	0.0185137463991	0.553214707367	0.566816619821	0.561636259335
0.00299687317236	0.227624668604	0.0105859770403	0.680799597326	0.697282248408	0.691748106233
0.360624838019	0.330156146884	0.330296752345	0.493080497653	0.599340419992	0.603690733593
0.000614626152594	0.0423452774037	0.000953655099641	0.293571802263	0.290026676479	0.296384894526
0.030157318003	0.0831261109169	0.023974283564	0.442634606484	0.460682431403	0.454074523817
0.4862480921	0.36687067293	0.240056293286	0.615207861463	0.646677442805	0.641020059049
0.461058139662	0.0485055248036	0.0495006720582	0.178709764796	0.198443610106	0.194385901417
0.0144173176134	0.0325511348112	0.00403460866053	0.18982378777	0.207364893787	0.2030643836
0.000400438165681	0.0139388722096	0.00114109314865	0.126832292226	0.130740244655	0.127719605505
0.0437564651285	0.13279955569	0.0133131808144	0.505778404475	0.523748651423	0.521477782752
0.0135322675258	0.0934740454917	0.00679492831696	0.417668310653	0.457368028288	0.439435252012
0.0041454297656	0.0417097077334	0.00192550864108	0.274452298213	0.281282382839	0.274045538093
0.0115627994028	0.0814373955017	0.0159712065448	0.357092961914	0.385419252422	0.378849019702
0.0778212601417	0.0946098401536	0.0155471111254	0.309462361607	0.329644763896	0.323898747983
0.00444475907328	0.358284870922	0.0462636019317	0.717872089557	0.75579335736	0.759224158978
0.00319280248312	0.0658171241029	0.0039902438404	0.351935903597	0.368723203921	0.362479676489
0.133498566298	0.319242394042	0.115330703125	0.516863786813	0.548562145544	0.53640203782
0.0382045446285	0.401016534569	0.0803732968927	0.716551466291	0.741382872961	0.733611960583
0.0791175652335	0.343888398861	0.034681297995	0.654535528773	0.670799755002	0.666413777133
0.0385230118864	0.225064736969	0.015334472112	0.633855084599	0.651206228926	0.647331098065
