ER_0min_F	ER_0min_R	ER_10min_F	ER_10min_R	ER_160min_F	ER_160min_R	ER_2min_F	ER_2min_R	ER_40min_F	ER_40min_R	ER_5min_F	ER_5min_R
0.981725543628	0.998770323417	1.00214101379	1.0076131975	1.00683831308	1.01887718239	1.0144146413	1.01277216442	0.998836644876	1.01053049336	1.00764036787	1.01608030945
1.02128015818	0.986246071585	1.00184964174	0.99831117961	1.01780521754	1.00572704387	1.02027875568	0.999432257926	1.00473236144	1.00100873156	1.0136895484	0.99638369614
0.971740369014	1.02409331982	1.00556776862	1.00318387666	1.00431710788	1.00371581706	1.01325163968	1.00793484064	1.00606587396	1.0054145989	1.00623070013	1.00373752078
1.02261922003	0.9953605001	1.00593555622	1.00413884359	1.00474728614	1.00340288337	1.00727906219	1.00194822317	1.00598428036	1.00067924827	1.01367377481	1.00245973808
1.00471094092	0.987602174758	1.00456061889	0.999437816307	1.01627146957	1.01013137946	1.00600938835	1.00500756508	1.00411865341	0.999795069237	1.00988096006	1.0056299433
0.933348613922	0.983270965253	1.00332654924	1.00072876527	1.00424417588	1.01044495973	0.99825261576	1.01061040897	1.0034585193	1.0032899351	0.999809308654	1.00629709032
1.00281102693	0.993317794329	1.00139590356	0.998050266205	1.00196350269	0.998698505335	0.998378276278	1.00495274252	1.00092602018	1.00100469502	0.99938072203	0.998708096466
1.00035525618	1.05506087809	1.01201984049	1.00062426479	1.02020398846	1.00244543542	1.0247764262	1.00021202111	1.01181009774	0.999999824268	1.01584028423	1.00328758062
1.03873400218	0.998694197052	1.00551736756	1.00307179389	1.01111860912	0.990589120444	1.00746764687	0.998477017315	1.00766616735	1.00193463516	1.01365074167	1.00677512264
0.960927052104	1.0089920827	1.005473717	0.99639605768	1.01025659923	0.98399076119	1.01895103039	0.998966225313	1.00409931748	0.99743184676	1.01225841394	0.996332042198
0.989753598298	1.00469956666	0.99604090288	0.995233299074	1.00224032928	0.997372097902	0.998511450888	0.995429761167	0.999088035084	0.995883664569	1.00333887217	0.992276278853
1.00224065121	0.995820165636	0.999745762499	0.99664508453	1.00689644937	0.997976867027	0.992006377508	1.00317667954	1.00163092395	0.997374565675	1.00159410445	0.998161757137
1.00389386025	1.01009898252	0.997922065774	1.00135680111	0.996429148319	0.993506584392	0.993944889651	0.987822139244	0.999196800472	0.999901198637	0.999407652577	0.994951585766
0.941997505535	1.01327256665	0.988645301572	0.995512255895	0.986099066096	0.986043742652	0.97216950972	0.98323274135	0.991878173872	0.994409311307	0.98131741725	0.995674746783
0.935359639757	0.943448450679	0.988062150314	0.998957100589	0.981027200255	0.992558220911	0.993593564605	1.00357503026	0.989291856807	0.99774875467	0.98780033563	0.994441830062
0.984177067064	0.925969076427	0.99479050106	0.989798852229	0.994838623768	0.98338058089	1.00913089488	0.987088410945	0.995416047257	0.989628674441	0.998457089473	0.983839223123
1.03222205495	0.949524706524	1.0199899531	0.997593870881	1.02971558906	0.991691412225	1.0281173059	1.00050086035	1.01800213361	0.997889815631	1.02627311447	1.00042891129
0.983410333416	0.985063438809	0.990822589016	0.994445355534	0.988343838518	0.974482381213	0.985206278044	0.989712589544	0.994019550198	0.993893651904	0.988585590564	0.990994513973
0.931518721821	1.03964015874	0.973508773392	0.995904290598	0.9628248215	0.986906640984	0.957676381361	0.993635653049	0.974954306341	0.996364491663	0.96402647543	1.00023405418
0.955612476793	1.02023282707	0.97515890351	1.01179268941	0.964946303178	1.01046420136	0.963886873238	1.01802030781	0.976974249595	1.01076455174	0.963959717704	1.00590469512
1.07023977532	1.12564858373	0.990230923763	1.00561469758	0.975548941278	1.00145151041	0.981434076578	1.01083177278	0.986244557398	1.00172700613	0.976527919184	1.00217646574
1.11090897524	0.947578479295	1.01663630184	0.99430859804	1.02301179614	0.988032840007	1.01760208949	0.995811210849	1.01162592445	0.995237782196	1.01531321517	0.994779009292
1.0081733214	0.940078021945	0.996349447031	0.99450991938	0.991016232295	0.98874705551	0.985389237756	0.98566716577	0.998105301263	0.996640449148	0.994268522881	0.993054626673
0.983320732577	1.03242869051	0.988583152023	1.00124850267	0.984153001288	0.993978660327	0.981996750354	0.990973981865	0.989828462977	0.997542427848	0.984575697289	0.995490308714
1.0106805633	1.03611853944	1.00952435754	1.0105905249	1.0135544892	1.00749458329	1.02038342949	1.01232865651	1.00413958593	1.01106294384	1.01905665746	1.00510821501
1.04429035391	1.02933547727	1.01497544507	1.00268130456	1.00953273861	0.995239951775	1.00360870393	0.998009681444	1.00924461372	1.00120560548	1.00904796849	1.00191780753
1.02974893602	0.979025752224	1.00216172477	0.991238713712	0.992230158001	0.977690471753	1.00511114937	0.976070055186	1.00141820963	0.990907992479	1.00154612012	0.981187641281
0.941991194752	0.96421261008	0.995661409237	0.994468544819	0.99542721656	0.995684592808	0.989954142613	0.987741273444	0.996822830607	0.99517427418	0.989430113823	0.992812992719
0.958152755512	1.0042218336	0.993653237128	1.01760565889	0.983690887741	1.02723038071	0.985264554926	1.00461801698	0.99418137201	1.01676296713	0.987446273206	1.02298506825
1.06723460066	0.988159894983	1.00477511698	0.992495366588	1.01760291943	0.983154229595	1.02757658876	0.987421710051	1.00421570935	0.991654517122	1.0134641532	0.984644776643
0.993680666884	0.909271205282	1.01401185864	0.972938764302	1.00008616371	0.951862086589	1.0023604147	0.959013020822	1.00891508863	0.973249454988	1.00494067381	0.960532137926
1.04088388807	0.897943619889	1.0003083119	0.974351000739	0.998140163662	0.958506097224	1.00172735023	0.953048380033	1.00208931533	0.974291324043	1.00209377876	0.964676075721
0.931568975227	0.936326523295	0.999243821932	0.988613901668	0.997167595402	0.982620103285	0.983698983203	0.975249964216	0.997534978203	0.986582763478	0.990721800344	0.983436529171
0.975205340791	1.06538616987	0.996638080445	1.01850909143	0.98824201592	1.03290092544	0.997417971486	1.02197886794	0.996214858761	1.01602285372	0.995202994994	1.02295773262
1.02264133079	0.974828210399	0.994023069072	0.997839688087	0.979647061496	1.00527918788	0.989125972542	1.01052356796	0.993377234202	0.997209387601	0.992602952636	1.00129864947
0.967591776391	0.977264240868	0.997666242426	0.986666670426	0.999047339987	0.983096292473	0.995529420438	0.990769927543	0.999170656511	0.991499394101	0.987511122291	0.983417689944
0.982592937652	0.939972666801	0.999572979883	0.991861923577	1.00758074755	0.988778530188	1.00186818256	0.98766372517	0.999968460617	0.990646170413	1.00048509076	0.992779910966
1.09161333799	0.914948726684	0.999904032539	0.998223444537	0.997026721695	0.993166275449	0.99748810967	0.99966139795	0.999177288299	0.999026494657	0.999701235828	0.995220336448
0.998052712632	0.966287606037	1.00242869462	0.998507031891	0.990896823149	1.00674213391	0.993086171076	1.00142331739	1.00160330768	0.998899283834	1.00004040061	1.00059378893
0.962867931618	0.922905834394	1.00017681669	1.00060847312	0.988563881191	1.00554472822	0.988810016394	1.00452902099	1.00118580747	1.00102896159	1.00582228566	1.00585071864
0.967103598672	1.0126845157	0.993968459721	1.00385115788	0.994958911787	1.01701550959	1.00232068291	1.01816092557	0.995767019254	1.00603720319	0.995227852344	1.00779650774
0.909232131635	0.942274195344	0.998404399528	1.0077572551	0.996566151242	1.02382854288	0.99579857844	1.01866050592	0.999861092029	1.00649084207	0.993421872981	1.02076349332
1.0011781035	1.02033580483	1.00389980727	1.01011950826	1.0108034133	1.00885698828	1.00156350039	1.01896461457	1.00611470379	1.00884833649	1.00621869026	1.01127655304
0.957630964287	1.00580723793	1.00104213677	1.00441145006	0.986181741202	1.00886963043	0.988554411676	1.00746472045	1.0014993397	1.00865740196	0.999449211168	1.01148030817
0.937873227373	0.95258513906	1.00561933857	1.00029439253	1.00540084187	1.00062405168	1.00275796942	1.00279589458	1.00271908494	1.00013224137	1.00815711976	1.00553603714
0.977711891468	1.01116815049	1.00001059844	1.00408980655	1.00651795283	1.00892533913	1.01215180278	1.01159151899	1.00045084478	1.00663103827	1.00314450907	1.01414348327
0.985629842458	0.976036283703	1.00069227901	1.00794996765	0.99978843814	1.00242506922	1.01073934811	1.01339669551	1.00435362881	1.00826940251	1.00119859562	1.01500965054
0.94464953482	1.07780285269	1.00166417073	1.00478408586	1.01121131406	1.00609441746	1.00211070521	1.01495749991	1.0027097537	1.0045964722	0.999691534368	1.00561362798
0.971421287209	1.11244699523	1.00267237373	1.00182778382	0.999440814945	1.00523088309	0.99847967516	1.00532265065	1.00160698363	1.00675494686	1.00010703415	1.00362375898
0.943155395981	1.10207215187	1.00490971843	0.997852946986	1.00849081481	1.0074059992	1.01340015277	1.00705600888	1.0033856515	0.999212255762	1.00917222295	0.996608611071
