ER_0min_F	ER_0min_R	ER_10min_F	ER_10min_R	ER_160min_F	ER_160min_R	ER_2min_F	ER_2min_R	ER_40min_F	ER_40min_R	ER_5min_F	ER_5min_R
0.356798213425	0.481284382315	0.0885501223117	0.0981666882574	0.142640149056	0.158755271307	0.147819649846	0.17763002515	0.0820600999204	0.0941943118939	0.130268538457	0.146754986708
0.27997643946	0.488093577972	0.0904878380335	0.0997614638664	0.143040416892	0.166820913791	0.150471610893	0.180163406343	0.0850548245849	0.0946300315521	0.13164469684	0.144390216728
0.304642549294	0.604486319159	0.0922450833326	0.0983149732535	0.155011916823	0.167395494879	0.161889886619	0.179746876268	0.0857305017508	0.0947344779097	0.133207569653	0.15073528316
0.276124118302	0.622119424087	0.0923985003182	0.0996182804026	0.154349561129	0.171114006663	0.160325376384	0.183582576325	0.0862865400652	0.0952228698189	0.135538408989	0.148996121916
0.363220929421	0.565196872416	0.0912025018638	0.0972100072506	0.155433511318	0.162608047631	0.160714823151	0.173270734586	0.0865965829655	0.0925640716105	0.136671608672	0.143937246943
0.306046960903	0.553482606886	0.0904039510968	0.0974948678926	0.155521470332	0.165241449693	0.161663230684	0.172111610491	0.0854397108557	0.0942160521916	0.134150282018	0.146173022822
0.371321497312	0.424693011835	0.0901921391793	0.0964463488893	0.154148998925	0.154884072954	0.161163680561	0.168574267068	0.0857587205348	0.0905046652856	0.136424472455	0.140259570219
0.323478128713	0.319931729819	0.0915182619681	0.0921043616601	0.161404099127	0.144271597191	0.164153230162	0.155231778053	0.0870074728813	0.0878291223561	0.136667602097	0.13211601352
0.25128537177	0.450145292317	0.0888229753433	0.0988281930212	0.14728209917	0.15377069592	0.152657113185	0.163659322271	0.0814059288732	0.0919335591978	0.129579833166	0.141258372186
0.299252781914	0.445437977004	0.0915268433476	0.0966528541783	0.148095078125	0.16041433385	0.148615923083	0.173481012594	0.0839325748617	0.0918841269643	0.127836385616	0.147139341509
0.295327893659	0.543974588901	0.0916770193147	0.0972030797835	0.150964434751	0.159423945947	0.158858991777	0.164164701479	0.0867851345494	0.0917438734927	0.136160721329	0.142616610728
0.310583315795	0.585812500471	0.0911051949617	0.0969099998059	0.156727641006	0.144238986414	0.160443061523	0.167905437644	0.0862370261101	0.0902813814584	0.134175469999	0.140633823497
0.313485458337	0.553275315967	0.0890713169217	0.0911560147299	0.149710560092	0.146715109636	0.152536043354	0.157287871736	0.0841796599754	0.0877704420668	0.126499819765	0.131893188528
