ATAC_TC_50_AUC_ALL	scATAC_TC_50_AUC_ALL	ATAC_HINT_twoside_1_AUC_ALL	sc_ATAC_HINT_twoside_1_AUC_ALL	ATAC_HINT_twoside_1_SHIFT_AUC_ALL	ATAC_HINT_twoside_1_SHIFT_BC_AUC_ALL	sc_ATAC_HINT_twoside_1_SHIFT_AUC_ALL	sc_ATAC_HINT_twoside_1_SHIFT_BC_AUC_ALL	ATAC_TC_50_AUC_10	scATAC_TC_50_AUC_10	ATAC_HINT_twoside_1_AUC_10	sc_ATAC_HINT_twoside_1_AUC_10	ATAC_HINT_twoside_1_SHIFT_AUC_10	ATAC_HINT_twoside_1_SHIFT_BC_AUC_10	sc_ATAC_HINT_twoside_1_SHIFT_AUC_10	sc_ATAC_HINT_twoside_1_SHIFT_BC_AUC_10	ATAC_TC_50_AUC_1	scATAC_TC_50_AUC_1	ATAC_HINT_twoside_1_AUC_1	sc_ATAC_HINT_twoside_1_AUC_1	ATAC_HINT_twoside_1_SHIFT_AUC_1	ATAC_HINT_twoside_1_SHIFT_BC_AUC_1	sc_ATAC_HINT_twoside_1_SHIFT_AUC_1	sc_ATAC_HINT_twoside_1_SHIFT_BC_AUC_1	ATAC_TC_50_AUPR_ALL	scATAC_TC_50_AUPR_ALL	ATAC_HINT_twoside_1_AUPR_ALL	sc_ATAC_HINT_twoside_1_AUPR_ALL	ATAC_HINT_twoside_1_SHIFT_AUPR_ALL	ATAC_HINT_twoside_1_SHIFT_BC_AUPR_ALL	sc_ATAC_HINT_twoside_1_SHIFT_AUPR_ALL	sc_ATAC_HINT_twoside_1_SHIFT_BC_AUPR_ALL
0.934535073796	0.878754876196	0.943211328044	0.941407315508	0.945154691899	0.950500132549	0.94349656592	0.949040923846	0.693209264518	0.649863030441	0.758983957072	0.758983957072	0.771820226133	0.802698717902	0.760306417493	0.792228003391	0.280680176802	0.349719823021	0.486615044049	0.486615044049	0.506137549253	0.51734444004	0.48082980473	0.4857702686	0.426598940454	0.460017634984	0.604275486525	0.604275486525	0.620531277465	0.648824441039	0.602456809163	0.629497043568
0.958527324965	0.885058009209	0.964968530735	0.963585422843	0.966026848801	0.968886379651	0.964822456821	0.967860525229	0.810562156196	0.689783147899	0.864000328311	0.864000328311	0.871077258225	0.886306039608	0.862183871632	0.878883709787	0.414293264367	0.409296117323	0.655577797271	0.655577797271	0.669185185428	0.676059327945	0.634655611754	0.63844000817	0.261208152657	0.255597597806	0.497026863303	0.497026863303	0.504194161789	0.512593607072	0.474551123627	0.482712260037
0.862051836943	0.823650262619	0.873613909056	0.870992838888	0.876811269104	0.886872868084	0.874353347387	0.884396783356	0.484004152954	0.478723767011	0.56131879403	0.56131879403	0.581073439442	0.637666840752	0.566940214056	0.622328491248	0.0945207917674	0.113802737338	0.249778395036	0.249778395036	0.264306085666	0.276289389501	0.234162517803	0.23998399849	0.278288045523	0.286329116513	0.422225840857	0.422225840857	0.442152921874	0.494831438134	0.417522675253	0.463850464834
0.932006023156	0.879894323381	0.940993320362	0.939152487348	0.943026815507	0.948189843393	0.941334196323	0.946674243404	0.677914011337	0.644237846352	0.746177211971	0.746177211971	0.759547375135	0.789138861606	0.74793507511	0.778529051221	0.259431453115	0.322485000385	0.469640572768	0.469640572768	0.488833988157	0.500212714947	0.463166570254	0.468029380411	0.388676549024	0.423846429386	0.573877497451	0.573877497451	0.590353230787	0.61769481287	0.570657836938	0.596484387019
0.93151750146	0.869191452926	0.940175267827	0.938156632038	0.942111300657	0.947452991267	0.940253928699	0.945807507091	0.685993498502	0.622319165031	0.750317689944	0.750317689944	0.762553306379	0.792236655417	0.750461378752	0.781104741212	0.285101978298	0.327099455912	0.489028473592	0.489028473592	0.507214980053	0.517367645729	0.47772546201	0.482346067341	0.4892939784	0.479156458259	0.648010138357	0.648010138357	0.662936280302	0.689996651291	0.641493774454	0.668108369781
0.902982751939	0.852292654491	0.910754054458	0.908977098231	0.912476054124	0.913981092401	0.910846540455	0.912447456961	0.674301769177	0.620391644498	0.724986175958	0.724986175958	0.733646923889	0.740526677672	0.72429824043	0.731878855884	0.346121437132	0.373465699471	0.533418406224	0.533418406224	0.544770261027	0.549648572883	0.518098591263	0.521070899036	0.408030609737	0.404650557443	0.577385166143	0.577385166143	0.587042447104	0.593474447148	0.565162108044	0.57178184418
0.976120093297	0.977015275725	0.984789606363	0.983131139709	0.986168024656	0.988101722398	0.985131575698	0.986958570844	0.816176723383	0.820509264605	0.901880300807	0.901880300807	0.915355981768	0.934177568029	0.905292007622	0.923010438371	0.197091142957	0.223174197763	0.539399670681	0.539399670681	0.562347219554	0.569941327136	0.473193257684	0.484613864639	0.341829417816	0.370853565909	0.609963301158	0.609963301158	0.628882938648	0.65495728216	0.576245374768	0.600674186044
0.981955191835	0.978112786818	0.986528537326	0.986723051545	0.987032203579	0.98795004166	0.987274875815	0.988216406207	0.895393075189	0.895067786867	0.936638550409	0.936638550409	0.94023179232	0.94547141465	0.93842615616	0.944025265542	0.519006331008	0.590199247086	0.776232998289	0.776232998289	0.783744509935	0.787911963615	0.770774986886	0.772572186728	0.150758735476	0.182686811932	0.385924164879	0.385924164879	0.388152285407	0.390050845227	0.355819445035	0.357502274621
0.964071958761	0.945239550999	0.971372376552	0.97064443539	0.972771629523	0.976111832969	0.972127544043	0.975543560522	0.78932787251	0.798731529728	0.852480806883	0.852480806883	0.863264024697	0.885814502903	0.857151882711	0.880089570821	0.349373494629	0.469386320291	0.586282950862	0.586282950862	0.604293889991	0.614955822303	0.594882587839	0.598940976553	0.341207109556	0.452310837496	0.565499322613	0.565499322613	0.578971664954	0.598844654455	0.578845699481	0.596101844884
0.932076188216	0.911389075111	0.940527147781	0.939133156775	0.942426507806	0.94767117136	0.941153458079	0.946533306257	0.696310856374	0.714940183964	0.759934691538	0.759934691538	0.772168392193	0.80024971282	0.763714584774	0.79268075984	0.295604352843	0.414384266383	0.496393379356	0.496393379356	0.515559200467	0.526092472834	0.500416665217	0.505204298272	0.465875004781	0.557110678797	0.628587619273	0.628587619273	0.644058584771	0.671081736803	0.636354344182	0.662021073821
0.93873243855	0.92303982532	0.946331305184	0.945398317976	0.948034839155	0.950238919497	0.947015129562	0.94925604412	0.753130582489	0.743249142422	0.814849843206	0.814849843206	0.827438536174	0.841051233879	0.819364620294	0.83323413527	0.285167296993	0.318394181245	0.52747029988	0.52747029988	0.562903113926	0.574166043704	0.533771331596	0.53829818915	0.568356802291	0.574326034832	0.729277048749	0.729277048749	0.746706545555	0.761070230058	0.725769568668	0.739314880942
0.982743466392	0.976757805787	0.986757166754	0.986401396106	0.98714059024	0.988102343141	0.986862518845	0.987871194294	0.911050274008	0.914766860245	0.948382949751	0.948382949751	0.951292730748	0.957019798846	0.949444423859	0.955599318067	0.574637922513	0.70308624556	0.805039010239	0.805039010239	0.812292813341	0.814861539559	0.809938053585	0.811742592503	0.287075252045	0.428363464876	0.540348270911	0.540348270911	0.542764706646	0.545047298225	0.572758284125	0.574829597709
0.957812560565	0.920328408396	0.963249697256	0.962275909327	0.964106038666	0.9666222781	0.963248488573	0.965872919224	0.831275828866	0.780630275356	0.874867178814	0.874867178814	0.879922418814	0.891314341544	0.874410071282	0.886733100595	0.48806160898	0.536283472751	0.709065164322	0.709065164322	0.718163488581	0.723102715454	0.698074247286	0.700766452863	0.349170303045	0.407060034259	0.584070924375	0.584070924375	0.589186530457	0.595434586182	0.579318391841	0.585358917779
0.873256787007	0.726061510234	0.881676820884	0.879286526865	0.883653088079	0.891486988319	0.881419295469	0.889418251283	0.598366846572	0.427957836553	0.647923976781	0.647923976781	0.657223396477	0.685800982614	0.645736983951	0.675497726082	0.302755261886	0.219412603362	0.472456067923	0.472456067923	0.48192818453	0.488007046317	0.449436548329	0.452400050112	0.109400059898	0.0769532244067	0.254547146505	0.254547146505	0.257599489393	0.263210863143	0.216861456371	0.221735401736
0.962392314049	0.911063725143	0.967760099336	0.966892930778	0.968721329964	0.971299005889	0.967984864021	0.970662663854	0.822043702817	0.753646158977	0.864313391424	0.864313391424	0.870201476204	0.883254430404	0.864137742928	0.878254238554	0.512525179041	0.53574122296	0.695398304982	0.695398304982	0.705939977552	0.709674967357	0.686690245099	0.690117749533	0.332573310936	0.368243408154	0.527661793619	0.527661793619	0.532273554925	0.537746739753	0.535867254773	0.541116790636
0.912862672635	0.850537784782	0.921845758506	0.919717614957	0.923951400243	0.930126861814	0.92198688131	0.928352419149	0.643596858611	0.591323434037	0.704498724428	0.704498724428	0.716443552598	0.747481337327	0.705066116939	0.73677965638	0.269948140401	0.325468579073	0.457536910559	0.457536910559	0.474617491417	0.483531832966	0.447723789692	0.452098243941	0.519970843645	0.514689542343	0.650494462648	0.650494462648	0.663971290159	0.690651089709	0.647149868661	0.673574318264
0.665290234869	0.600052380799	0.676159861512	0.672787929905	0.679350281518	0.688751919638	0.676169641426	0.685411393171	0.259321043888	0.213285951277	0.291164927582	0.291164927582	0.298494599152	0.317538365609	0.29041592715	0.309523536528	0.100141804525	0.0916987371485	0.177094796252	0.177094796252	0.182773131773	0.186570991952	0.168193342264	0.169653090554	0.0903696902426	0.0785093110373	0.162027604403	0.162027604403	0.166717898974	0.175784702045	0.151402157726	0.159408563316
0.691439238512	0.622030233309	0.701943556167	0.698708872176	0.70496132933	0.71338872784	0.701929281553	0.710223888118	0.30665331192	0.251401122237	0.340374230444	0.340374230444	0.347704261331	0.365773675354	0.339388165445	0.357619369416	0.129239890575	0.119215850086	0.218388071096	0.218388071096	0.224242713044	0.228351569561	0.208167575916	0.20962696476	0.0922824656299	0.0832383237984	0.17435938132	0.17435938132	0.178640200886	0.186325015803	0.16341305422	0.17012757773
0.932035769449	0.860250351557	0.938761675381	0.937090532694	0.940166345901	0.942477223279	0.938636913637	0.941059725451	0.73671952754	0.637510288512	0.783005098166	0.783005098166	0.790290320406	0.800684184027	0.781701823352	0.793063148376	0.421628216458	0.401918897147	0.607384180508	0.607384180508	0.616266861888	0.622408171179	0.591349735362	0.5932683184	0.34028560344	0.324790327308	0.52775068485	0.52775068485	0.534089489715	0.540530856732	0.515299393892	0.521441399886
0.915873703508	0.822269791551	0.921685675896	0.920100386657	0.923005630428	0.927763745026	0.921553716415	0.926383915269	0.728302615442	0.606037478415	0.763782202244	0.763782202244	0.769653111107	0.788057535638	0.762072172692	0.781013361295	0.497715920084	0.389146007666	0.639745110495	0.639745110495	0.643957920309	0.647433444709	0.62259008336	0.623563007363	0.162342019371	0.152858123521	0.336678880419	0.336678880419	0.337678907927	0.339694721225	0.30922904637	0.310859837636
0.977160438608	0.960535558628	0.98131386717	0.980764078646	0.981791410776	0.982074019904	0.981337743245	0.981649995746	0.894735878799	0.854971706994	0.932166312136	0.932166312136	0.935581572665	0.937480045356	0.932214628146	0.93442240629	0.574043720088	0.614379655512	0.786527615384	0.786527615384	0.792316128632	0.794658862894	0.780091947713	0.781745185364	0.308655901622	0.357340915827	0.562627228825	0.562627228825	0.565219586037	0.566253984637	0.555973070359	0.557108508451
0.944671537683	0.886330428255	0.952573470578	0.95084904586	0.954074638611	0.95696504126	0.952543947349	0.955609797084	0.747186875718	0.687469516792	0.810835830317	0.810835830317	0.821347734521	0.839101053167	0.81057100976	0.829841320522	0.312989400286	0.3584520662	0.553474591847	0.553474591847	0.570764507546	0.580038692191	0.539655088613	0.543971633948	0.135270931419	0.158648181845	0.319123253796	0.319123253796	0.326705357375	0.334522156507	0.301577898231	0.308830428629
0.915761824407	0.875012792904	0.923284727235	0.921914543723	0.925088169907	0.927970203801	0.923817773559	0.926835289206	0.685486091805	0.667280950188	0.733853443262	0.733853443262	0.743685801898	0.758102406463	0.734004995167	0.749262007193	0.374226705696	0.406133652295	0.541488268029	0.541488268029	0.552530603567	0.559871396035	0.530423444544	0.533440224225	0.331786158091	0.34342093124	0.524853792077	0.524853792077	0.534254944419	0.545297076334	0.50633282599	0.516657978261
0.824018219404	0.734678029464	0.83418184306	0.831368451732	0.836964025542	0.840848586125	0.834308877354	0.838347191243	0.468954700792	0.416081690249	0.520398183015	0.520398183015	0.532134339046	0.54684507478	0.51967082537	0.535366645529	0.20553847945	0.218162523238	0.325278920973	0.325278920973	0.338113596012	0.345185846649	0.313827581404	0.317402366118	0.293715742346	0.26576782169	0.41624711341	0.41624711341	0.428580643353	0.441497852827	0.406291257429	0.419199352701
0.893691066691	0.846121195933	0.901630900829	0.899628440758	0.903314367432	0.907365213074	0.901474256636	0.905664889726	0.661534358093	0.605325296017	0.712405378753	0.712405378753	0.72030868417	0.735838924554	0.710978927655	0.727604976999	0.320810770647	0.336683209657	0.523149577842	0.523149577842	0.533353303057	0.538960989978	0.50687500782	0.509308612543	0.2066617287	0.206968493306	0.393557242694	0.393557242694	0.399584845472	0.407000709516	0.37084949852	0.377784053154
0.931450520117	0.912557942048	0.928039815582	0.935195577174	0.931923393966	0.936541900419	0.939371983367	0.944514496088	0.493520151813	0.472769757553	0.453777843224	0.453777843224	0.482016915435	0.516883300168	0.549602509044	0.592601175507	0.0694414604763	0.0612827721925	0.1589202028	0.1589202028	0.175573821516	0.18845731635	0.123052274729	0.124883133321	0.34303583387	0.319522936325	0.398164190313	0.398164190313	0.42180630224	0.44716330264	0.406195293351	0.44215000778
0.80849051867	0.704297651684	0.818885916321	0.815911406932	0.821624654516	0.827982972217	0.81880263547	0.825369601828	0.457792008944	0.360031022811	0.510154418391	0.510154418391	0.52087310711	0.542187675678	0.50893512667	0.531402655763	0.171299344718	0.169198315344	0.315140582252	0.315140582252	0.326701953444	0.334058380348	0.298355082318	0.301561339146	0.181690591923	0.152661672043	0.317824970177	0.317824970177	0.327645265616	0.34225641431	0.299534697832	0.313352524773
0.947310363586	0.898718968703	0.957547024541	0.955696386915	0.960922577518	0.96072157623	0.95921296704	0.959025755976	0.623163220012	0.581860885003	0.712762160259	0.712762160259	0.74245204065	0.740676414347	0.729384921643	0.727760430992	0.0545665292335	0.0838775875383	0.234610369935	0.234610369935	0.246846423216	0.24485741821	0.210413989246	0.20891099508	0.303603584034	0.298774306504	0.453111990877	0.453111990877	0.487345815694	0.485023045695	0.451154858298	0.449223369987
0.77523696908	0.689361078677	0.78694695294	0.783516457398	0.790380170079	0.799077858337	0.787049422522	0.795878030803	0.364757048374	0.321615416091	0.418707687743	0.418707687743	0.433015975995	0.464547782599	0.419940009791	0.451754363206	0.0864208685898	0.113887614981	0.18924774191	0.18924774191	0.208547457332	0.218032056302	0.18861832618	0.192986062384	0.0529274410924	0.0547264834256	0.115517974319	0.115517974319	0.124029259502	0.136315107285	0.10787805886	0.118306733373
0.87625364664	0.834950329234	0.883985298401	0.882685627708	0.885922503267	0.890058286873	0.884730475498	0.889014810934	0.652279568661	0.593505248628	0.69908157158	0.69908157158	0.708571950879	0.724144319283	0.701043197983	0.718111044537	0.340040288823	0.382345511314	0.490884657839	0.490884657839	0.509447737378	0.51782055789	0.486495593883	0.492316193794	0.0479211366501	0.0610861420846	0.139983874854	0.139983874854	0.142313401239	0.144591539452	0.119324961831	0.121435471084
0.95738580251	0.902835315003	0.962534005551	0.961385868544	0.963477320919	0.965572017591	0.962432046291	0.964655927888	0.828626607053	0.765303553713	0.868377583287	0.868377583287	0.87406160143	0.883668702878	0.867342137381	0.878205724065	0.522009852698	0.543031943929	0.708008448013	0.708008448013	0.718262995528	0.724029298701	0.695534191762	0.698273485997	0.202540137865	0.206786306365	0.430526129363	0.430526129363	0.43377530474	0.436945153488	0.393911073433	0.396914944256
0.948974461928	0.90480228173	0.95875521353	0.95707413681	0.961954760714	0.962071853203	0.960149398144	0.960258037119	0.654745668554	0.614321478446	0.738908375317	0.738908375317	0.766893403896	0.767911476428	0.752759896656	0.753673825903	0.0855811627206	0.123635240707	0.264722953795	0.264722953795	0.306395903152	0.307952186691	0.273968693301	0.274850850881	0.401001733182	0.398186523297	0.56219832705	0.56219832705	0.599846340279	0.601172482144	0.562749372427	0.563804440508
0.980041149198	0.978255261929	0.986282536958	0.986807405925	0.98770588836	0.989346803294	0.988045882394	0.989145104222	0.841772255745	0.868348639093	0.900873873128	0.900873873128	0.914096681835	0.928803516894	0.918314018602	0.927626515108	0.297119540461	0.392887549964	0.580345246358	0.580345246358	0.587894982805	0.618661212698	0.603309873049	0.610157829556	0.127352550636	0.170118893293	0.308591884261	0.308591884261	0.317900982248	0.331182125777	0.304291626124	0.30996886058
0.97930772984	0.977306599435	0.985677874831	0.985188862352	0.986809767997	0.989116737131	0.986634865059	0.988438522718	0.843338195451	0.860947590462	0.904126893247	0.904126893247	0.914564696899	0.935009032108	0.913568332976	0.929020939394	0.304695181182	0.408272288019	0.620926285555	0.620926285555	0.634994242978	0.638877666806	0.595577729452	0.602142197057	0.0885347691597	0.118137861638	0.246267042543	0.246267042543	0.25074805048	0.258873290556	0.224745426932	0.230199652647
0.8750990871	0.821327722584	0.883185503972	0.881209804582	0.885104177216	0.891162490666	0.883259939268	0.889439083486	0.626507151462	0.592568008881	0.67375044389	0.67375044389	0.681968262722	0.704167927167	0.673690291692	0.695846078417	0.324006315462	0.38023758197	0.493059131448	0.493059131448	0.503306924246	0.50848390331	0.479561978893	0.482557668971	0.139401619625	0.202356980756	0.285451406143	0.285451406143	0.289160803962	0.294943868978	0.287088424443	0.292200690219
0.955172206296	0.875541945504	0.960043244941	0.959058042988	0.960856206013	0.962585275969	0.959981644663	0.961755119597	0.820844947636	0.737380585322	0.853197866743	0.853197866743	0.856163876144	0.8616558248	0.852565017847	0.858111340543	0.52374815594	0.494749666506	0.720109717265	0.720109717265	0.725282416017	0.726436486961	0.713502414412	0.714471047463	0.0355226790172	0.0374697055781	0.0988545452123	0.0988545452123	0.099109183863	0.0992864817723	0.0930617838716	0.0932332064037
0.911472266337	0.802857652622	0.918386226523	0.916549129391	0.919932771031	0.925503755554	0.918198920186	0.923936434621	0.700300302525	0.575051849902	0.743173379279	0.743173379279	0.750568498544	0.77488778542	0.741477164486	0.76621291724	0.407463230573	0.359069847566	0.580702500702	0.580702500702	0.592506268067	0.596486626459	0.563512082527	0.567527320086	0.0541833389039	0.0469200927243	0.151022030125	0.151022030125	0.152031469188	0.153329933817	0.131818302861	0.133002501443
0.93770474479	0.84473272574	0.943699283492	0.942310098164	0.944825493925	0.947582588039	0.943579977474	0.946452746961	0.77944413287	0.615993206542	0.823009497809	0.823009497809	0.829100340906	0.841010003754	0.821822791561	0.834696766886	0.447589735036	0.353259305833	0.643895206731	0.643895206731	0.654392737307	0.659076935829	0.63107039271	0.633684394139	0.213686542799	0.143686524826	0.408960842515	0.408960842515	0.413316101383	0.418156451228	0.376582984531	0.381040323901
0.930193210853	0.840872922575	0.937641871641	0.935924319435	0.939176909815	0.943033199188	0.937627813342	0.9416534505	0.72447848155	0.596225852847	0.779024489365	0.779024489365	0.787890729323	0.806510384875	0.777975504376	0.798011007292	0.362446358048	0.346799128757	0.569055954361	0.569055954361	0.582356748735	0.588882191683	0.550920387812	0.554750016302	0.458367864428	0.392970874668	0.63573667997	0.63573667997	0.646340683089	0.662852822644	0.620738900447	0.637069142751
0.96815075429	0.942347469542	0.971174032015	0.972364690191	0.971703575337	0.97311253525	0.972939849174	0.974390448177	0.88944947877	0.852619615843	0.913132914175	0.913132914175	0.916458521171	0.924474762964	0.915279443008	0.923734231599	0.716821842843	0.705880888322	0.82922699464	0.82922699464	0.830895435776	0.834454786192	0.825996910265	0.826421174379	0.267193107031	0.280571191097	0.470317236042	0.470317236042	0.470744646527	0.471475959665	0.475181295913	0.475807384669
0.962290769485	0.955832632881	0.966694606145	0.966135197259	0.967384648919	0.969066964106	0.966908455142	0.96866725289	0.858372825758	0.84542428328	0.892730543904	0.892730543904	0.896728809632	0.904638190579	0.894879803909	0.903309801198	0.532008273306	0.569792618434	0.724188674638	0.724188674638	0.730281308923	0.735254012703	0.742357151897	0.743653292424	0.0843229990692	0.0952590704678	0.206716422841	0.206716422841	0.207711711775	0.208747276403	0.215603563407	0.216482713797
0.895434579822	0.894657513797	0.901876727077	0.900467539433	0.903284897794	0.907458272402	0.90193355941	0.906064121405	0.715218884498	0.687099724951	0.750798513934	0.750798513934	0.755290972396	0.765180621246	0.751446249999	0.760721314593	0.409836609652	0.354448829535	0.598090768249	0.598090768249	0.601618200281	0.606163899477	0.572144050658	0.573542408033	0.0235351917593	0.0184229054979	0.0761099018335	0.0761099018335	0.0764700504618	0.0771208771289	0.0499427512699	0.0504254177561
0.846936788967	0.760915786151	0.85637842013	0.853883550491	0.858840764192	0.864854913073	0.856470066219	0.862654699795	0.523215281673	0.454569504774	0.572212027649	0.572212027649	0.582252802739	0.603679026399	0.571820576275	0.594069717068	0.245420754129	0.254083976282	0.383963202428	0.383963202428	0.394231027272	0.401411739204	0.373205865858	0.375963701614	0.351609785222	0.324477643845	0.46621911567	0.46621911567	0.476577112004	0.494667723116	0.464220784702	0.481369598532
