CTCF_F	CTCF_R	FOS_F	FOS_R	GATA2_F	GATA2_R	JUN_F	JUN_R	MAX_F	MAX_R	MYC_F	MYC_R
-0.00603978868213	-0.0125948976805	-0.0119797073424	-0.0134591107446	-0.0130873514371	-0.00904792572554	-0.0146121044021	-0.0124041516582	-0.0129464154873	-0.0160259855658	-0.00957635332156	-0.0166860426317
-0.00907734399091	-0.0131065424721	-0.0149887041076	-0.0104827167798	-0.0108901934095	-0.00632837036039	-0.0104620726065	-0.0122610220848	-0.00969914039242	-0.0102255424745	-0.0146711795942	-0.0148330938648
-0.00228148852437	-0.0146672731118	-0.0160864151622	-0.0119683859302	-0.00816807051471	-0.00978819213339	-0.0200946021272	-0.013595967659	-0.0198988173831	-0.0216483276303	-0.0118114981334	-0.0147974748509
-0.00297752233724	-0.0164039210938	-0.0133753411708	-0.0105542526932	-0.00459664063265	-0.00688463732238	-0.00893800102514	-0.0125505884279	-0.0107065931716	-0.0180689165991	-0.00207062362571	-0.0154544769588
-0.0138842358656	-0.0162713733249	-0.0268895739068	-0.0103327010355	-0.00555468673006	-0.00863035829665	-0.0027969535601	-0.0063801812379	-0.00871467404318	-0.0150238395689	-0.0111833893619	-0.0172921596546
-0.0117655574667	-0.0127765744563	-0.0169470846498	-0.0111356454904	-0.0132242749076	-0.0103638521556	-0.0248260382116	-0.0117945914345	-0.020931024484	-0.0125264302667	-0.00932108966553	-0.0164260865599
-0.0216618849991	-0.0132281302744	-0.00854988296612	-0.0120563020016	-0.00622421218112	-0.0106857798367	-0.00663526208731	-0.0108852394756	-0.020008512548	-0.0142400388018	-0.018695313426	-0.00808699943908
-0.0204019062928	-0.0138304106809	-0.00693517870536	-0.0108629830053	0.00250784605922	-0.00997102484161	0.000615013517081	-0.00981409038118	-0.0296161239698	-0.0166318557865	-0.0272380689681	-0.0101557571989
-0.0183003801904	-0.0129727707989	-0.00776516214145	-0.0127915462937	-0.0112787524316	-0.0101284834321	-0.0155877612703	-0.0129313584171	-0.017067290689	-0.0118206581522	-0.02059136144	-0.00991874416895
-0.0228684113872	-0.0135215475698	-0.00146991469823	-0.0111152942088	-0.0135665853712	-0.00950109090348	-0.00796038693465	-0.0128851857752	-0.0183745048249	-0.017755616713	-0.0174443127779	-0.0145876221283
-0.0157227777519	-0.0165401371448	-0.000565923470906	-0.0112542162429	-0.0107476287004	-0.0104115739039	-0.00309483111261	-0.0122718181504	-0.0136389996432	-0.0192151569048	-0.017357382751	-0.0183022809541
-0.0145267380371	-0.0161180299769	-0.00616445015129	-0.0107136382175	-0.00771534611698	-0.0104609468767	-0.00620730305671	-0.0105195901559	-0.00877802905082	-0.0155535629732	-0.00575354006872	-0.0173228475509
-0.0106308439157	-0.0109347199821	-0.00876020471578	-0.010660218591	-0.0111878757625	-0.00891473834825	-0.00348825672564	-0.0126789389393	-0.00713568383307	-0.0142647850947	-0.0133834697952	-0.015916681148
-0.010841484863	-0.0135768231204	-0.00963439555093	-0.011837252583	-0.0101883940134	-0.0115978112647	-0.00942082851996	-0.0112206852857	-0.012630847829	-0.0166475623129	-0.011018024586	-0.0135815801997
-0.0138560088162	-0.011277146425	-0.00984685568275	-0.0101890398439	-0.00939416692394	-0.00945311033661	-0.0120346316654	-0.0125383811369	-0.0140267140703	-0.016307218352	-0.0193841403119	-0.0179937871154
-0.0204197007986	-0.00764303575726	-0.015076764239	-0.00989693352239	-0.0111776658564	-0.0093262798785	-0.00929188574633	-0.0155959118751	-0.0111761488987	-0.0123172827195	-0.0144069985466	-0.0162090131996
-0.01980576028	-0.00859518270878	-0.0133639289185	-0.0129609364444	-0.00981532079027	-0.00519188997551	-0.00857081592414	-0.0143310698444	-0.0190923979749	-0.0135685324345	-0.0186322288436	-0.0168489139818
-0.0121002014122	-0.00449749016912	-0.0131769502809	-0.0172185328237	-0.00651942049745	-0.010226868929	-0.0143837896081	-0.0188358901559	-0.0202426743232	-0.0164063397187	-0.0187560788377	-0.0179132725485
-0.0183151253892	-0.00584989744798	-0.0119402638663	-0.00813361998804	-0.0124817436785	-0.00788434203747	-0.0113334655183	-0.0165318190247	-0.0171802874232	-0.0171134594911	-0.0129312108497	-0.0141286421144
-0.0120543557292	-0.00442642337544	-0.0122553853298	-0.00565840829728	-0.00915845564272	-0.0168748391967	-0.00840593798343	-0.0175279971374	-0.0105141132976	-0.0273359117998	-0.00271561456364	-0.0217442185665
-0.00288509804299	-0.00220643155403	-0.0082768870203	-0.00666574059522	-0.00597045266812	-0.0152499253921	-0.0167153416596	-0.0131181879747	-0.0224695284263	-0.0221817194184	-0.0128052939357	-0.0147523231954
-0.0052640367594	-0.0153789914921	-0.00626820528935	-0.0254102373905	-0.00385372122047	-0.0212377561098	-0.0106539419031	-0.00432623165285	-0.0100896553024	-0.0125310859539	-0.00473377906417	-0.0126037804453
-0.00912355419571	-0.0049447418424	-0.0182889440949	-1.64314464592e-05	-0.00702450863264	-0.0176917358689	-0.0166122025638	-0.0189692739209	-0.016353718047	-0.0146262468247	-0.017206301346	-0.0154041970653
-0.000181759703042	-0.0146526081524	-0.00689288260599	-0.0104072160561	-0.0226527778847	-0.012316769746	-0.0212086076824	-0.00478746172179	-0.0105648601333	-0.0100662986633	-0.0163261338439	-0.00680840724924
-0.0161630967967	-0.00768076731249	-0.00461230890497	-0.00563698428345	-0.00500522625374	-0.033713989111	-0.00722733928215	0.00087584378285	-0.0184073975863	-0.00797717838767	-0.00819761527948	-0.00710250156042
-0.00828712474224	-0.00822377867132	0.000498192652079	-1.20074038464e-05	-0.0373317843426	-0.00561615496245	-0.0153883328473	-0.0108083394536	-0.00584297625294	-0.0174117279382	-0.00098263660666	-0.00793452485139
-0.00712161268671	-0.0148412799188	-0.00585430273952	-0.00488468668121	-0.0120118016958	-0.0205509247828	0.00154900012522	-0.00451644821571	-0.0138951010599	-0.0091204091889	-0.0100645480576	-0.0083606410073
-0.0140367544856	-0.00201072984234	-0.0103700855749	-0.00578585849354	-0.0173975721079	-0.00628538132494	-0.00449858311225	-0.0136753969556	-0.0111905569213	-0.0197735192686	-0.0115773776061	-0.0141748237254
-0.00571984473276	-0.00743678569578	-0.000845446720276	-0.0188960453155	-0.0161149385858	-0.00471458395176	-0.0102118707533	-0.0168143409192	-0.0105350095646	-0.0138479289449	-0.0133699274447	-0.000615132530847
-0.0140048137943	-0.00467643573686	-0.0227451448718	-0.00614645022338	-0.0219343133495	-0.00852465532978	-0.00362356784568	-0.00719442134891	-0.016646466759	-0.0208896108571	-0.026772892862	-0.0175425373756
-0.00266668317377	-0.0023275366203	-0.00727215500768	-0.00738183348871	-0.0157318925892	-0.00756320681897	-0.0144989314352	-0.0146909105526	-0.0223369375639	-0.0139741721634	-0.0131801939118	-0.0132760409252
-0.00345303829843	-0.011599165827	-0.00847693232299	-0.0120324247836	-0.00657815206257	-0.013282772933	-0.010280215438	-0.0108326350378	-0.014108782713	-0.0163288561357	-0.00889636065143	-0.0174126026695
-0.00457789934101	-0.0184474230914	-0.00885469524388	-0.0111319033662	-0.00890469333048	-0.00956672961576	-0.0154595117598	-0.0111382189023	-0.0155852417114	-0.0164208878134	-0.0133737282192	-0.0187456413656
-0.00549742759858	-0.0120596236935	-0.0171467803565	-0.0128178245014	-0.00718394528691	-0.008750129471	-0.0178926078509	-0.0171880026271	-0.0113063468452	-0.0133794868852	-0.0100028644916	-0.0134634654502
-0.0069574461011	-0.0188066766719	-0.0152536179745	-0.0113686207261	-0.00823891582924	-0.00862452451884	-0.013137513607	-0.014153777945	-0.0166726709079	-0.0169689325506	-0.0119483993249	-0.0154373886311
-0.00822997632574	-0.0209459575903	-0.00837240296279	-0.0148469322725	-0.0108854119325	-0.00975594465105	-0.0157422844599	-0.00894250801419	-0.0163100326168	-0.017747270413	-0.0141112614006	-0.0165511440272
-0.00997245639717	-0.0137927590139	-0.0110852698474	-0.00947709619736	-0.0095005576289	-0.011860456515	-0.0148167682128	-0.0117526685459	-0.0164013618204	-0.00778927996776	-0.0178127920808	-0.0123340957551
-0.0141462890969	-0.0115036377306	-0.0104036945176	-0.010278726941	-0.00660861835584	-0.0120050201152	-0.0106099249555	-0.0082335198796	-0.0163219130882	-0.0164959694681	-0.0136201767348	-0.0173578515722
-0.0123716130357	-0.0126332367664	-0.0113417905799	-0.0115212176662	-0.0096397966914	-0.0115638339116	-0.00866291105693	-0.000395163548168	-0.0226500421898	-0.0133609623273	-0.0216036491629	-0.00630718385846
-0.0162712029618	-0.0147707875168	-0.0117988838574	-0.00659682127434	-0.0096684365864	-0.00687569392985	-0.0111530228998	-0.0113284318437	-0.0150672645578	-0.0105093763685	-0.0142030414478	-0.0135777078591
-0.0154444756576	-0.0149525024442	-0.0102686915472	-0.000194970595446	-0.00999006782427	-0.0154195785197	-0.0106713318413	-7.83296060017e-05	-0.0141220511061	-0.0150224433652	-0.0163511262006	-0.0209615556003
-0.0119931572148	-0.0221214411602	-0.0102941743204	-0.00323973171214	-0.00930334933037	-0.011261042916	-0.0110195756646	-0.00628439238989	-0.0187315989231	-0.0186201308597	-0.0198558176078	-0.0256693744397
-0.0133037359718	-0.0168217958282	-0.0118557574361	-0.0072004957603	-0.0119212834088	0.000308255039277	-0.0115652197218	-0.0107159219645	-0.0126284406016	-0.0267221988703	-0.0149885836628	-0.0336490082571
-0.0145201501065	-0.0211183900041	-0.0127231267669	-0.00658182073014	-0.00856616933456	-0.00811948403701	-0.0124821351949	0.0026037434673	-0.0162436455226	-0.0139886879854	-0.0183711495098	-0.024991332315
-0.0121597352449	-0.021420696822	-0.0127101269384	-0.00713650144141	-0.00886410523981	-0.0174489558192	-0.00986236127156	-0.00850765818455	-0.0138612225296	-0.018099540396	-0.0148061282862	-0.019254710972
-0.0140841018804	-0.0116733430759	-0.0104260723232	-0.0163852111938	-0.00713090303286	-0.00534102476314	-0.010641634708	-0.0243816340543	-0.017591024102	-0.00193260409745	-0.0142283329496	-0.00199354320099
-0.0160003344655	-0.0127701313031	-0.0123794402608	-0.0266308656175	-0.00973953693861	-0.0055504169271	-0.0132413154173	-0.00633386818749	-0.0150166979747	-0.0093688660645	-0.0130428841445	0.0015667672191
-0.0166248372835	-0.00204903037269	-0.0105810441714	-0.0148804796339	-0.00764367697857	-0.00449279742998	-0.0127613283113	-0.00982207796415	-0.0177127842678	-0.0155021805424	-0.0189490201103	-0.0137327459225
-0.0139877080068	-0.0028237637922	-0.0112746727946	-0.0157236213	-0.00837724702697	-0.0104671469383	-0.00992273103986	-0.0225149865596	-0.00759694119402	-0.0188031329322	-0.0122134489768	-0.0147519468637
-0.0123320868281	-0.00999948061466	-0.0102542023048	-0.0121927098966	-0.00949016333658	-0.00840927614184	-0.0115331144812	-0.0154876764539	-0.0184488032104	-0.0162181884755	-0.0216509320217	-0.012747356721
