CTCF_F	CTCF_R	FOS_F	FOS_R	GATA2_F	GATA2_R	JUN_F	JUN_R	MAX_F	MAX_R	MYC_F	MYC_R
0.0444720568177	0.0453361543943	0.038377550576	0.0390144873085	0.0367159507182	0.0410557116602	0.0408489328645	0.0449483858968	0.0539406067944	0.0631735990167	0.0525141754907	0.054006660673
0.0455919165111	0.0474024925122	0.0400389448942	0.03997536877	0.0367705178734	0.0431312296204	0.0416702695467	0.0424407448253	0.0639846335273	0.054638852129	0.0628469922104	0.0549823763538
0.0471290719168	0.0426007742743	0.0394497476341	0.0400562501031	0.0378818193771	0.0396278509236	0.0435668618701	0.0415112137382	0.0576700583473	0.064375241938	0.0645079182693	0.0553602062561
0.0454486149697	0.0508266920873	0.0401855917285	0.0395188534748	0.0368706366751	0.0405207973938	0.0428494970605	0.0432105252814	0.0636250432776	0.057065016741	0.0611770130163	0.059607392248
0.0439441695093	0.0506017390551	0.0390746842499	0.0401882328462	0.0375629278174	0.0413890075931	0.0456819176825	0.0416978548068	0.0581386789364	0.0647822309731	0.0612658241271	0.0589894278591
0.0443556627236	0.0448328550704	0.0403587698753	0.0394895480033	0.0383709779813	0.0377411324861	0.0450206098669	0.0439035097828	0.064008973275	0.0608083239985	0.0553537926288	0.0581328915057
0.0452507731083	0.0421126228415	0.0410552150631	0.0396565740816	0.0360442920283	0.0399876258113	0.0443711582447	0.0449677917358	0.0585596229792	0.0649470377447	0.060036907725	0.0556315425553
0.0464833788569	0.0436230944622	0.0415272766881	0.0405978188193	0.0365913288465	0.0438542802476	0.0445123923129	0.0418165952977	0.0651467503627	0.0564221807717	0.0552741527266	0.0590361694892
0.0514568703431	0.0438364106235	0.0418753195967	0.0403349209076	0.0369936698431	0.0431028810954	0.0414611586698	0.042247384542	0.0566669829227	0.065091551599	0.0566073302752	0.0604652339721
0.0523113608659	0.0461622366294	0.0412239235554	0.0401785482497	0.0350859469697	0.0385132868163	0.0446879079661	0.0420977948441	0.0621374953391	0.0571175681288	0.0551619558531	0.0580563922306
0.0528868947893	0.0481333229533	0.0402771625888	0.0409612559566	0.0371058784418	0.0407625121998	0.0449744262691	0.0428544658621	0.0599967888246	0.063544294904	0.0572171133637	0.0613983011742
0.0506589931809	0.0505651624254	0.0413984610934	0.040069845888	0.0370278859995	0.0415223333439	0.0451000403057	0.0429463516254	0.0661516956509	0.0567203786748	0.0573677010293	0.06290541069
0.0470283389513	0.0432905851254	0.0397614606648	0.0407596785424	0.0384046936593	0.0402511868353	0.0452823811202	0.042453553804	0.0577630908738	0.0667561858141	0.0580896931143	0.0549097721884
0.044851777982	0.0531877815564	0.0418405145207	0.0398084596608	0.0364001718247	0.0388667994326	0.0440772045185	0.043901889113	0.0645627503183	0.0599494347357	0.0587225790776	0.0583190868778
0.0443624407106	0.035509848118	0.0405270412575	0.0382733223765	0.0366040833718	0.04140868199	0.0425217283402	0.0445435589998	0.0546822303014	0.0682855361912	0.0580959053646	0.057956761804
0.0488848708993	0.0394241455249	0.0427265370293	0.0403144021523	0.0376960609366	0.0383957982304	0.0450382029038	0.0434174600139	0.0621994359711	0.0562716763688	0.0577154149641	0.0561288236407
0.0467380365387	0.0424608982753	0.0418322865076	0.0397156817955	0.0365975445649	0.0370716905797	0.0437106790233	0.045877761444	0.0586325650894	0.0682701014489	0.0574503420225	0.0589071482553
