61	9	asc
0.9956	0.9955	0.9956	0.9949	0.9964	0.9964	0.9955	0.9952	0.9948
0.993	0.9928	0.9932	0.9923	0.9942	0.9942	0.9931	0.9928	0.9922
0.9616	0.9589	0.945	0.9374	0.9875	0.9872	0.9378	0.9271	0.9356
0.9987	0.9985	0.9972	0.9964	0.9994	0.9994	0.9978	0.9974	0.9964
0.9992	0.999	0.9985	0.9953	0.9991	0.9991	0.9967	0.9961	0.9945
0.9997	0.9997	0.9996	0.9994	0.9998	0.9997	0.9996	0.9995	0.9994
0.9937	0.9932	0.9931	0.9911	0.9975	0.9974	0.9931	0.9922	0.9911
0.9932	0.9931	0.9931	0.9928	0.9955	0.9955	0.9934	0.9931	0.9927
0.9991	0.999	0.9991	0.9987	0.9995	0.9995	0.9993	0.9991	0.9986
0.9918	0.9917	0.99	0.9904	0.9975	0.9975	0.9906	0.9898	0.9901
0.9994	0.9994	0.9992	0.9992	0.9998	0.9998	0.9992	0.9991	0.9991
0.9995	0.9995	0.9992	0.9991	0.9996	0.9996	0.9992	0.999	0.999
0.9995	0.9993	0.9988	0.9983	0.9997	0.9997	0.999	0.9987	0.9984
1.0	0.9999	0.9993	0.9998	1.0	1.0	0.9998	0.9998	0.9997
0.9996	0.9996	0.9965	0.9989	0.9993	0.9993	0.9992	0.9988	0.9985
0.9957	0.9956	0.9957	0.9952	0.999	0.999	0.9959	0.9957	0.9951
0.9973	0.9971	0.9972	0.9961	0.9986	0.9986	0.9969	0.9965	0.9958
0.9989	0.9988	0.9983	0.9978	0.9987	0.9987	0.9981	0.9974	0.9977
0.9946	0.9936	0.9955	0.9897	0.9914	0.9914	0.9905	0.9884	0.9842
0.9986	0.9984	0.9991	0.998	0.9982	0.9982	0.9978	0.9974	0.9967
0.9936	0.9929	0.9931	0.989	0.9948	0.9948	0.9918	0.9903	0.9878
0.9997	0.9995	0.9998	0.9994	0.9991	0.9991	0.9989	0.9985	0.9971
0.9836	0.9833	0.9838	0.9812	0.9862	0.9861	0.9853	0.9841	0.9802
0.9742	0.9719	0.9815	0.9403	0.9858	0.9857	0.9423	0.932	0.9345
0.9982	0.9976	0.9992	0.9894	0.9986	0.9986	0.9917	0.9891	0.9896
0.9992	0.9991	0.9996	0.9969	0.9994	0.9995	0.9987	0.9984	0.9965
0.999	0.9986	0.9994	0.9984	0.9981	0.9981	0.998	0.9974	0.9963
0.9896	0.9885	0.9887	0.9723	0.9917	0.9917	0.9853	0.9827	0.9711
0.9947	0.9936	0.997	0.9886	0.9958	0.9958	0.9887	0.9863	0.9818
0.9913	0.9897	0.9954	0.982	0.9933	0.9933	0.9827	0.9791	0.9731
0.9956	0.9949	0.9959	0.9906	0.996	0.9959	0.9932	0.9916	0.9873
0.9999	0.9999	1.0	0.9996	0.9999	0.9999	0.9998	0.9997	0.9992
0.9959	0.9949	0.9969	0.9838	0.9956	0.9955	0.9921	0.9903	0.9772
0.9999	0.9997	1.0	0.9997	0.9997	0.9997	0.9993	0.9991	0.9986
0.9993	0.9989	0.9997	0.9987	0.9984	0.9984	0.998	0.9974	0.9962
0.9986	0.9986	0.9992	0.9981	0.9998	0.9998	0.9987	0.9986	0.9979
0.9994	0.9992	0.9995	0.9986	0.9989	0.9989	0.9986	0.9982	0.9974
0.986	0.9837	0.992	0.9723	0.9888	0.9889	0.9762	0.9714	0.9621
0.9865	0.9862	0.9872	0.9849	0.9916	0.9915	0.986	0.9851	0.9834
0.9914	0.9911	0.9919	0.9901	0.994	0.994	0.9907	0.9901	0.9888
0.9996	0.9995	0.9998	0.9994	0.9996	0.9996	0.9995	0.9994	0.9991
0.9994	0.9992	0.9997	0.9989	0.9997	0.9997	0.9984	0.998	0.9974
0.9975	0.9974	0.9982	0.9951	0.999	0.999	0.9964	0.9958	0.9935
0.9855	0.985	0.9875	0.979	0.9949	0.9949	0.9827	0.9814	0.9773
0.9984	0.9981	0.9988	0.9969	0.9972	0.9972	0.9971	0.9964	0.9952
0.9911	0.9906	0.9911	0.9882	0.9956	0.9956	0.9906	0.9894	0.9861
0.9956	0.9955	0.9952	0.9936	0.9986	0.9986	0.9942	0.9937	0.9936
0.9997	0.9997	0.9997	0.9995	0.9998	0.9998	0.9996	0.9996	0.9994
0.9998	0.9997	0.9998	0.9993	0.9997	0.9997	0.9994	0.9993	0.9989
0.9961	0.9944	0.9991	0.977	0.9976	0.9976	0.9745	0.9671	0.9717
0.9997	0.9997	1.0	0.9995	0.9999	0.9999	0.9997	0.9996	0.9988
0.9999	0.9998	1.0	0.9997	1.0	0.9999	0.9998	0.9998	0.9993
0.9989	0.9987	0.9992	0.9983	0.9995	0.9995	0.9987	0.9984	0.9977
0.9999	0.9999	1.0	0.9999	0.9999	0.9999	0.9999	0.9999	0.9998
0.9998	0.9997	0.9999	0.9996	0.9999	0.9999	0.9997	0.9997	0.9995
0.9949	0.9938	0.9959	0.9912	0.9925	0.9924	0.9909	0.9888	0.9837
0.9999	0.9999	1.0	0.9999	1.0	1.0	0.9999	0.9999	0.9998
0.9996	0.9995	0.9996	0.9986	0.9998	0.9998	0.9994	0.9993	0.998
0.9849	0.984	0.9855	0.9811	0.9922	0.9922	0.986	0.9844	0.975
0.9993	0.9991	0.9993	0.998	0.9988	0.9988	0.9983	0.9979	0.9973
0.9986	0.9986	0.9985	0.9979	1.0	1.0	0.9986	0.9985	0.9978
