61	9	asc
0.071	0.0861	0.0811	0.1113	0.0247	0.0249	0.0128	0.0171	0.1425
0.2289	0.3292	0.1481	0.4467	0.0818	0.0832	0.0159	0.0205	0.5629
0.4014	0.4443	0.6781	0.4957	0.3247	0.3265	0.145	0.1538	0.5334
0.0435	0.05	0.0576	0.0725	0.0221	0.0222	0.0207	0.0321	0.0836
0.1444	0.1702	0.1793	0.2479	0.095	0.0959	0.0565	0.0952	0.2781
0.06	0.0802	0.0722	0.1444	0.0152	0.0155	0.0063	0.0105	0.1798
0.1936	0.2342	0.2047	0.3054	0.0644	0.0653	0.0321	0.0443	0.3994
0.0762	0.0985	0.0577	0.1256	0.0889	0.0899	0.014	0.0166	0.1647
0.0907	0.1259	0.0693	0.1392	0.0333	0.0338	0.0083	0.0124	0.1855
0.0552	0.0658	0.0462	0.0905	0.0576	0.058	0.0174	0.0196	0.1024
0.014	0.0175	0.0159	0.0309	0.0078	0.0079	0.0033	0.005	0.0357
0.0406	0.0515	0.0522	0.0911	0.013	0.0131	0.007	0.0111	0.1127
0.0321	0.0372	0.0447	0.0571	0.0144	0.0146	0.0133	0.021	0.0632
0.0077	0.009	0.0126	0.0149	0.0037	0.0037	0.0034	0.0055	0.016
0.0251	0.0285	0.0358	0.0433	0.0177	0.0178	0.0136	0.0203	0.0459
0.1094	0.1407	0.0871	0.2246	0.0625	0.0634	0.015	0.0208	0.3062
0.2394	0.3158	0.2719	0.4608	0.0933	0.0946	0.0202	0.0327	0.554
0.0865	0.1094	0.1125	0.1853	0.0258	0.0261	0.0144	0.0208	0.2324
0.2872	0.2906	0.3618	0.7309	0.1827	0.182	0.075	0.0791	0.6976
0.0477	0.0473	0.0407	0.1369	0.0172	0.0172	0.0109	0.0106	0.1648
0.2052	0.2029	0.3633	0.6054	0.1327	0.1306	0.0381	0.0375	0.6671
0.0804	0.082	0.0896	0.2215	0.0396	0.0393	0.0174	0.0186	0.3885
0.3342	0.3291	0.3469	0.7127	0.1644	0.1626	0.0445	0.0425	0.7601
0.4615	0.4659	0.6204	0.7676	0.3256	0.3239	0.1475	0.1302	0.7604
0.1321	0.1339	0.1688	0.2682	0.0798	0.0794	0.0475	0.0481	0.374
0.0556	0.0568	0.0881	0.1944	0.023	0.0228	0.0159	0.0179	0.1843
0.0951	0.0936	0.0962	0.2481	0.0406	0.04	0.0176	0.0165	0.3711
0.1948	0.1971	0.2613	0.4813	0.0956	0.0953	0.0896	0.0971	0.4093
0.2481	0.2509	0.2368	0.5336	0.0939	0.0935	0.0637	0.0614	0.5577
0.3402	0.342	0.3022	0.6983	0.1294	0.1293	0.0901	0.0856	0.7348
0.2341	0.2374	0.35	0.5779	0.1184	0.1172	0.0562	0.059	0.7635
0.027	0.0284	0.0292	0.1149	0.0118	0.0117	0.007	0.0083	0.1962
0.2799	0.2886	0.3727	0.6001	0.2233	0.221	0.1176	0.136	0.6771
0.0555	0.0579	0.0542	0.1613	0.0204	0.0203	0.0108	0.011	0.4436
0.1131	0.1144	0.1116	0.3057	0.0509	0.0505	0.0206	0.0198	0.6025
0.0724	0.0714	0.0222	0.1783	0.0075	0.0075	0.0062	0.0061	0.3095
0.0977	0.1005	0.1587	0.4016	0.0281	0.0279	0.0144	0.0146	0.5319
0.4393	0.4402	0.3995	0.798	0.1705	0.1702	0.1244	0.1192	0.8393
0.152	0.1501	0.1429	0.4243	0.1656	0.1649	0.0339	0.032	0.4128
0.1294	0.1278	0.1355	0.3972	0.1084	0.1076	0.0247	0.023	0.4528
0.0686	0.0661	0.0135	0.2756	0.021	0.0209	0.0035	0.0032	0.4603
0.0603	0.0604	0.0625	0.1955	0.0327	0.0326	0.011	0.0106	0.2483
0.1421	0.1476	0.1565	0.4105	0.0535	0.0535	0.0414	0.0459	0.4786
0.2736	0.2796	0.3341	0.5522	0.1576	0.157	0.0808	0.0854	0.6569
0.0994	0.0986	0.1072	0.4013	0.0331	0.0328	0.0166	0.0154	0.3406
0.156	0.1557	0.1998	0.4501	0.086	0.0856	0.04	0.0396	0.4674
0.049	0.0496	0.0597	0.1342	0.0377	0.0375	0.0123	0.0116	0.2117
0.0103	0.0105	0.0153	0.0544	0.0047	0.0047	0.0026	0.0029	0.0518
0.035	0.0363	0.059	0.1869	0.0111	0.0111	0.0064	0.0071	0.2261
0.2996	0.3022	0.3902	0.6414	0.1836	0.1827	0.087	0.0733	0.623
0.0225	0.0233	0.0346	0.1225	0.0101	0.01	0.0094	0.0109	0.086
0.0119	0.0123	0.0188	0.0617	0.0059	0.0059	0.0052	0.006	0.0435
0.0616	0.061	0.0472	0.2234	0.0223	0.0221	0.0096	0.0096	0.3955
0.0066	0.0067	0.0067	0.0278	0.0011	0.0011	0.001	0.0011	0.0457
0.0181	0.0179	0.0116	0.0631	0.0079	0.0078	0.002	0.002	0.1157
0.3085	0.3065	0.3545	0.6542	0.1502	0.149	0.0644	0.0622	0.7007
0.0037	0.0038	0.0047	0.0251	0.0019	0.0019	0.0012	0.0014	0.0211
0.1087	0.113	0.1651	0.3965	0.0418	0.0416	0.0112	0.0122	0.5593
0.1723	0.1727	0.1584	0.4718	0.1149	0.1145	0.0993	0.1081	0.3695
0.0743	0.0763	0.1248	0.327	0.0217	0.0216	0.0127	0.0129	0.4123
0.0219	0.0218	0.0387	0.0611	0.0028	0.0028	0.0067	0.0072	0.0559
