61	9	asc
0.6072	0.5963	0.6023	0.5413	0.6629	0.661	0.5891	0.5706	0.5366
0.5628	0.5537	0.5771	0.5221	0.6382	0.6369	0.5613	0.5505	0.5148
0.7553	0.7449	0.6726	0.6242	0.8586	0.8583	0.6006	0.5548	0.6135
0.8566	0.8536	0.7993	0.7627	0.8058	0.8062	0.7521	0.7772	0.7604
0.9308	0.9335	0.9223	0.8466	0.9015	0.9012	0.8047	0.8339	0.827
0.8738	0.8581	0.835	0.7528	0.8706	0.8693	0.7745	0.7535	0.7299
0.6893	0.6705	0.6626	0.5687	0.834	0.8329	0.6445	0.6143	0.5678
0.5448	0.5392	0.5382	0.5144	0.6933	0.6907	0.5486	0.5345	0.5112
0.7003	0.68	0.6852	0.5558	0.8304	0.8295	0.7269	0.6983	0.5405
0.6252	0.6195	0.5477	0.5678	0.8307	0.8303	0.5607	0.5385	0.5557
0.7586	0.7492	0.6882	0.6657	0.8584	0.8592	0.6516	0.6339	0.6499
0.8624	0.8509	0.7915	0.7465	0.8399	0.8388	0.7356	0.7053	0.727
0.8866	0.8833	0.8366	0.7938	0.8382	0.8391	0.7824	0.7948	0.8017
0.9141	0.92	0.6723	0.8809	0.8387	0.839	0.7919	0.829	0.8637
0.8786	0.8833	0.6497	0.8567	0.8218	0.822	0.7816	0.8062	0.8271
0.5991	0.5856	0.5956	0.5485	0.8781	0.8773	0.606	0.5882	0.5387
0.752	0.7404	0.741	0.6501	0.8588	0.8574	0.6861	0.6737	0.6174
0.8548	0.8426	0.7886	0.7303	0.8048	0.8041	0.7174	0.6717	0.7152
0.8582	0.8359	0.8819	0.7558	0.7794	0.7803	0.7298	0.6957	0.6254
0.8031	0.7786	0.8535	0.7312	0.7301	0.7298	0.6695	0.6313	0.5646
0.7632	0.7403	0.7529	0.6059	0.7965	0.7969	0.6681	0.6316	0.5627
0.9396	0.9118	0.9603	0.9098	0.8512	0.85	0.7928	0.7593	0.5939
0.5915	0.5828	0.5958	0.5307	0.6508	0.6502	0.6112	0.589	0.5049
0.8223	0.8103	0.875	0.6333	0.8526	0.8518	0.6133	0.5652	0.5956
0.9017	0.8882	0.936	0.7021	0.8699	0.8692	0.7061	0.663	0.7085
0.8899	0.8758	0.9348	0.6796	0.8605	0.8605	0.7767	0.7681	0.6317
0.8674	0.8254	0.9158	0.8101	0.7611	0.7599	0.7226	0.6668	0.5577
0.8202	0.8098	0.8247	0.6309	0.7699	0.7693	0.7199	0.7089	0.6146
0.8538	0.8294	0.9023	0.7199	0.8324	0.8321	0.6877	0.644	0.5535
0.8425	0.8173	0.899	0.7024	0.824	0.8244	0.6798	0.6341	0.5516
0.8476	0.8267	0.8624	0.6981	0.8387	0.8374	0.7346	0.7013	0.5933
0.9513	0.9414	0.9738	0.8542	0.9054	0.9031	0.8479	0.8396	0.7267
0.9066	0.8977	0.9316	0.7808	0.8892	0.888	0.7999	0.8	0.6934
0.9504	0.9217	0.9742	0.9233	0.8875	0.8886	0.7933	0.7477	0.6532
0.9069	0.8708	0.9493	0.8552	0.8088	0.8091	0.747	0.693	0.5873
0.6807	0.6651	0.803	0.5686	0.8372	0.8367	0.6698	0.6426	0.5129
0.9017	0.8817	0.916	0.7983	0.8133	0.8123	0.75	0.7091	0.6328
0.8222	0.7974	0.8849	0.6681	0.8087	0.8088	0.682	0.6376	0.5429
0.6015	0.5923	0.6192	0.5554	0.7408	0.7404	0.5745	0.5544	0.5086
0.6232	0.6117	0.6442	0.5703	0.728	0.728	0.5833	0.56	0.5125
0.7871	0.7558	0.893	0.6843	0.8078	0.8062	0.7078	0.6628	0.5226
0.883	0.8532	0.9345	0.815	0.9169	0.9166	0.7107	0.664	0.5809
0.8591	0.8513	0.8913	0.751	0.8758	0.8757	0.7678	0.7497	0.6677
0.7255	0.7171	0.7625	0.6115	0.8567	0.8565	0.656	0.639	0.5807
0.8338	0.8069	0.876	0.7015	0.7186	0.7175	0.688	0.6355	0.54
0.6913	0.6769	0.6926	0.5988	0.8106	0.81	0.6511	0.6202	0.5288
0.6858	0.677	0.6591	0.5579	0.8392	0.8386	0.5786	0.5536	0.5593
0.822	0.8093	0.8257	0.7212	0.839	0.8376	0.7206	0.7047	0.6186
0.9115	0.9016	0.9202	0.8046	0.85	0.8499	0.7684	0.7537	0.6869
0.9123	0.8964	0.9572	0.7196	0.8868	0.8862	0.6464	0.5798	0.6543
0.8989	0.894	0.9546	0.9029	0.8589	0.8573	0.83	0.838	0.7689
0.8991	0.8977	0.9538	0.9078	0.8553	0.8539	0.8201	0.8296	0.7885
0.7708	0.7487	0.8256	0.6738	0.867	0.8641	0.7079	0.6726	0.5403
0.8746	0.8436	0.9222	0.8547	0.7917	0.7916	0.7565	0.7359	0.5911
0.7787	0.753	0.8676	0.6504	0.8815	0.8808	0.7156	0.6894	0.5407
0.8459	0.8155	0.8749	0.7488	0.769	0.7678	0.7068	0.6604	0.5346
0.8821	0.8689	0.9023	0.7808	0.8867	0.8864	0.8138	0.8088	0.6673
0.9139	0.9009	0.9189	0.7342	0.9276	0.9276	0.8118	0.7989	0.6094
0.754	0.7444	0.7578	0.7245	0.801	0.8003	0.7339	0.7253	0.6364
0.8885	0.8757	0.8965	0.7376	0.7987	0.7979	0.7288	0.6913	0.652
0.7103	0.6981	0.6855	0.5691	0.5544	0.5546	0.6783	0.6626	0.5477
