ATF3_F	ATF3_R	BACH1_F	BACH1_R	BRCA1_F	BRCA1_R	CEBPB_F	CEBPB_R	CTCF_F	CTCF_R	EGR1_F	EGR1_R	FOSL1_F	FOSL1_R	GABP_F	GABP_R	JUN_F	JUN_R	JUND_F	JUND_R	MAFK_F	MAFK_R	MAX_F	MAX_R	MYC_F	MYC_R	NRF1_F	NRF1_R	P300_F	P300_R	POU5F1_F	POU5F1_R	RAD21_F	RAD21_R	REST_F	REST_R	RFX5_F	RFX5_R	RXRA_F	RXRA_R	SIX5_F	SIX5_R	SP1_F	SP1_R	SP2_F	SP2_R	SP4_F	SP4_R	SRF_F	SRF_R	TBP_F	TBP_R	TCF12_F	TCF12_R	USF1_F	USF1_R	USF2_F	USF2_R	YY1_F	YY1_R	ZNF143_F	ZNF143_R
1.027463224	1.08989108567	0.144002459874	0.152834273246	0.875391687688	0.871940400709	0.0752861492214	0.0785840667076	0.443506515983	0.392083985952	1.04497642226	1.06791399199	0.774910980675	0.788706363061	1.35572286133	1.22666307938	0.70735811945	0.74152311477	0.227546775815	0.259878489759	0.0490158443054	0.0608539112907	0.303424844215	0.327780991897	0.7547214197	0.717552233099	1.56440225413	1.45014853742	0.75630865709	0.976612057262	0.172081689876	0.164502307654	0.40143329541	0.350987118795	0.217913369184	0.215266445219	0.511999773774	0.564677606129	0.393913866934	0.446909698718	0.727737026452	0.762692577651	1.20830237882	1.34653068872	1.82775377192	1.81931569548	1.46523976638	1.60110481264	0.147855878209	0.143229553175	0.804606434437	0.664643501201	0.52536545757	0.517370229602	0.226458453269	0.249212841867	0.644698098409	0.70185898043	0.4133517496	0.408257999165	0.692972040393	0.694007261559
1.01054592077	1.04983568428	0.142277946613	0.147092985307	0.885491721912	0.962248961846	0.0695100812024	0.0809319399079	0.443592008606	0.40085692357	1.0609133487	1.08468834764	0.661634930909	0.728229743099	1.28925297539	1.24428958026	0.795478046426	0.751082920837	0.234931869625	0.254643574833	0.0539605323606	0.057565630994	0.282882365269	0.338560958979	0.703133500326	0.724576351952	1.63441039807	1.42076001312	0.831693921281	0.881794348658	0.184478638563	0.171333699711	0.398491425828	0.360361675937	0.219842013214	0.214285053736	0.55529989062	0.525155690754	0.516769700724	0.365381619614	0.77524841427	0.725470341629	1.24581616754	1.31968015275	1.7265341811	1.96731189497	1.6407659248	1.51031365595	0.146759175081	0.141633744673	0.902399047005	0.649545223944	0.511200269267	0.530605504105	0.224983001238	0.240548214562	0.643401109306	0.687927702652	0.440489701345	0.430472924108	0.714830161849	0.679188880102
1.01401153549	1.02165110255	0.152235027885	0.147258829879	0.87122748776	0.727197463794	0.0701546589551	0.0799856818063	0.453846462151	0.366057548757	1.04561661076	1.16472731623	0.839638002386	0.732842034949	1.20403635964	1.20828604906	0.825001584047	0.695901980501	0.233490018067	0.260392052853	0.0544140591747	0.0548404805489	0.31961686907	0.361787606312	0.714099292924	0.740259859831	1.62492583865	1.4115692049	0.873711223339	0.803490665416	0.160591852724	0.169469173566	0.407588288786	0.32698612004	0.222921805573	0.212260578646	0.593538077778	0.502159881543	0.443352067713	0.408721922397	0.771737534647	0.797935184529	1.3019528697	1.35560514866	1.73647047631	1.90922247515	1.64991543012	1.5038531088	0.138445652133	0.138653717981	0.848075480482	0.633614728782	0.552762315744	0.546750910246	0.22587161015	0.237110292857	0.639541300253	0.674120168802	0.432664165053	0.395068877629	0.723212405455	0.733298585845
0.951441444894	1.01826636507	0.134383479641	0.148369093374	0.841382925042	0.780367805667	0.0657019989541	0.0782194499347	0.43319478748	0.407827756916	1.06964190182	1.11869097343	0.57662859022	0.918916481175	1.28855504019	1.23591569244	0.787743658935	0.726836227467	0.21943378996	0.251827585644	0.0537609633972	0.0579892058514	0.293713044763	0.343005239006	0.722578214379	0.735528096512	1.54124149067	1.39478487973	0.748266223859	1.08822970443	0.161746272552	0.16139063376	0.386332715789	0.365038812567	0.213498952212	0.212785241402	0.56905996657	0.518385730159	0.398035183991	0.391198159824	0.824384225737	0.793423951532	1.27474979162	1.30540236873	1.82396341439	1.92344699848	1.55601878664	1.52976860162	0.142121987246	0.139259175806	0.744446605444	0.55278775904	0.515664880286	0.548662056821	0.220616723261	0.242487721608	0.607255362974	0.682607946946	0.418042447927	0.40459377776	0.73647003542	0.736786751638
0.98714236487	1.06724810952	0.135392259313	0.145611564563	0.653206726978	0.988517548641	0.071766387322	0.0731908467716	0.415105570474	0.401982595226	1.09227140132	1.12383008679	0.697976029656	0.724559499261	1.20536199429	1.18015421589	0.788602105334	0.715006950067	0.219660926201	0.245519896091	0.0535545189328	0.0575926591382	0.301082882089	0.347780245482	0.7101116645	0.748631865366	1.57932640406	1.33597491542	0.946265347216	0.946247322021	0.158273343026	0.156601624753	0.370972590254	0.357347865436	0.215802806009	0.206554600325	0.543764948789	0.629740842632	0.436665771964	0.427568141211	0.708963874426	0.829395046652	1.30643213151	1.31149507239	1.82358058322	1.94978762702	1.67003551812	1.46522881238	0.143420675804	0.126723430086	0.84024623455	0.58031728466	0.548663409935	0.538942955508	0.222685015564	0.242645642998	0.621280057513	0.694075040768	0.423381704715	0.437318313225	0.673107641111	0.751523936177
1.00120706496	0.994112043178	0.144035655069	0.155707051803	0.602226054878	0.413765836292	0.0729410553198	0.0722360928132	0.425160333338	0.355844598156	1.07283089114	1.11251741217	0.681348112393	0.947475131955	1.22303341288	1.25914373038	0.724184961597	0.707959336633	0.240695763632	0.264219160014	0.0513566163353	0.0552186867287	0.311791223517	0.325835782595	0.716072013017	0.741009146004	1.57159903344	1.3307102009	0.838788631319	1.11578512717	0.144426980545	0.154920321225	0.379618642088	0.317119131047	0.228235351579	0.211742579346	0.568767437908	0.646813666691	0.427690946575	0.45705241499	0.723280370646	0.751487213585	1.31681839963	1.26751145913	1.75472420534	1.78566703524	1.62141755231	1.471990386	0.132058442624	0.144293363444	0.681872141527	0.678319756547	0.539956383063	0.547131887833	0.226654238824	0.228768386001	0.635219832633	0.631817154683	0.437339048762	0.420560935611	0.665954986081	0.707166492278
0.992985812523	0.952087062506	0.143043903944	0.135629646725	0.715855545423	0.960133829582	0.0703655950546	0.0764196820217	0.429169212226	0.333211327502	1.0952049709	1.10187410311	0.687289221068	0.810530044992	1.2663923974	1.23659802151	0.784882991052	0.743555389897	0.229414919799	0.243623105058	0.0510816525605	0.0544169410068	0.29475059844	0.334626743155	0.751478808731	0.681189510149	1.52739837576	1.37755027405	0.750540699293	1.05465423125	0.149787456674	0.158012768557	0.385765877397	0.290274659201	0.22414867834	0.20176046067	0.520032747527	0.548413161676	0.481386673908	0.372053312555	0.721489355722	0.736940948231	1.36404523583	1.35655097045	1.90462782779	1.80028565349	1.64527013712	1.41709929837	0.147557049281	0.128911206594	0.700036512694	0.617828268337	0.558458246763	0.52168228382	0.228305652398	0.226198222725	0.643746488257	0.616677305766	0.388736735909	0.407875094056	0.675759933257	0.679005495992
0.975873704704	0.945908073811	0.132079489083	0.149323034352	0.783442741723	0.800588129699	0.0701172838837	0.0742627359683	0.42378891169	0.337688704844	1.10235469703	1.07473625416	0.670930427908	1.02946975246	1.21399195213	1.17720064002	0.769376529696	0.662686816822	0.237807073814	0.260379412645	0.0550449726187	0.0576908175679	0.311559615626	0.344021593493	0.723115764592	0.751857334488	1.53734801405	1.36086585629	0.778821132565	0.959983715887	0.147797408648	0.145964338439	0.380034378059	0.297623433763	0.212762789306	0.216897459022	0.517252763775	0.683520974305	0.386451963462	0.453638442179	0.674276587234	0.855240653114	1.32986838527	1.32160756808	1.92538367148	1.92989159742	1.71869248348	1.44431894472	0.131029723108	0.137995870632	0.68568364474	0.56323655122	0.53501401248	0.5548893381	0.226210475523	0.22572188486	0.629300236017	0.614557383058	0.419295341476	0.416671641914	0.67786151898	0.750888911221
1.10270891082	0.975200753366	0.131814190424	0.144372938907	1.60280792807	0.430901189149	0.0729977752746	0.0727516559729	0.45108723964	0.33852936053	1.11355913675	1.10124386028	0.551763059667	1.19092508857	1.23089854068	1.24255388457	0.704841414688	0.660532966834	0.218184412416	0.257245713293	0.0523685598131	0.0540650493172	0.299585150469	0.326090792613	0.718390095296	0.707056859436	1.52039978647	1.35661748217	0.723679878058	0.984722486896	0.151369153547	0.159395939526	0.406911565875	0.30012239309	0.219005443326	0.202420183329	0.495831833452	0.546357766148	0.404979800137	0.485314726982	0.789074800204	0.825287421322	1.28558902457	1.31419516116	1.90519517617	1.90265108224	1.70858571796	1.44143272634	0.13135618616	0.137730782209	0.679987290718	0.601090415171	0.532798970841	0.556904159385	0.247127608659	0.229422633627	0.701044083222	0.632641500685	0.40394793015	0.414959486897	0.721208091102	0.743573013673
1.16430213235	0.951980862938	0.137670667872	0.13841732765	1.08987688573	0.655178551358	0.062167883853	0.0744007212022	0.457940804098	0.339362712957	1.06810142155	1.09365342494	0.489653963094	0.732466444395	1.24504240141	1.20698775354	0.804416689478	0.699372151027	0.222552314471	0.253309790554	0.0523188457869	0.0542211140763	0.325935765493	0.321731027194	0.69503010078	0.719631152943	1.46441598884	1.38156274257	0.731256201922	0.77948646377	0.142505230438	0.158541487901	0.414181261627	0.298451026582	0.212606500485	0.203907376606	0.6022896307	0.524280150331	0.405783281093	0.435748988317	0.648106798793	0.762935564171	1.32364923425	1.28311143112	1.90729902026	1.88134632979	1.6212272922	1.50762414213	0.134765318192	0.137557899905	0.698748166842	0.567654529543	0.546221962668	0.532088105752	0.253230362894	0.231362058337	0.717828072031	0.630418031744	0.406927084374	0.416334187489	0.6428040059	0.699832605936
