BRCA1_F	BRCA1_R	CEBPB_F	CEBPB_R	CTCF_F	CTCF_R	E2F4_F	E2F4_R	E2F6_F	E2F6_R	ELK1_F	ELK1_R	FOS_F	FOS_R	GABP_F	GABP_R	JUN_F	JUN_R	JUND_F	JUND_R	MAFK_F	MAFK_R	MAX_F	MAX_R	MYC_F	MYC_R	NFYA_F	NFYA_R	NFYB_F	NFYB_R	NRF1_F	NRF1_R	P300_F	P300_R	RAD21_F	RAD21_R	REST_F	REST_R	STAT1_F	STAT1_R	TBP_F	TBP_R	USF2_F	USF2_R	ZNF143_F	ZNF143_R
-0.0491404091714	0.00115762343768	-0.00983167609523	-0.00942884093775	-0.00580064750443	-0.0128350613727	-0.0132817270718	-0.0177989783954	-0.0174122970017	-0.0182285899763	-0.00514749742131	-0.0150589511261	-0.0138108179974	-0.014650154456	-0.00776592846287	-0.0144596799611	-0.0109291876363	-0.0110884856031	-0.011141677123	-0.0121485908748	-0.00940528728871	-0.00834824514743	-0.0115649527446	-0.0161046826555	-0.00973059941574	-0.0181212938983	-0.0126666586437	-0.0147956372882	-0.00785057202298	-0.0117224090803	-0.0126218077411	-0.0114036339074	-0.0148447738348	-0.0109521521	-0.00636165110171	-0.0126194936415	-0.00817040022625	-0.0146402971449	-0.0112097582981	-0.00874817046446	-0.0101498626646	-0.0010906823797	-0.0198961435241	-0.0129360338464	-0.0112164988943	-0.0119493337867
0.00709427922079	0.0120932825768	-0.0137719658815	-0.0084066426985	-0.00991697416712	-0.0136423435437	-0.0142359309302	-0.0129610133556	-0.0200601427766	-0.013873485048	-0.0111320415736	-0.014513357148	-0.0166171551336	-0.0117556421442	-0.0065544857571	-0.0127165211477	-0.0122340488641	-0.0127584587846	-0.01595880335	-0.0124454410164	-0.0164128350473	-0.00640815008953	-0.0101926784291	-0.00970058428601	-0.0156263774291	-0.00805413648283	-0.00230772583468	-0.0172537620895	-0.017916503469	-0.00846585403014	-0.00858047844266	-0.01094185456	-0.0157305104204	-0.0159807226897	-0.00857735693589	-0.0128121706932	-0.0178642731177	-0.0126409068894	-0.0135904692508	-0.00932764069684	-0.00172095848717	-0.00704642314543	-0.0170386737602	-0.0149822744376	-0.00309156342261	-0.00925232453375
-0.0370806761164	-0.00708625510325	-0.0134266741358	-0.00869490855892	-0.00321959525647	-0.014897634036	-0.0150578100719	-0.0155004829123	-0.0149122582846	-0.0125358941974	-0.0154185141727	-0.0159332442406	-0.0179754176157	-0.0128588801331	-0.00651767934337	-0.012523589763	-0.0167981124808	-0.0100207468108	-0.0165192787208	-0.0124295557295	-0.0147337527247	-0.0084551996165	-0.0160747548624	-0.0137340341071	-0.0132360937694	-0.0137498946392	-0.00398391436761	-0.00857060243606	-0.0232380822592	-0.0106452476543	-0.00500005115802	-0.0099432144432	-0.0149152929202	-0.00677981993025	-0.00157417456189	-0.0154088877442	-0.0140556194118	-0.00962388518331	-0.01364237521	-0.00623734141245	-0.0160586992355	-0.0031717680694	-0.0139746348666	-0.016543995694	-0.00729754940366	-0.0134461672418
-0.0126340469783	-0.0239895572584	-0.0116456100166	-0.00899084187939	-0.00328905045673	-0.0169538919993	-0.0113293065445	-0.0138969805893	-0.0182154319754	-0.0103612155133	-0.00870811617323	-0.0147187515302	-0.0151650376991	-0.0118997544103	-0.0216746774371	-0.0142979954912	-0.00822089659936	-0.0129881442667	-0.0133203485775	-0.0118888313571	-0.0134038267671	-0.0105336145685	-0.0112470214845	-0.0177665812375	-0.00551961379389	-0.0143121817591	-0.019971739319	-0.0169271554674	-0.0158759076531	-0.0134648190117	-0.0140921493966	-0.0112750088947	-0.017800052496	-0.00596997386879	-0.00246713412314	-0.016061259667	-0.00808772063698	-0.0128517723677	-0.00234380945961	-0.00923115498204	-0.0166016831579	0.000855392986019	-0.0125437818017	-0.0179849942933	-0.0125243665818	-0.0138739430584
-0.0401706272061	0.0124934498019	-0.0043680973269	-0.00851544478999	-0.0138496632335	-0.016295774124	-0.00403915103846	-0.0149650452913	-0.00463549040855	-0.0165187085235	0.00626934563664	-0.00973202609085	-0.0291129414466	-0.012491717329	-0.0214320668652	-0.0140348146265	-0.00333049451968	-0.0104710273064	-0.0276271862161	-0.0110578179982	-0.0110931789536	-0.00995389777728	-0.0125501146443	-0.0163512258552	-0.0128428550845	-0.0122427036401	-0.0121326732839	-0.0156399996114	-0.0133181673031	-0.0141412308161	-0.0180126152856	-0.0144592059563	-0.0128508611118	-0.0204409273307	-0.0133450335414	-0.0160686941869	-0.00401320925555	-0.0170869090907	0.00118502329798	-0.00949120811442	-0.0108671664217	-0.0159417776344	-0.0107688428886	-0.0150627618119	-0.00342120516583	-0.0196559015171
-0.0390597510026	-0.0219585125108	-0.00305648558912	-0.00737183004665	-0.0120053078778	-0.0131007477752	-0.0159744546005	-0.0154470951872	-0.0168077816595	-0.00848137177233	0.00361343095732	-0.0162362680497	-0.0166856013778	-0.00945468588414	-0.0225724872183	-0.011764000958	-0.0226704592733	-0.0103994696117	-0.0174891799043	-0.0087769087667	-0.00502767085183	-0.0102826328592	-0.0159607398935	-0.0148746111954	-0.0177885922282	-0.019613243132	-0.017456674878	-0.0109919061824	-0.0117051097892	-0.0161604786048	-0.0195635963304	-0.0177309039618	-0.0205660672716	-0.0112277121331	-0.0117520684186	-0.0130904520141	-0.0197975248777	-0.0177150554818	-0.00706785317859	-0.009366367678	-0.00957960067559	-0.00172539587546	0.00020527500783	-0.0160891192692	-0.00332973984791	-0.013682566213
-0.0474419973032	-0.0042094355386	-0.00124877966742	-0.00992578050945	-0.0224438973454	-0.0142258559474	-0.0151451571743	-0.00999048912062	-0.00981388379398	-0.0167205038248	-0.0243095319116	-0.017917293827	-0.00907753876043	-0.0149486438399	-0.0258673808809	-0.0135824728363	-0.0061799552104	-0.0149286355314	-0.00843681592137	-0.0123044061754	0.00148620785773	-0.0099874741781	-0.0152533426605	-0.0123828335388	-0.0159848914379	-0.0116546655635	-0.0261421661448	-0.0195773162362	-0.00717049385194	-0.0171964143041	-0.0191952999786	-0.0132272814865	0.00306362772287	-0.0182661979804	-0.0219122465322	-0.0132022319988	-0.0207118249322	-0.0125054244856	-0.0048603520292	-0.012602399287	-0.0174800639794	-0.00961610537183	-0.0144777669185	-0.0132852614581	-0.0183211240507	-0.0126887462997
0.056228069686	-0.0279294561104	-0.00253752109205	-0.00861809523891	-0.0218474794803	-0.0142100561025	-0.021089471285	-0.0135287799659	-0.0183648859119	-0.0187107761117	-0.0253453657746	-0.0154121203121	-0.00699335045222	-0.0131740335374	-0.0156898636518	-0.0179579909947	0.000853211060388	-0.00690417656882	-0.00499015214776	-0.0123103791433	-0.00485309604326	-0.00821238116863	-0.0267603491326	-0.0101795589608	-0.0297319902042	-0.00682835336576	-0.00706750747235	-0.0140057942065	-0.00208186498515	-0.0125586253446	-0.0110615177096	-0.0144826327654	-0.013759787895	-0.00983648431811	-0.0209515910462	-0.0138787550606	-0.014984511097	-0.0194874764229	-0.00877714072165	-0.00923203928817	-0.0102544039677	-0.00966375546549	-0.0314285454962	-0.0151145297078	-0.023416577728	-0.0135514086084
0.0159937329911	-0.0184771630205	-0.00809980728482	-0.0094380256917	-0.0193996039744	-0.0133930198194	-0.0161434909243	-0.00393410270841	-0.00584619077615	-0.0115491469395	-0.0288312671253	-0.0160652165236	-0.00835128698056	-0.0132723331528	-0.00543519089988	-0.00960680347133	-0.0113559086978	-0.0110194318719	-0.00677953900277	-0.0130709309857	-0.0075748926497	-0.00999659770914	-0.0157355804257	-0.0122529444551	-0.0215361448804	-0.0181897023577	-0.00716014581268	-0.0136874848295	-0.015564144449	-0.0166412034994	-0.00331151249208	-0.0174654715568	-0.00899267312813	-0.0187502293965	-0.018719211341	-0.0131756435224	-0.0239691208261	-0.0165051289415	-0.0167123401908	-0.00909759800879	-0.0111335722152	-0.00932821028807	-0.034633004458	-0.0138385655821	-0.0271668087036	-0.0167717000123
-0.0399118017322	-0.0204271201785	-0.0136558812431	-0.00911181518307	-0.0240055779636	-0.0145038315311	-0.0165673156447	-0.00731143330289	-0.0112294030909	-0.00383849056928	-0.0270172487094	-0.00906026656279	-0.00259036706003	-0.0145502985179	-0.00419997252024	-0.0108886036457	-0.00850334481681	-0.0115367744811	-0.00100187095742	-0.0125413964015	-0.00800447765987	-0.0127119015448	-0.0226841818655	-0.0163429610076	-0.0216726827519	-0.0187053005487	-0.023148853508	-0.013787008964	-0.0141272726939	-0.0145701980423	-0.00714490678624	-0.0148640925956	-0.0146001187286	-0.0129036468859	-0.0235468175711	-0.013129765268	-0.021029637957	-0.0133002751695	-0.0231277524672	-0.0134704025252	-0.00215347468997	-0.00618232077431	-0.0215332783111	-0.0140485559169	-0.00658271756817	-0.0148004824936
-0.0202256364398	-0.0151899074645	-0.00840831047169	-0.00654851688291	-0.0170462715094	-0.0172951149824	-0.0156131545357	-0.0151945892567	-0.0219225344241	-0.0220249127952	-0.0176714967731	-0.0116608291865	-0.00171660862735	-0.0110976320849	-0.0176488779942	-0.0136912505246	-0.00444178685309	-0.0101652184497	-8.66326593699e-05	-0.0104331343422	-0.0110595845025	-0.0131969587609	-0.0169879985182	-0.0183516995539	-0.0173442248304	-0.0134691271895	-0.0273218071595	-0.0137791052451	-0.0137163340951	-0.0134227254155	-0.0136616446245	-0.0122419748188	-0.023273081735	-0.00585679639201	-0.0160139023363	-0.0170213990832	-0.0136815543323	-0.0146065022064	-0.0221611118006	-0.00510594005417	-0.0097407600314	-0.00882752209423	-0.000211564916354	-0.0137621331195	-0.0118497000104	-0.0346191917293
-0.0122672907627	0.0205219377786	-0.0122690741316	-0.00749677530229	-0.0157814225924	-0.0171847652332	-0.0171620089194	-0.013585483697	-0.0191200646842	-0.0127150284779	-0.0135683311178	-0.0147438096214	-0.00552704858612	-0.011457849359	-0.0121700741489	-0.0113047898603	-0.00923836220355	-0.0097844238442	-0.00573320070074	-0.0120949472537	-0.00829372003786	-0.0124870070305	-0.00778707448908	-0.0201533786674	-0.00482149731183	-0.0199940108354	-0.0157931630015	-0.0191916655822	-0.0237524557451	-0.0181499765389	-0.0129616013564	-0.0129809816515	-0.00589420596887	-0.00963271752085	-0.0137095060614	-0.0162364451803	-0.00467226512694	-0.0178115905256	-0.0172838552051	-0.013589680696	-0.0130888446115	-0.007675077673	0.0012813079415	-0.0127950092541	-0.0156426576891	-0.0175849840657
-0.0511119298174	0.00402146462389	-0.0115462780637	-0.00945635781141	-0.0113379774602	-0.0124255801705	-0.0179622069615	-0.0186838328645	-0.0110926052262	-0.0142508883292	-0.0150588298404	-0.00814792478527	-0.0118121751399	-0.010728788117	-0.0170970098843	-0.0125752293516	-0.00639904075576	-0.0149463337979	-0.0091647637265	-0.0106304614733	-0.00803204178213	-0.00980414100526	-0.0112496989324	-0.014796137546	-0.0128308917267	-0.0137216717911	-0.00960697649392	-0.0160797957345	-0.0105647810252	-0.0126899431325	-0.017349916269	-0.014071554387	-0.00418007565569	-0.0054369974874	-0.0116031186867	-0.0113399938485	-0.0116145130474	-0.0149149701902	-0.011743702115	-0.0117300896378	0.00247420391106	-0.00125493976679	-0.0119585034879	-0.0132321002537	-0.0127487123255	-0.0136525137541
0.00922922554782	-0.00369464541822	-0.00873210868882	-0.0117120571921	-0.0102762734227	-0.0138742058827	-0.0175634339986	-0.0154801712245	-0.0107022032287	-0.0194434364358	-0.0129605976017	-0.00944968254708	-0.00945170863843	-0.0169873968974	-0.0172048338482	-0.0113373782248	-0.00360463137014	-0.00909260749697	-0.0101115393129	-0.0127229018535	-0.00200832881765	-0.00804460984695	-0.00870047114019	-0.0144308780772	-0.00828147594455	-0.0195081826546	-0.0115475174829	-0.0133223979685	-0.00252040542496	-0.0122596520089	-0.0134609157196	-0.0157020176086	-0.0195798233736	-0.0189428826329	-0.00941980667267	-0.0133541095933	-0.0164672883125	-0.0119778031521	-0.0113562039168	-0.00720643845227	-0.00963817628442	-0.00733544114334	-0.0145733785528	-0.0165285445032	-0.00802338802809	-0.011637917083
-0.0135772513991	-0.00929028636971	-0.00897180227595	-0.00855721587334	-0.0145733196735	-0.0114259733749	-0.0125048218767	-0.00873833163599	-0.013032781341	-0.0143115505329	-0.013365651054	-0.0137287791643	-0.0156667862064	-0.00942567446268	-0.0123920618795	-0.0161493389411	-0.00955828031684	-0.00853773750363	-0.0131340805214	-0.0103198128645	-0.00778576130446	-0.0114242427248	-0.017798015094	-0.0190420592074	-0.0156227494131	-0.0181638297113	-0.0133706928725	-0.0110287552628	-0.0124274649674	-0.0157727599325	-0.0130782131952	-0.0157597269276	-0.0150985453223	-0.00950446789741	-0.0142426068966	-0.0108052960726	-0.0168153433948	-0.0102074031006	-0.00969188797692	-0.00501532641065	-0.0105415181751	-0.00192812383499	-0.0091306187936	-0.0155707443868	-0.0469403034573	-0.0205567320754
