BRCA1_F	BRCA1_R	CEBPB_F	CEBPB_R	CTCF_F	CTCF_R	E2F4_F	E2F4_R	E2F6_F	E2F6_R	ELK1_F	ELK1_R	FOS_F	FOS_R	GABP_F	GABP_R	JUN_F	JUN_R	JUND_F	JUND_R	MAFK_F	MAFK_R	MAX_F	MAX_R	MYC_F	MYC_R	NFYA_F	NFYA_R	NFYB_F	NFYB_R	NRF1_F	NRF1_R	P300_F	P300_R	RAD21_F	RAD21_R	REST_F	REST_R	STAT1_F	STAT1_R	TBP_F	TBP_R	USF2_F	USF2_R	ZNF143_F	ZNF143_R
0.0625038739048	0.046939870847	0.0373945917137	0.0371784583735	0.0474660166139	0.0474228437543	0.0530963541864	0.0481032557184	0.0543116896797	0.0536789420747	0.0519001996251	0.0501318005899	0.0434130248951	0.0443074794731	0.0540349436714	0.0486290119329	0.0399796223313	0.0450387978108	0.0397492968792	0.0414898503953	0.0326344102948	0.0333243826644	0.0526474955684	0.0518548572286	0.0572211263264	0.0538691985288	0.0543609626442	0.0595424316813	0.0583957688942	0.052394240535	0.051301056218	0.0475370191824	0.0437730198537	0.0464204484157	0.0448390155252	0.0459391377023	0.0509914730386	0.0483959546125	0.0396641816559	0.0388162140044	0.0444312039511	0.0444582676683	0.0543174266144	0.051011456997	0.055218595893	0.0534603519317
0.0778367315379	0.0439416488039	0.0368776209152	0.0362569771673	0.0480945589004	0.0492998589319	0.0595247827845	0.0490969930098	0.0584885222347	0.0530904289096	0.0513030839545	0.0504888504871	0.0453710104383	0.0456302089716	0.0536168977463	0.0506384869801	0.0432245176365	0.0451312089665	0.0415994155007	0.04126834447	0.0337494771707	0.0342251672865	0.0553099734955	0.0504659531092	0.0568959673984	0.0533558171546	0.0555748013594	0.0574645937418	0.0508030712239	0.0510979652863	0.0511927909623	0.0474260240196	0.04793757167	0.042206140175	0.0457960538441	0.0480219404929	0.052000373906	0.045982076614	0.0426219731667	0.0374672900518	0.0454095913301	0.0433248250837	0.0542698036789	0.0510645256753	0.0601131553558	0.0509078790808
0.0562202308785	0.0313153021467	0.0359857240478	0.0365462403435	0.0498558871029	0.0450102734139	0.0528434394042	0.0470149173018	0.0525775625857	0.0512227253051	0.0520483037821	0.0498194784856	0.043624551834	0.0450692532556	0.0529277700693	0.0496342364096	0.0441907778435	0.0454028879325	0.0398960073645	0.0411627858814	0.0349008812175	0.0332743650164	0.0533922028162	0.0539626106065	0.0552809322211	0.0557210981364	0.0536202105444	0.054975164632	0.0515926326995	0.0559280746542	0.0519434585315	0.0477590688809	0.0461063200432	0.0445138241861	0.0473190445266	0.0428872376294	0.0524559229919	0.0470556016447	0.044202019127	0.0358824505739	0.0485235073729	0.0461893823373	0.0560263255156	0.0519215634758	0.0548055018458	0.0552279061535
0.0703181492256	0.0422107268497	0.0376494522145	0.0360902340413	0.048385611985	0.0531276747661	0.056094552703	0.0504734720879	0.059949094099	0.0500674586031	0.0560632924148	0.0494349426687	0.0447301090275	0.0457742194063	0.0527017057332	0.0492392845842	0.0425672257506	0.0439687333603	0.0401084975038	0.0411940421559	0.0338718161588	0.0344636344188	0.0531991508264	0.0532856229368	0.0576378095521	0.0534111832825	0.0488369614814	0.0550912913567	0.0570468064366	0.0533632738457	0.0493821014315	0.0482803030999	0.045388586897	0.0416820885652	0.0451693733605	0.0520092045738	0.0539215618771	0.0471228669938	0.0427339745157	0.0402675061311	0.0440631501944	0.0430581692975	0.0558800440708	0.0559098021113	0.0573770639349	0.0588403829361
0.0888732334761	0.0400689772266	0.0388398429609	0.0339896324503	0.0461485193578	0.0533764660609	0.0522381486457	0.0501893731267	0.0592044260842	0.0535385285673	0.0530177337167	0.0496861430137	0.0439786590747	0.0473428007512	0.0506294617462	0.0487564759026	0.0458046718938	0.0438308578913	0.0408311166307	0.0417900528931	0.034404524277	0.0344063879901	0.0524201024826	0.0541392008456	0.055267834315	0.0558080746667	0.0575741002016	0.0542998614764	0.0536068222253	0.0530217361532	0.0509059157296	0.0464255158124	0.0520384985827	0.0429726862713	0.0440686720309	0.0504522201132	0.0544364047412	0.0478741062776	0.0459011474038	0.0401247361058	0.0406547976316	0.0466955124027	0.0539592095136	0.0570669160813	0.0518037582163	0.0557198052805
0.0495748563864	0.0309480841907	0.0368032033555	0.0350218422906	0.046781991875	0.0462103108986	0.0536024153557	0.0549182507504	0.0548520555111	0.05855553184	0.0518686149435	0.0477363214362	0.0447998323844	0.0455437540649	0.0505823749073	0.0489333941291	0.0437921088486	0.0440174239496	0.041922915338	0.0409081370176	0.034803701413	0.0337951532248	0.0541170696094	0.0549685405013	0.0564047654371	0.0524154274783	0.0577417936924	0.0523615933797	0.052956227699	0.0533964823298	0.0526852623179	0.0481070786952	0.0457735416891	0.0421243091763	0.044210806228	0.0452305145532	0.0506403256957	0.0510868814687	0.0419150402128	0.0418892007657	0.0388330691988	0.0494844665039	0.0553374565629	0.0528816698063	0.0484897868716	0.0541487960212
0.0659293802741	0.0457086844381	0.0369232991173	0.0374150408791	0.0471394278916	0.0446537456342	0.0562520713324	0.0507380620452	0.0584149140372	0.0559133610995	0.0516324643808	0.047272259426	0.0453748710356	0.0442463874083	0.0518542056664	0.0489026369601	0.0443761414585	0.0455475459004	0.0423924150274	0.0401862419386	0.0359547847003	0.0341130759671	0.0549347258302	0.0533708953199	0.0575866258381	0.0555662308408	0.0572770857178	0.0544074277946	0.0531850437968	0.0573620018056	0.0513527641977	0.0501670516266	0.0466699619147	0.0438987870382	0.0457636903462	0.0420825361254	0.0528131538872	0.0512495582568	0.0397794693188	0.052356589643	0.0406043582598	0.0530931397968	0.0545305490955	0.0500505630764	0.0547868032783	0.0484109821717
0.0647968255254	0.0466951721419	0.0369409578752	0.0371415204069	0.0488503166937	0.0442881056254	0.0542153494936	0.0533617971292	0.0588189808457	0.0528122630536	0.0496932404441	0.0501946267672	0.045647177114	0.0484116427224	0.0504392633216	0.0488611369077	0.0444408932429	0.0456344898957	0.0427974069259	0.0423088294775	0.0353706673598	0.0352775226463	0.0554375950284	0.0536455113207	0.0539259298497	0.0566345402609	0.0563194324059	0.0539845338937	0.0550705940659	0.0499961820382	0.0512975239077	0.0499107410143	0.0538188109251	0.0477291579778	0.0470783458888	0.0442757368224	0.0540412615162	0.0525747842948	0.0373772508673	0.0430872733723	0.0384571574089	0.0446477177113	0.0512435414736	0.0525431467776	0.049091070223	0.0613560380913
0.0491509933396	0.0406816916905	0.0388012644802	0.0347838024445	0.0538395994913	0.0457282117644	0.0498430412723	0.05020984561	0.0517257910157	0.0548035292658	0.0506116084539	0.0498927491773	0.0472180272338	0.0473837373692	0.0528643551219	0.0513799797962	0.043165767163	0.0434091441996	0.043179506044	0.0426035335552	0.0367531272925	0.0342051248452	0.0526803585714	0.054662780726	0.0571117448365	0.0530446735215	0.0569354600402	0.0548340001656	0.0513113803241	0.0534037490295	0.0494237651769	0.04931605148	0.045424477576	0.0419902881409	0.0516260306339	0.0451129974353	0.0502390118037	0.0536271731402	0.0350462923551	0.0428529680827	0.0399234174455	0.0474994266027	0.0598940539009	0.0537427572274	0.0571300746193	0.0553217102754
0.0763009583339	0.0726049632428	0.0348081142113	0.0402133489598	0.0550546598126	0.0483260293388	0.0514168591024	0.0492200908663	0.0582440444735	0.0480737981097	0.0465077057759	0.0529100210204	0.0455816002789	0.0446545967694	0.0532974148614	0.0476137514485	0.0430685209057	0.0438805471331	0.0432442950868	0.0414327254778	0.034198543922	0.0380522202701	0.0553855201157	0.0526297397351	0.0587738491661	0.0533935257623	0.0546037601257	0.0535361628991	0.0566496490459	0.055684337173	0.0469683423279	0.050071288575	0.0463133832069	0.0477117920042	0.0530681764886	0.0464444341023	0.0507041172777	0.0523839601691	0.0341234350837	0.0392008730798	0.03899708406	0.0447823879588	0.0636857503306	0.053404986645	0.0498873315993	0.0527513763626
